age_ka,d18O,SL_m,V_LIS,V_EIS,V_AIS,V_GrIS,d18O_LIS,d18O_EIS,d18O_AIS,d18O_GrIS,d18Ow_IV,d18O_T,Tw
5051,3.073902196,7.135,0,0,54.652,4.152,-15,-15,-49.608,-21.534,-0.187,0.031,-0.125
5050,3.04732138,8.313,0,0,54.232,3.732,-15,-15,-49.608,-21.534,-0.195,1.30E-02,-0.051
5049,2.998545386,10.443,0,0,49.487,3.144,-15,-15,-49.608,-21.534,-0.262,3.10E-02,-0.124
5048,2.949769393,12.533,0,0,47.357,2.079,-15,-15,-49.608,-21.534,-0.296,1.60E-02,-0.065
5047,2.900993399,14.584,0,0,45.267,1.033,-15,-15,-49.608,-21.534,-0.33,1.32E-03,-5.27E-03
5046,2.852217406,16.595,0,0,43.216,7.93E-03,-15,-15,-49.608,-21.534,-0.364,-0.014,0.057
5045,2.803441412,18.566,0,0,41.205,0,-15,-15,-49.608,-21.534,-0.39,-0.036,0.145
5044,2.787251965,19.212,0,0,39.234,0,-15,-15,-49.608,-15,-0.417,-0.026,0.104
5043,2.783458566,19.363,0,0,38.588,0,-15,-15,-49.608,-15,-0.425,-0.021,0.086
5042,2.779665167,19.513,0,0,38.437,0,-15,-15,-49.608,-15,-0.427,-0.023,0.093
5041,2.775871769,19.663,0,0,38.287,0,-15,-15,-49.608,-15,-0.429,-0.025,0.101
5040,2.77207837,19.813,0,0,38.137,0,-15,-15,-49.608,-15,-0.431,-0.027,0.108
5039,2.767427457,19.996,0,0,37.987,0,-15,-15,-49.608,-15,-0.433,-0.03,0.118
5038,2.761737359,20.22,0,0,37.804,0,-15,-15,-49.608,-15,-0.435,-0.033,0.131
5037,2.756047261,20.444,0,0,37.58,0,-15,-15,-49.608,-15,-0.438,-0.036,0.142
5036,2.750357163,20.667,0,0,37.356,0,-15,-15,-49.608,-15,-0.441,-0.038,0.153
5035,2.744667065,20.889,0,0,37.133,0,-15,-15,-49.608,-15,-0.444,-0.041,0.164
5034,2.74,21.071,0,0,36.911,0,-15,-15,-49.608,-15,-0.447,-0.043,0.17
5033,2.74,21.071,0,0,36.729,0,-15,-15,-49.608,-15,-0.45,-0.04,0.161
5032,2.74,21.071,0,0,36.729,0,-15,-15,-48.954,-15,-0.456,-0.034,0.135
5031,2.74,21.071,0,0,36.729,0,-15,-15,-48.396,-15,-0.462,-0.028,0.112
5030,2.74,21.071,0,0,36.729,0,-15,-15,-47.922,-15,-0.467,-0.023,0.094
5029,2.74,21.071,0,0,36.729,0,-15,-15,-47.519,-15,-0.471,-0.019,0.077
5028,2.762375692,20.195,0,0,36.729,0,-15,-15,-47.175,-15,-0.474,6.46E-03,-0.026
5027,2.787032783,19.221,0,0,37.605,0,-15,-15,-46.934,-15,-0.465,0.022,-0.089
5026,2.811689875,18.236,0,0,38.579,0,-15,-15,-46.784,-15,-0.455,3.60E-02,-0.145
5025,2.836346966,17.241,0,0,39.564,0,-15,-15,-46.707,-15,-0.443,4.90E-02,-0.197
5024,2.861004058,16.236,0,0,40.559,0,-15,-15,-46.692,-15,-0.431,6.20E-02,-2.47E-01
5023,2.878432926,15.519,0,0,41.564,0,-15,-15,-46.727,-15,-0.418,6.60E-02,-2.64E-01
5022,2.891709822,14.97,0,0,42.281,0,-15,-15,-46.79,-15,-0.408,7.00E-02,-2.79E-01
5021,2.904986717,14.418,0,0,42.83,0,-15,-15,-46.87,-15,-0.4,7.50E-02,-0.301
5020,2.918263612,13.863,0,0,43.382,0.091,-15,-15,-46.962,-15.147,-0.392,8.00E-02,-0.32
5019,2.931540508,13.304,0,0,43.937,0.369,-15,-15,-47.065,-15.421,-0.382,0.084,-0.336
5018,2.9406882,12.918,0,0,44.496,0.648,-15,-15,-47.177,-15.725,-0.373,0.083,-0.334
5017,2.9425849,12.838,0,0,44.882,0.841,-15,-15,-47.29,-15.992,-0.366,7.80E-02,-0.313
5016,2.944481599,12.758,0,0,44.962,0.881,-15,-15,-47.391,-16.146,-0.363,7.80E-02,-0.311
5015,2.946378298,12.677,0,0,45.042,0.921,-15,-15,-47.48,-16.25,-0.361,7.70E-02,-0.309
5014,2.948274998,12.597,0,0,45.123,0.961,-15,-15,-47.561,-16.329,-0.359,7.70E-02,-0.308
5013,2.947252846,12.64,0,0,45.203,1.002,-15,-15,-47.634,-16.396,-0.357,7.40E-02,-0.295
5012,2.916905656,13.92,0,0,45.16,0.98,-15,-15,-47.634,-16.396,-0.357,0.044,-0.177
5011,2.886558467,15.183,0,0,43.88,0.34,-15,-15,-47.634,-16.396,-0.377,0.033,-0.133
5010,2.856211277,16.432,0,0,42.617,0,-15,-15,-47.634,-16.396,-0.394,2.10E-02,-8.20E-02
5009,2.825864088,17.665,0,0,41.368,0,-15,-15,-47.634,-15,-0.41,6.12E-03,-0.024
5008,2.795516899,18.883,0,0,40.135,0,-15,-15,-47.634,-15,-0.426,-8.45E-03,0.034
5007,2.799311359,18.732,0,0,38.917,0,-15,-15,-47.634,-15,-0.442,1.10E-02,-4.40E-02
5006,2.810691555,18.276,0,0,39.068,0,-15,-15,-47.407,-15,-0.442,0.023,-0.09
5005,2.822071751,17.818,0,0,39.524,0,-15,-15,-47.238,-15,-0.438,0.03,-0.12
5004,2.833451947,17.358,0,0,39.982,0,-15,-15,-47.117,-15,-0.433,3.70E-02,-0.147
5003,2.844832143,16.896,0,0,40.442,0,-15,-15,-47.037,-15,-0.428,4.30E-02,-0.173
5002,2.838610711,17.149,0,0,40.904,0,-15,-15,-46.991,-15,-0.423,0.032,-0.127
5001,2.817747019,17.992,0,0,40.651,0,-15,-15,-46.991,-15,-0.426,1.40E-02,-0.057
5000,2.796883326,18.828,0,0,39.808,0,-15,-15,-46.991,-15,-0.437,4.00E-03,-0.016
4999,2.776019633,19.657,0,0,38.972,0,-15,-15,-46.991,-15,-0.448,-6.30E-03,0.025
4998,2.755155941,20.479,0,0,38.143,0,-15,-15,-46.991,-15,-0.458,-0.017,0.067
4997,2.750896618,20.646,0,0,37.321,0,-15,-15,-46.991,-15,-0.469,-0.011,0.042
4996,2.790727304,19.074,0,0,37.154,0,-15,-15,-46.991,-15,-0.471,0.031,-0.125
4995,2.83055799,17.475,0,0,38.726,0,-15,-15,-46.84,-15,-0.452,5.30E-02,-2.10E-01
4994,2.870388676,15.851,0,0,40.325,0,-15,-15,-46.794,-15,-0.432,7.30E-02,-2.91E-01
4993,2.910219362,14.199,0,0,41.949,0,-15,-15,-46.833,-15,-0.412,0.092,-0.367
4992,2.950052432,12.521,0,0,43.601,0.2,-15,-15,-46.94,-15.25,-0.389,0.109,-0.435
4991,2.991779817,10.735,0,0,45.279,1.039,-15,-15,-47.102,-15.87,-0.362,0.124,-0.495
4990,3.033507202,8.92,0,0,47.065,1.932,-15,-15,-47.312,-16.63,-0.332,0.136,-0.544
4989,3.075234588,7.076,0,0,48.88,2.84,-15,-15,-47.561,-17.466,-0.301,0.147,-0.587
4988,3.116961973,5.202,0,0,54.262,3.762,-15,-15,-47.967,-18.351,-0.221,0.108,-0.432
4987,3.158689359,3.3,0,0,55.199,4.699,-15,-15,-48.353,-19.265,-0.198,0.127,-0.508
4986,3.138200677,4.238,0,0,56.15,5.65,-15,-15,-48.723,-20.198,-0.174,8.20E-02,-0.329
4985,3.094576592,6.211,0,0,55.681,5.181,-15,-15,-48.723,-20.198,-0.183,4.80E-02,-0.191
4984,3.050952507,8.153,0,0,54.694,4.194,-15,-15,-48.723,-20.198,-0.201,0.022,-0.089
4983,3.007328422,10.062,0,0,49.647,3.224,-15,-15,-48.723,-20.198,-0.273,5.00E-02,-2.01E-01
4982,2.963704337,11.94,0,0,47.738,2.269,-15,-15,-48.723,-20.198,-0.303,0.036,-0.145
4981,2.939133924,12.984,0,0,45.86,1.33,-15,-15,-48.723,-20.198,-0.332,4.10E-02,-0.165
4980,2.937237225,13.064,0,0,44.816,0.808,-15,-15,-48.723,-20.198,-0.349,5.60E-02,-2.23E-01
4979,2.935340525,13.144,0,0,44.736,0.768,-15,-15,-48.723,-20.198,-0.35,5.50E-02,-2.20E-01
4978,2.933443826,13.224,0,0,44.656,0.728,-15,-15,-48.723,-20.198,-0.351,5.40E-02,-2.17E-01
4977,2.931547127,13.304,0,0,44.576,0.688,-15,-15,-48.723,-20.198,-0.352,5.40E-02,-2.15E-01
4976,2.929300855,13.399,0,0,44.496,0.648,-15,-15,-48.723,-20.198,-0.353,5.30E-02,-0.211
4975,2.925507456,13.558,0,0,44.401,0.601,-15,-15,-48.723,-20.198,-0.355,5.00E-02,-2.02E-01
4974,2.921714057,13.718,0,0,44.242,0.521,-15,-15,-48.723,-20.198,-0.357,4.90E-02,-1.97E-01
4973,2.917920659,13.877,0,0,44.082,0.441,-15,-15,-48.723,-20.198,-0.36,4.80E-02,-1.92E-01
4972,2.91412726,14.036,0,0,43.923,0.362,-15,-15,-48.723,-20.198,-0.362,4.70E-02,-0.186
4971,2.910333861,14.195,0,0,43.764,0.282,-15,-15,-48.723,-20.198,-0.365,4.50E-02,-0.181
4970,2.901351157,14.569,0,0,43.605,0.203,-15,-15,-48.723,-20.198,-0.367,0.039,-0.155
4969,2.89186766,14.963,0,0,43.231,0.015,-15,-15,-48.723,-20.198,-0.373,0.035,-0.141
4968,2.882384163,15.356,0,0,42.837,0,-15,-15,-48.723,-20.198,-0.379,0.031,-0.124
4967,2.872900666,15.747,0,0,42.444,0,-15,-15,-48.723,-15,-0.384,2.70E-02,-0.107
4966,2.86341717,16.137,0,0,42.053,0,-15,-15,-48.723,-15,-0.389,2.20E-02,-0.089
4965,2.857573469,16.376,0,0,41.663,0,-15,-15,-48.723,-15,-0.394,2.20E-02,-0.086
4964,2.853780071,16.531,0,0,41.424,0,-15,-15,-48.723,-15,-0.397,2.10E-02,-0.084
4963,2.849986672,16.686,0,0,41.269,0,-15,-15,-48.723,-15,-0.399,1.90E-02,-0.077
4962,2.846193273,16.841,0,0,41.114,0,-15,-15,-48.723,-15,-0.401,1.70E-02,-7.00E-02
4961,2.842399875,16.995,0,0,40.959,0,-15,-15,-48.723,-15,-0.403,1.60E-02,-6.20E-02
4960,2.854632003,16.497,0,0,40.805,0,-15,-15,-48.723,-15,-0.405,0.03,-0.119
4959,2.89446269,14.856,0,0,41.303,0,-15,-15,-48.455,-15,-0.402,6.60E-02,-2.64E-01
4958,2.934293376,13.188,0,0,42.944,0,-15,-15,-48.304,-15,-0.382,0.086,-0.345
4957,2.974124062,11.495,0,0,44.612,0.706,-15,-15,-48.248,-15.577,-0.358,0.102,-0.408
4956,3.013954748,9.774,0,0,46.305,1.553,-15,-15,-48.271,-16.292,-0.332,0.116,-0.463
4955,3.049639482,8.211,0,0,48.026,2.413,-15,-15,-48.358,-17.086,-0.304,0.124,-0.495
4954,3.045846084,8.378,0,0,49.589,3.195,-15,-15,-48.493,-17.897,-0.278,0.094,-0.375
4953,3.042052685,8.545,0,0,49.422,3.111,-15,-15,-48.493,-17.897,-0.281,0.093,-0.371
4952,3.038259286,8.712,0,0,49.255,3.028,-15,-15,-48.493,-17.897,-0.283,0.092,-0.366
4951,3.034465888,8.878,0,0,49.088,2.944,-15,-15,-48.493,-17.897,-0.286,0.09,-0.361
4950,3.030672489,9.044,0,0,48.922,2.861,-15,-15,-48.493,-17.897,-0.288,0.089,-0.356
4949,3.036241819,8.8,0,0,48.756,2.778,-15,-15,-48.493,-17.897,-0.291,0.097,-0.389
4948,3.043828617,8.467,0,0,49,2.9,-15,-15,-48.587,-18.316,-0.286,0.099,-0.398
4947,3.051415414,8.132,0,0,49.333,3.067,-15,-15,-48.681,-18.661,-0.279,0.1,-0.401
4946,3.059002211,7.797,0,0,49.668,3.234,-15,-15,-48.775,-18.958,-0.272,0.101,-0.405
4945,3.066589009,7.46,0,0,50.003,3.402,-15,-15,-48.868,-19.226,-0.265,0.102,-0.408
4944,3.065824194,7.494,0,0,50.34,3.57,-15,-15,-48.962,-19.475,-0.259,0.094,-0.378
4943,3.058237397,7.831,0,0,50.306,3.553,-15,-15,-48.962,-19.475,-0.259,0.087,-0.35
4942,3.050650599,8.166,0,0,49.969,3.385,-15,-15,-48.962,-19.475,-0.265,0.085,-0.341
4941,3.043063802,8.5,0,0,49.634,3.217,-15,-15,-48.962,-19.475,-0.27,0.083,-0.331
4940,3.035477005,8.834,0,0,49.3,3.05,-15,-15,-48.962,-19.475,-0.275,0.081,-0.322
4939,3.023670622,9.351,0,0,48.966,2.883,-15,-15,-48.962,-19.475,-0.28,7.40E-02,-0.296
4938,3.00091023,10.341,0,0,48.449,2.625,-15,-15,-48.962,-19.475,-0.288,5.90E-02,-2.38E-01
4937,2.978149838,11.322,0,0,47.459,2.13,-15,-15,-48.962,-19.475,-0.304,5.20E-02,-0.209
4936,2.955389446,12.295,0,0,46.478,1.639,-15,-15,-48.962,-19.475,-0.32,4.50E-02,-1.80E-01
4935,2.932629054,13.259,0,0,45.505,1.153,-15,-15,-48.962,-19.475,-0.335,3.80E-02,-0.15
4934,2.909846772,14.215,0,0,44.541,0.671,-15,-15,-48.962,-19.475,-0.35,0.03,-0.12
4933,2.883292981,15.319,0,0,43.585,0.193,-15,-15,-48.962,-19.475,-0.365,1.80E-02,-7.40E-02
4932,2.85673919,16.41,0,0,42.481,0,-15,-15,-48.962,-19.475,-0.381,7.42E-03,-0.03
4931,2.8301854,17.49,0,0,41.39,0,-15,-15,-48.962,-15,-0.395,-4.78E-03,0.019
4930,2.803631609,18.559,0,0,40.31,0,-15,-15,-48.962,-15,-0.409,-0.017,0.069
4929,2.777077818,19.615,0,0,39.241,0,-15,-15,-48.962,-15,-0.423,-0.03,0.119
4928,2.796431677,18.846,0,0,38.185,0,-15,-15,-48.962,-15,-0.437,3.63E-03,-1.50E-02
4927,2.832468964,17.398,0,0,38.954,0,-15,-15,-48.535,-15,-0.431,3.40E-02,-0.135
4926,2.868506252,15.928,0,0,40.402,0,-15,-15,-48.249,-15,-0.415,5.40E-02,-2.16E-01
4925,2.904543539,14.436,0,0,41.872,0,-15,-15,-48.076,-15,-0.398,7.30E-02,-0.292
4924,2.940580827,12.923,0,0,43.364,0.082,-15,-15,-47.998,-15.137,-0.38,0.09,-0.361
4923,2.950378987,12.508,0,0,44.877,0.839,-15,-15,-47.996,-15.711,-0.357,0.077,-0.31
4922,2.929515294,13.39,0,0,45.292,1.046,-15,-15,-48.012,-16.11,-0.351,5.00E-02,-2.01E-01
4921,2.908651601,14.265,0,0,44.41,0.605,-15,-15,-48.012,-16.11,-0.364,4.30E-02,-0.171
4920,2.887787908,15.133,0,0,43.535,0.168,-15,-15,-48.012,-16.11,-0.377,3.50E-02,-0.14
4919,2.866924216,15.993,0,0,42.667,0,-15,-15,-48.012,-16.11,-0.389,0.026,-0.105
4918,2.85,16.686,0,0,41.807,0,-15,-15,-48.012,-15,-0.4,2.00E-02,-0.081
4917,2.85,16.686,0,0,41.114,0,-15,-15,-48.012,-15,-0.409,2.90E-02,-0.117
4916,2.85,16.686,0,0,41.114,0,-15,-15,-47.837,-15,-0.411,0.031,-0.124
4915,2.85,16.686,0,0,41.114,0,-15,-15,-47.687,-15,-0.413,0.033,-0.131
4914,2.85,16.686,0,0,41.114,0,-15,-15,-47.558,-15,-0.414,0.034,-0.137
4913,2.85,16.686,0,0,41.114,0,-15,-15,-47.448,-15,-0.415,0.035,-0.142
4912,2.881289945,15.401,0,0,41.114,0,-15,-15,-47.353,-15,-0.416,6.80E-02,-2.71E-01
4911,2.915430533,13.981,0,0,42.399,0,-15,-15,-47.333,-15,-0.4,0.086,-0.342
4910,2.949571122,12.542,0,0,43.819,0.309,-15,-15,-47.379,-15.334,-0.38,0.1,-0.399
4909,2.98371171,11.083,0,0,45.258,1.029,-15,-15,-47.479,-15.908,-0.358,0.111,-0.445
4908,3.017852298,9.605,0,0,46.717,1.759,-15,-15,-47.624,-16.577,-0.334,0.122,-0.486
4907,3.044661924,8.43,0,0,48.195,2.498,-15,-15,-47.806,-17.3,-0.309,0.123,-0.493
4906,3.067422316,7.423,0,0,49.37,3.085,-15,-15,-48.007,-17.998,-0.288,0.125,-0.501
4905,3.090182708,6.408,0,0,50.377,3.588,-15,-15,-48.217,-18.651,-0.269,0.129,-0.516
4904,3.1129431,5.384,0,0,54.596,4.096,-15,-15,-48.549,-19.278,-0.206,0.089,-0.355
4903,3.135703492,4.352,0,0,55.108,4.608,-15,-15,-48.856,-19.888,-0.192,0.098,-0.39
4902,3.160579855,3.213,0,0,55.624,5.124,-15,-15,-49.142,-20.488,-0.177,0.108,-0.431
4901,3.189030345,1.899,0,0,56.193,5.693,-15,-15,-49.411,-21.095,-0.162,0.121,-0.482
4900,3.217480835,0.57,0,0,56.851,6.351,-15,-15,-49.669,-21.729,-0.144,0.132,-0.526
4899,3.245931325,-0.771,0,0,57.515,7.015,-15,-15,-49.919,-22.379,-0.126,0.142,-0.569
4898,3.274381815,-2.127,0.109,0.631,60.001,7.331,-15.089,-15.293,-50.233,-22.948,-8.20E-02,0.126,-0.504
4897,3.299433539,-3.331,0.377,1.659,60.005,7.385,-15.236,-15.721,-50.508,-23.386,-7.10E-02,0.14,-0.562
4896,3.293743441,-3.057,0.69,2.496,60.012,7.433,-15.415,-16.171,-50.748,-23.726,-6.10E-02,0.125,-0.498
4895,3.288053343,-2.783,0.613,2.312,60.01,7.422,-15.415,-16.171,-50.748,-23.726,-6.20E-02,0.12,-0.48
4894,3.282363245,-2.509,5.40E-01,2.124,60.008,7.411,-15.415,-16.171,-50.748,-23.726,-6.30E-02,0.116,-0.462
4893,3.276673147,-2.236,4.70E-01,1.933,60.007,7.4,-15.415,-16.171,-50.748,-23.726,-6.40E-02,0.111,-0.445
4892,3.270983049,-1.964,0.403,1.739,60.005,7.389,-15.415,-16.171,-50.748,-23.726,-6.60E-02,0.107,-0.427
4891,3.255878852,-1.244,0.34,1.541,60.004,7.379,-15.415,-16.171,-50.748,-23.726,-6.70E-02,0.093,-0.371
4890,3.238808558,-0.434,1.92E-01,1,60.002,7.35,-15.415,-16.171,-50.748,-23.726,-7.00E-02,7.90E-02,-3.16E-01
4889,3.221738264,0.37,0.057,0.359,60,7.317,-15.415,-16.171,-50.748,-23.726,-7.40E-02,6.50E-02,-0.262
4888,3.20466797,1.17,0,0,57.615,7.115,-15.415,-16.171,-50.748,-23.726,-0.11,8.40E-02,-0.337
4887,3.187597676,1.965,0,0,57.215,6.715,-15,-15,-50.748,-23.726,-0.117,7.50E-02,-2.99E-01
4886,3.151582147,3.626,0,0,56.817,6.317,-15,-15,-50.748,-23.726,-0.125,4.70E-02,-1.86E-01
4885,3.100371264,5.951,0,0,55.987,5.487,-15,-15,-50.748,-23.726,-0.142,0.012,-0.048
4884,3.049160382,8.232,0,0,54.825,4.325,-15,-15,-50.748,-23.726,-0.165,-1.60E-02,0.064
4883,2.9979495,10.469,0,0,49.568,3.184,-15,-15,-50.748,-23.726,-0.244,0.012,-0.048
4882,2.946738618,12.662,0,0,47.331,2.066,-15,-15,-50.748,-23.726,-0.281,-2.19E-03,8.75E-03
4881,2.907319951,14.32,0,0,45.138,0.969,-15,-15,-50.748,-23.726,-0.318,-4.78E-03,0.019
4880,2.897836454,14.716,0,0,43.48,0.14,-15,-15,-50.748,-23.726,-0.346,1.40E-02,-0.054
4879,2.888352958,15.109,0,0,43.084,0,-15,-15,-50.748,-23.726,-0.352,1.00E-02,-0.04
4878,2.878869461,15.501,0,0,42.691,0,-15,-15,-50.748,-15,-0.357,6.00E-03,-0.024
4877,2.869385964,15.892,0,0,42.299,0,-15,-15,-50.748,-15,-0.362,1.85E-03,-7.41E-03
4876,2.860039013,16.275,0,0,41.908,0,-15,-15,-50.748,-15,-0.368,-2.17E-03,8.69E-03
4875,2.863832412,16.12,0,0,41.525,0,-15,-15,-50.748,-15,-0.373,6.85E-03,-0.027
4874,2.86762581,15.964,0,0,41.68,0,-15,-15,-50.209,-15,-0.377,1.50E-02,-0.058
4873,2.871419209,15.808,0,0,41.836,0,-15,-15,-49.756,-15,-0.38,0.021,-0.086
4872,2.875212608,15.652,0,0,41.992,0,-15,-15,-49.375,-15,-0.382,0.027,-0.11
4871,2.879006006,15.496,0,0,42.148,0,-15,-15,-49.056,-15,-0.384,3.30E-02,-0.131
4870,2.893997025,14.875,0,0,42.304,0,-15,-15,-48.789,-15,-0.385,4.90E-02,-0.195
4869,2.912964018,14.085,0,0,42.925,0,-15,-15,-48.59,-15,-0.379,6.20E-02,-2.48E-01
4868,2.931931012,13.288,0,0,43.715,0.258,-15,-15,-48.455,-15.296,-0.369,7.10E-02,-0.284
4867,2.950898005,12.485,0,0,44.512,0.656,-15,-15,-48.374,-15.677,-0.358,0.079,-0.316
4866,2.969864999,11.677,0,0,45.315,1.057,-15,-15,-48.339,-16.099,-0.346,0.086,-0.344
4865,2.987065594,10.939,0,0,46.123,1.462,-15,-15,-48.341,-16.545,-0.334,0.091,-0.363
4864,3.002239188,10.283,0,0,46.861,1.831,-15,-15,-48.373,-16.988,-0.322,0.094,-0.377
4863,3.017412783,9.624,0,0,47.517,2.158,-15,-15,-48.427,-17.412,-0.311,0.098,-0.394
4862,3.032586378,8.96,0,0,48.176,2.488,-15,-15,-48.499,-17.826,-0.3,0.102,-0.409
4861,3.047759972,8.293,0,0,48.84,2.82,-15,-15,-48.586,-18.236,-0.288,0.106,-0.423
4860,3.060733392,7.72,0,0,49.507,3.153,-15,-15,-48.687,-18.644,-0.276,0.107,-0.427
4859,3.06452679,7.552,0,0,50.08,3.44,-15,-15,-48.795,-19.03,-0.265,0.1,-0.399
4858,3.068320189,7.383,0,0,50.248,3.524,-15,-15,-48.895,-19.324,-0.261,0.099,-0.398
4857,3.072113588,7.215,0,0,50.417,3.608,-15,-15,-48.988,-19.557,-0.257,0.099,-0.396
4856,3.075906986,7.046,0,0,54.193,3.693,-15,-15,-49.205,-19.748,-0.203,0.049,-0.196
4855,3.079700385,6.877,0,0,54.277,3.777,-15,-15,-49.397,-19.912,-0.199,4.90E-02,-0.196
4854,3.118431622,5.136,0,0,54.362,3.862,-15,-15,-49.567,-20.058,-0.195,0.083,-0.334
4853,3.160159007,3.233,0,0,55.232,4.732,-15,-15,-49.746,-20.48,-0.175,0.106,-0.422
4852,3.201886393,1.3,0,0,56.184,5.684,-15,-15,-49.937,-21.086,-0.154,0.126,-0.502
4851,3.243613778,-0.662,0,0,57.15,6.65,-15,-15,-50.139,-21.805,-0.131,0.145,-0.578
4850,3.285341164,-2.652,0.092,0.543,60,7.326,-15.079,-15.265,-50.425,-22.519,-8.00E-02,0.135,-0.541
4849,3.292617668,-3.002,5.06E-01,2.033,60.007,7.406,-15.283,-15.788,-50.675,-23.071,-6.70E-02,0.129,-0.517
4848,3.281237472,-2.455,0.598,2.275,60.009,7.42,-15.4,-16.164,-50.894,-23.488,-6.00E-02,0.112,-0.447
4847,3.269857276,-1.91,4.56E-01,1.895,60.006,7.398,-15.4,-16.164,-50.894,-23.488,-6.30E-02,0.103,-0.411
4846,3.25847708,-1.367,0.328,1.502,60.004,7.376,-15.4,-16.164,-50.894,-23.488,-6.50E-02,0.094,-0.375
4845,3.247096884,-0.827,2.16E-01,1.095,60.002,7.355,-15.4,-16.164,-50.894,-23.488,-6.80E-02,8.50E-02,-0.339
4844,3.225112721,0.212,0.118,0.675,60.001,7.333,-15.4,-16.164,-50.894,-23.488,-7.00E-02,6.50E-02,-0.261
4843,3.185559177,2.06,0,0,57.694,7.194,-15.4,-16.164,-50.894,-23.488,-0.106,6.20E-02,-0.247
4842,3.146005633,3.881,0,0,56.77,6.27,-15,-15,-50.894,-23.488,-0.124,4.00E-02,-0.161
4841,3.10645209,5.677,0,0,55.859,5.359,-15,-15,-50.894,-23.488,-0.142,0.019,-0.075
4840,3.066898546,7.447,0,0,54.961,4.461,-15,-15,-50.894,-23.488,-0.16,-2.94E-03,0.012
4839,3.034445331,8.879,0,0,50.353,3.577,-15,-15,-50.894,-23.488,-0.229,3.40E-02,-0.134
4838,3.017084062,9.638,0,0,48.921,2.861,-15,-15,-50.894,-23.488,-0.252,4.00E-02,-1.58E-01
4837,2.999722793,10.392,0,0,48.162,2.481,-15,-15,-50.894,-23.488,-0.265,3.50E-02,-0.139
4836,2.982361524,11.141,0,0,47.408,2.104,-15,-15,-50.894,-23.488,-0.278,3.00E-02,-0.121
4835,2.965000255,11.885,0,0,46.659,1.73,-15,-15,-50.894,-23.488,-0.29,0.025,-0.101
4834,2.943003605,12.82,0,0,45.915,1.358,-15,-15,-50.894,-23.488,-0.303,1.60E-02,-6.30E-02
4833,2.91913186,13.826,0,0,44.98,0.89,-15,-15,-50.894,-23.488,-0.319,7.76E-03,-0.031
4832,2.895260115,14.823,0,0,43.974,0.387,-15,-15,-50.894,-23.488,-0.336,8.16E-04,-3.27E-03
4831,2.87138837,15.809,0,0,42.977,0,-15,-15,-50.894,-23.488,-0.352,-7.00E-03,0.028
4830,2.849548477,16.704,0,0,41.991,0,-15,-15,-50.894,-15,-0.365,-0.015,0.061
4829,2.84520816,16.881,0,0,41.096,0,-15,-15,-50.894,-15,-0.377,-7.49E-03,0.03
4828,2.840867843,17.057,0,0,40.919,0,-15,-15,-50.894,-15,-0.38,-9.52E-03,0.038
4827,2.836527525,17.234,0,0,40.743,0,-15,-15,-50.894,-15,-0.382,-0.011,0.046
4826,2.832187208,17.409,0,0,40.566,0,-15,-15,-50.894,-15,-0.384,-0.013,0.054
4825,2.851531092,16.623,0,0,40.391,0,-15,-15,-50.894,-15,-0.387,8.37E-03,-3.30E-02
4824,2.894934265,14.836,0,0,41.177,0,-15,-15,-50.308,-15,-0.382,4.70E-02,-0.19
4823,2.938337438,13.018,0,0,42.964,0,-15,-15,-49.896,-15,-0.363,7.10E-02,-0.285
4822,2.981740611,11.168,0,0,44.782,0.791,-15,-15,-49.626,-15.621,-0.339,0.09,-0.361
4821,3.025143784,9.286,0,0,46.632,1.716,-15,-15,-49.473,-16.389,-0.312,0.107,-0.427
4820,3.053128174,8.057,0,0,48.514,2.657,-15,-15,-49.415,-17.242,-0.283,0.106,-0.423
4819,3.079170078,6.9,0,0,49.743,3.272,-15,-15,-49.413,-18.029,-0.263,0.112,-0.449
4818,3.105211982,5.733,0,0,54.35,3.85,-15,-15,-49.58,-18.765,-0.195,7.10E-02,-0.283
4817,3.131253885,4.554,0,0,54.934,4.434,-15,-15,-49.747,-19.471,-0.182,0.084,-0.334
4816,3.15,3.699,0,0,55.523,5.023,-15,-15,-49.913,-20.159,-0.168,0.088,-0.352
4815,3.15,3.699,0,0,55.951,5.451,-15,-15,-50.074,-20.784,-0.157,7.70E-02,-0.306
4814,3.15,3.699,0,0,55.951,5.451,-15,-15,-50.214,-21.233,-0.154,7.40E-02,-0.296
4813,3.15,3.699,0,0,55.951,5.451,-15,-15,-50.335,-21.555,-0.152,7.20E-02,-0.286
4812,3.15,3.699,0,0,55.951,5.451,-15,-15,-50.441,-21.787,-0.15,7.00E-02,-0.279
4811,3.126659589,4.763,0,0,55.951,5.451,-15,-15,-50.534,-21.954,-0.148,4.50E-02,-0.179
4810,3.091937051,6.329,0,0,55.419,4.919,-15,-15,-50.534,-21.954,-0.158,0.02,-0.081
4809,3.057214513,7.876,0,0,54.635,4.135,-15,-15,-50.534,-21.954,-0.174,8.88E-04,-3.55E-03
4808,3.022491974,9.402,0,0,49.924,3.362,-15,-15,-50.534,-21.954,-0.243,3.50E-02,-0.14
4807,2.99,10.812,0,0,48.398,2.599,-15,-15,-50.534,-21.954,-0.267,2.70E-02,-0.108
4806,2.99,10.812,0,0,46.988,1.894,-15,-15,-50.534,-21.954,-0.29,5.00E-02,-2.01E-01
4805,2.99,10.812,0,0,46.988,1.894,-15,-15,-50.27,-20.264,-0.294,5.40E-02,-2.17E-01
