latitude,depth,salinity,Estimated-Measured Salinity [pss-78]
13.9910,991.415,34.536999,-0.002276
13.9910,991.415,34.536598,-0.001875
13.9910,1387.018,34.575100,-0.000035
13.9910,1387.018,34.574699,0.000365
13.9910,1781.486,34.613602,0.000394
13.9910,1781.486,34.613998,-0.000003
13.9910,1978.543,34.628201,-0.002085
13.9910,2470.785,34.652199,0.000604
13.9910,2961.708,34.667900,0.000050
13.9910,3451.525,34.678902,-0.000408
13.9910,3941.423,34.684799,0.000801
13.9910,4428.294,34.692299,0.000333
13.9910,4914.400,34.695801,0.000271
14.0083,6.959,34.598598,-10000000000.000000
14.0083,21.871,34.605999,-0.156992
14.0083,45.728,34.668900,-0.149154
14.0083,70.576,34.719299,-0.075600
14.0083,95.421,34.688499,0.083293
14.0083,120.263,35.045200,-0.170342
14.0083,144.108,35.093899,-0.172158
14.0083,167.951,34.981800,-0.071044
14.0083,192.784,34.835800,0.031146
14.0083,242.441,34.580700,0.032416
14.0083,293.079,34.298000,0.089424
14.0083,342.712,34.353298,0.012521
14.0083,397.295,34.357700,0.017023
14.0083,491.540,34.479401,-0.016472
14.0083,588.717,34.479599,-0.000646
14.0083,687.829,34.495998,-0.003889
14.0083,786.895,34.503502,-0.000116
14.0083,885.913,34.517502,0.003093
14.0083,984.884,34.532700,0.001788
14.0083,1111.499,34.543800,-0.001028
14.0083,1279.541,34.561901,0.003053
14.0083,1478.053,34.584599,-0.002648
14.0083,1672.433,34.604900,0.002071
14.0083,1879.444,34.620499,-0.001032
14.0083,2168.922,34.640701,-0.000361
14.0083,2351.859,34.650200,-0.000044
14.0083,2565.089,34.656300,-0.000894
14.0083,2759.465,34.660999,0.000103
14.0083,3053.642,34.669601,-0.000443
14.0083,3349.380,34.676498,0.000483
14.0083,3645.696,34.681499,-0.000158
14.0083,3938.687,34.686401,-0.000795
14.0083,4231.292,34.691002,-0.000039
14.0083,4522.539,34.694199,-0.000471
14.0083,4815.354,34.696899,-0.000280
14.0083,5221.358,34.699501,-0.000054
14.9960,17.596,34.084801,0.078186
14.9960,48.012,34.169899,0.023259
14.9960,48.012,34.161598,0.031560
14.9960,196.152,34.957500,-0.098685
14.9960,295.846,34.324902,0.026535
14.9960,295.846,34.324902,0.026535
14.9960,395.591,34.162399,0.044552
14.9960,595.035,34.445499,0.003343
14.9960,693.645,34.476501,-0.001473
14.9960,693.645,34.475300,-0.000272
14.9960,842.710,34.508301,-0.001643
14.9960,991.668,34.529900,-0.001290
14.9960,1386.364,34.574299,0.000789
14.9960,1386.364,34.575901,-0.000814
14.9960,1781.504,34.611698,0.000351
14.9960,1781.504,34.611698,0.000351
14.9960,1981.901,34.628601,-0.001719
14.9960,2473.032,34.654099,-0.000089
14.9960,2964.026,34.668301,-0.000082
14.9960,3454.109,34.677299,-0.000005
14.9960,3943.100,34.684799,0.000006
14.9960,4430.822,34.691502,0.000011
16.0027,21.074,34.258202,0.402499
16.0027,49.998,34.833099,-0.077956
16.0027,49.998,34.837399,-0.082256
16.0027,198.924,35.049599,-0.115285
16.0027,198.924,35.048401,-0.114088
16.0027,397.556,34.226398,0.058849
16.0027,497.941,34.235802,0.074377
16.0027,497.941,34.236198,0.073981
16.0027,696.782,34.443501,0.026117
16.0027,845.441,34.499298,0.002938
16.0027,845.441,34.499699,0.002537
16.0027,993.599,34.528702,-0.002041
16.0027,1389.951,34.575901,-0.000880
16.0027,1389.951,34.575500,-0.000479
16.0027,1586.762,34.594398,-0.001974
16.0027,1784.277,34.613998,-0.003205
16.0027,1981.314,34.627399,-0.003444
16.0027,2472.914,34.652599,0.000291
16.0027,2963.786,34.667900,-0.001183
16.0027,3453.552,34.676498,-0.000442
16.0027,3942.034,34.685200,-0.000337
16.0027,4430.610,34.690300,0.000088
16.0027,4917.054,34.696999,0.000101
16.0027,5281.226,34.699299,-0.000033
16.0090,7.953,34.702000,-10000000000.000000
16.0090,20.875,34.706200,-0.045250
16.0090,46.718,34.703800,0.039944
16.0090,69.576,34.709999,0.100925
16.0090,94.418,35.104301,-0.170695
16.0090,122.239,35.257801,-0.210188
16.0090,146.082,35.238400,-0.194040
16.0090,170.915,34.926800,0.061202
16.0090,194.753,34.846802,0.099352
16.0090,244.405,34.495800,0.200931
16.0090,293.052,34.300400,0.125846
16.0090,342.681,34.260899,0.050879
16.0090,393.290,34.322102,-0.036129
16.0090,492.487,34.437698,-0.127437
16.0090,589.654,34.478001,-0.048390
16.0090,689.747,34.493500,-0.024359
16.0090,785.832,34.501202,-0.005521
16.0090,887.811,34.514500,-0.005726
16.0090,984.793,34.527000,-0.000986
16.0090,1085.686,34.538399,-0.001587
16.0090,1181.589,34.547001,0.000570
16.0090,1280.411,34.557598,0.002787
16.0090,1478.904,34.581200,-0.000340
16.0090,1678.196,34.594898,0.002631
16.0090,1973.829,34.621201,0.002624
16.0090,2266.103,34.642399,0.000217
16.0090,2563.870,34.655499,-0.000760
16.0090,2858.286,34.661301,0.001386
16.0090,3153.281,34.670799,-0.000198
16.0090,3448.857,34.675598,0.000448
16.0090,3741.104,34.680801,0.000164
16.0090,4035.893,34.684502,0.000189
16.0090,4329.316,34.689701,0.000117
16.0090,4620.409,34.694599,-0.000198
16.0090,4815.882,34.696701,-0.000003
16.0090,5021.869,34.698002,-0.000226
17.0002,7.256,34.497299,-10000000000.000000
17.0002,17.296,34.496899,0.142943
17.0002,47.610,34.958302,-0.128023
17.0002,97.395,35.112301,-0.076821
17.0002,97.395,35.112701,-0.077222
17.0002,296.313,34.426998,0.008398
17.0002,296.313,34.427399,0.007997
17.0002,495.041,34.217800,0.020153
17.0002,594.679,34.312698,0.010495
17.0002,693.874,34.410099,-0.006453
17.0002,693.874,34.409302,-0.005656
17.0002,991.274,34.518101,0.000108
17.0002,991.274,34.518501,-0.000293
17.0002,1386.327,34.569199,0.000833
17.0002,1386.327,34.570000,0.000032
17.0002,1584.118,34.592400,-0.001027
17.0002,1782.414,34.608101,-0.000111
17.0002,1977.276,34.622299,-0.000822
17.0002,2470.334,34.650600,0.000006
17.0002,2961.579,34.667500,-0.000098
17.0002,3452.891,34.675800,-0.000012
17.0002,3943.495,34.683998,-0.000018
17.0002,4429.317,34.690701,-0.000014
17.9988,21.171,34.814602,0.133914
17.9988,51.086,34.976799,0.031204
17.9988,100.569,35.146900,-0.042355
17.9988,299.573,34.487900,0.006489
17.9988,299.573,34.488701,0.005687
17.9988,398.408,34.204399,0.059382
17.9988,597.225,34.269199,-0.024205
17.9988,597.225,34.204800,0.040195
17.9988,696.512,34.381401,-0.031507
17.9988,993.794,34.512600,-0.000858
17.9988,1190.560,34.546799,0.000267
17.9988,1190.560,34.547199,-0.000133
17.9988,1389.413,34.568802,-0.000464
17.9988,1586.698,34.586498,-0.000565
17.9988,1783.700,34.608101,-0.002402
17.9988,1981.011,34.623901,-0.001386
17.9988,2472.659,34.648602,0.000125
17.9988,2963.971,34.664700,0.000196
17.9988,3453.491,34.674599,0.000116
17.9988,3942.604,34.682400,0.000088
17.9988,4430.446,34.689499,0.000186
17.9988,4917.229,34.700100,-0.000471
17.9988,5347.505,34.700100,-0.000656
17.9988,5347.796,34.699001,0.000443
18.5053,20.376,34.892502,0.165197
18.5053,49.892,35.163898,-0.049571
18.5053,49.892,35.164299,-0.049971
18.5053,100.168,35.276600,-0.104885
18.5053,149.837,35.199699,-0.073894
18.5053,199.394,34.824402,0.118521
18.5053,298.672,34.488300,0.039651
18.5053,298.672,34.489101,0.038850
18.5053,398.794,34.199699,0.061564
18.5053,398.794,34.198502,0.062762
18.5053,498.174,34.169498,0.006942
18.5053,498.174,34.168701,0.007740
18.5053,696.988,34.346901,-0.011096
18.5053,696.988,34.344501,-0.008696
18.5053,796.225,34.441101,-0.027544
18.5053,995.250,34.514999,-0.006441
18.5053,995.250,34.514198,-0.005640
18.5053,1093.554,34.529499,-0.000573
18.5053,1192.504,34.561001,-0.010520
18.5053,1292.098,34.560200,-0.001190
18.5053,1390.559,34.567299,0.000546
18.5053,1489.567,34.577099,0.000385
18.5053,1638.336,34.585300,0.001686
18.5053,1638.336,34.586102,0.000885
18.6648,19.878,35.036301,0.040907
18.6648,45.717,35.037998,0.071735
18.6648,70.560,35.137901,0.001940
18.6648,95.399,35.236301,-0.073114
18.6648,121.228,35.308601,-0.141583
18.6648,143.082,35.282398,-0.144549
18.6648,170.891,35.145699,-0.084203
18.6648,194.725,35.000599,-0.026982
18.6648,244.371,34.806400,-0.052207
18.6648,294.004,34.615700,-0.063622
18.6648,339.656,34.396999,0.024804
18.6648,392.243,34.275200,0.007954
18.6648,490.435,34.115200,0.058164
18.6648,589.572,34.139301,0.070237
18.6648,687.670,34.298901,0.026351
18.6648,786.713,34.412800,-0.007071
18.6648,884.718,34.461601,0.000692
18.6648,981.688,34.497799,0.005096
18.6648,1183.401,34.546101,0.000367
18.6648,1377.020,34.566799,-0.000051
18.6648,1575.394,34.588402,-0.004047
18.6648,1771.611,34.608898,-0.005600
18.6648,2071.994,34.629200,-0.001731
18.6648,2365.075,34.646500,-0.000621
18.6648,2662.664,34.658798,-0.001092
18.6648,2956.904,34.669498,-0.003360
18.6648,3251.725,34.673302,-0.001178
18.6648,3546.148,34.677898,-0.000775
18.6648,3839.202,34.682800,-0.000707
18.6648,4132.843,34.686798,-0.000441
18.6648,4425.124,34.692699,-0.001359
18.6648,4717.024,34.696201,-0.001199
18.6648,5056.126,34.698502,-0.002349
19.0037,19.977,35.120899,-0.014617
19.0037,49.791,35.272701,-0.119041
19.0037,49.791,35.271500,-0.117839
19.0037,100.265,35.204899,-0.071980
19.0037,150.528,34.921600,0.143679
19.0037,199.885,34.777599,0.136017
19.0037,299.160,34.453300,0.071156
19.0037,299.160,34.454102,0.070355
19.0037,398.684,34.242100,0.035369
19.0037,596.894,34.201302,0.026450
19.0037,696.573,34.357498,-0.022541
19.0037,696.573,34.358299,-0.023342
19.0037,795.906,34.424599,-0.014791
19.0037,894.895,34.470600,-0.003555
19.0037,993.936,34.506302,-0.003402
19.0037,1093.227,34.530701,-0.004547
19.0037,1192.075,34.549198,-0.004628
19.0037,1291.272,34.557800,-0.001532
19.0037,1489.032,34.578999,-0.001288
19.0037,1489.032,34.579399,-0.001688
19.0037,1587.497,34.588100,-0.004952
19.0037,1686.705,34.598701,-0.005216
19.0037,1820.651,34.613602,-0.004834
19.0037,1822.129,34.613201,-0.004337
19.0170,1.000,34.938000,-10000000000.000000
19.0170,80.000,34.955002,0.176003
19.0170,111.000,35.146000,-0.018745
19.0170,145.000,35.145000,-0.068671
19.0170,170.000,35.076000,-0.055184
19.0170,225.000,34.813999,0.009976
19.0170,278.000,34.623001,-0.029271
19.0170,339.000,34.384998,0.038613
19.0170,398.000,34.250000,0.029142
19.0170,442.000,34.171001,0.047730
19.0170,487.000,34.155998,0.028429
19.0170,547.000,34.193001,0.003058
19.0170,620.000,34.268002,-0.014420
19.0170,693.000,34.320000,0.012605
19.0170,793.000,34.414001,-0.006060
19.0170,892.000,34.472000,-0.006149
19.0170,991.000,34.506001,-0.003846
19.0170,1090.000,34.525002,0.000489
19.0170,1211.000,34.542999,0.003008
19.0170,1336.000,34.558998,0.001521
19.0170,1458.000,34.570999,0.004118
19.0170,1567.000,34.577999,0.003976
19.0170,1571.000,34.577999,0.004172
19.0170,1610.000,34.582001,0.002719
19.0170,1720.000,34.594002,0.002877
19.0170,1871.000,34.608002,0.001858
19.0170,2067.000,34.625000,0.000485
19.0170,2266.000,34.638000,0.001029
19.0170,2467.000,34.648998,-0.000644
19.0170,2468.000,34.646999,0.001372
19.0170,2665.000,34.657001,-0.000044
19.0170,2836.000,34.660000,0.000116
19.0170,2836.000,34.659000,0.001115
19.0170,2887.000,34.660000,0.000911
19.0170,3036.000,34.666000,-0.000254
19.0170,3235.000,34.668999,0.000965
19.0170,3436.000,34.673000,0.000634
19.0170,3633.000,34.676998,0.000297
19.0170,3835.000,34.680000,0.000756
19.0170,4033.000,34.682999,0.000705
19.0170,4231.000,34.687000,0.000237
19.0170,4432.000,34.688000,0.001180
19.0170,4630.000,34.691002,0.000589
19.0170,4831.000,34.693001,0.000225
19.0170,4885.000,34.693001,0.000309
19.0170,5035.000,34.694000,0.000092
19.0170,5035.000,34.693001,0.001092
19.0170,5106.000,34.694000,0.000622
19.0170,5164.000,34.695000,0.000197
19.0170,5224.000,34.694000,0.001872
19.0170,5265.000,34.696999,-0.000459
19.0170,5285.000,34.698002,-0.001254
19.0170,5294.000,34.696999,-0.000209
19.0170,5294.000,34.696999,-0.000209
19.5382,3.976,35.020302,-10000000000.000000
19.5382,6.957,35.020500,-10000000000.000000
19.5382,6.957,35.021198,-10000000000.000000
19.5382,20.871,35.019402,0.057382
19.5382,46.709,35.123402,-0.005778
19.5382,70.556,35.187599,-0.038147
19.5382,96.388,35.255100,-0.091078
19.5382,121.222,35.317200,-0.159707
19.5382,145.061,35.112301,-0.010386
19.5382,194.716,35.013500,-0.056831
19.5382,243.366,34.786400,-0.020046
19.5382,292.004,34.592602,-0.007879
19.5382,341.624,34.409199,0.022814
19.5382,397.183,34.234798,0.058151
19.5382,492.394,34.114101,0.046896
19.5382,586.569,34.153801,0.032777
19.5382,684.664,34.268398,0.009549
19.5382,785.683,34.411301,-0.026327
19.5382,884.674,34.465900,-0.011311
19.5382,984.607,34.496399,-0.005194
19.5382,1081.526,34.518101,-0.003894
19.5382,1181.365,34.539200,-0.003531
19.5382,1379.914,34.562000,0.001017
19.5382,1579.261,34.586601,-0.001839
19.5382,1773.494,34.607201,-0.002626
19.5382,1966.564,34.623901,-0.003539
19.5382,2166.345,34.636902,-0.001772
19.5382,2468.124,34.651001,-0.000743
19.5382,2759.670,34.660500,-0.000626
19.5382,3053.764,34.668201,-0.001096
19.5382,3348.438,34.674198,-0.000745
19.5382,3640.764,34.678001,0.000037
19.5382,3935.629,34.684502,0.000158
19.5382,4229.128,34.687500,0.000464
19.5382,4328.499,34.688801,0.000092
19.5382,4463.844,34.692402,-0.001141
19.9880,6.957,35.062599,-10000000000.000000
19.9880,17.889,35.061100,0.058321
19.9880,45.714,35.185600,-0.028838
19.9880,71.548,35.168301,-0.001172
19.9880,95.392,35.227600,-0.065564
19.9880,119.232,35.161701,-0.029562
19.9880,145.057,35.070801,-0.004688
19.9880,164.920,34.964199,0.038289
19.9880,193.718,34.841801,0.061186
19.9880,244.352,34.692501,0.034972
19.9880,293.982,34.517502,0.037196
19.9880,340.623,34.370602,0.056555
19.9880,390.229,34.244499,0.049777
19.9880,489.406,34.116001,0.043180
19.9880,589.527,34.117001,0.047678
19.9880,687.618,34.242001,0.007774
19.9880,787.643,34.354099,-0.012210
19.9880,883.661,34.437901,-0.001850
19.9880,985.570,34.492199,-0.011407
19.9880,1084.464,34.516102,-0.011959
19.9880,1281.123,34.548901,0.001582
19.9880,1478.585,34.571602,-0.002745
19.9880,1675.863,34.592499,0.003149
19.9880,1872.957,34.607300,0.000390
19.9880,2165.304,34.632599,0.000374
19.9880,2466.094,34.649399,0.000781
19.9880,2759.597,34.659100,0.000254
19.9880,3050.744,34.666000,-0.000025
19.9880,3350.307,34.670200,0.002100
19.9880,3645.553,34.679501,-0.000661
19.9880,3935.525,34.688900,-0.001604
19.9880,4230.965,34.690399,-0.001131
19.9880,4522.122,34.691700,-0.001464
19.9880,4814.845,34.695702,-0.003184
19.9880,5010.107,34.696201,-0.003322
19.9880,5314.807,34.697201,-0.000946
20.0140,50.682,35.264801,-0.100091
20.0140,100.657,35.213100,-0.053558
20.0140,200.171,34.826801,0.054801
20.0140,299.738,34.539398,0.000906
20.0140,398.958,34.228699,0.051991
20.0140,497.437,34.158901,-0.001697
20.0140,497.437,34.158501,-0.001297
20.0140,695.244,34.250301,0.002253
20.0140,695.244,34.248402,0.004152
20.0140,994.076,34.478100,0.003265
20.0140,994.076,34.477699,0.003666
20.0140,1389.748,34.561001,-0.000025
20.0140,1389.748,34.561001,-0.000025
20.0140,1784.186,34.605400,-0.000671
20.0140,1784.186,34.606201,-0.001472
20.0140,2472.377,34.650200,0.000019
20.0140,2472.377,34.651001,-0.000782
20.0140,2964.319,34.664700,0.000200
20.0140,3453.976,34.675400,-0.000494
20.0140,4430.232,34.690701,-0.001552
20.0140,4917.056,34.680099,0.007406
20.0140,5259.032,34.696999,-0.001045
20.0140,5259.420,34.694199,0.001756
20.0140,5259.420,34.696201,-0.000247
20.5108,19.876,35.163898,-0.009593
20.5108,19.876,35.165100,-0.010794
20.5108,99.461,35.252602,-0.082667
20.5108,99.461,35.253399,-0.083464
20.5108,299.828,34.543301,0.012413
20.5108,299.828,34.542900,0.012814
20.5108,498.413,34.122799,0.026724
20.5108,498.413,34.124001,0.025522
20.5108,696.907,34.243301,-0.003482
20.5108,696.907,34.245201,-0.005381
20.5108,993.452,34.469002,0.001432
20.5108,993.452,34.469398,0.001035
20.5108,1389.509,34.556198,0.001340
20.5108,1389.509,34.555500,0.002038
20.5108,1784.330,34.606602,-0.001787
20.5108,1784.330,34.606201,-0.001386
20.5108,2472.794,34.649799,0.000324
20.5108,2472.794,34.650200,-0.000077
20.5108,3453.385,34.676899,-0.001024
20.5108,3453.385,34.675800,0.000074
20.5108,3942.231,34.687901,-0.002545
20.5108,4429.225,34.668701,0.013260
20.5108,4916.326,34.693802,-0.002148
20.5108,5308.531,34.695801,-0.000107
20.6647,46.706,35.101299,0.062765
20.6647,70.551,35.263302,-0.085324
20.6647,98.368,35.210098,-0.044765
20.6647,119.228,35.142601,-0.010799
20.6647,136.113,35.080101,0.009415
20.6647,167.892,34.970299,0.019591
20.6647,193.710,34.867802,0.043892
20.6647,243.350,34.708599,0.034121
20.6647,293.970,34.544800,0.031112
20.6647,343.585,34.382099,0.067807
20.6647,392.197,34.267700,0.068084
20.6647,492.361,34.111599,0.042687
20.6647,588.512,34.140400,0.009595
20.6647,690.561,34.241699,-0.011154
20.6647,786.621,34.338402,-0.017672
20.6647,886.594,34.427799,-0.016690
20.6647,985.530,34.487099,-0.018535
20.6647,1186.227,34.530102,-0.003077
20.6647,1378.834,34.559299,-0.002188
20.6647,1577.183,34.582100,-0.001653
20.6647,1774.360,34.604801,-0.000806
20.6647,2069.784,34.627499,-0.003084
20.6647,2366.764,34.647301,0.000752
20.6647,2660.391,34.660500,-0.002702
20.6647,2954.599,34.666302,-0.000961
20.6647,3250.366,34.671299,0.000150
20.6647,3543.779,34.676899,-0.000600
20.6647,3838.754,34.681999,0.000677
20.6647,4131.386,34.687000,-0.000658
20.6647,4424.607,34.691601,-0.006531
20.6647,4716.473,34.693600,-0.001055
20.6647,5007.961,34.693802,-0.001864
20.6647,5299.075,34.695000,0.000549
20.6647,5522.979,34.697701,-0.000282
20.9970,19.975,34.967701,0.150942
20.9970,50.182,35.271198,-0.095064
20.9970,100.055,35.298100,-0.150482
20.9970,198.770,35.078400,-0.182360
20.9970,299.422,34.697601,-0.101989
20.9970,398.537,34.342300,0.001278
20.9970,498.002,34.156200,0.006392
20.9970,596.725,34.198200,-0.064942
20.9970,695.203,34.194199,0.021443
20.9970,844.416,34.340698,0.024092
20.9970,993.720,34.466400,-0.001058
20.9970,1191.638,34.531700,-0.004633
20.9970,1389.073,34.559200,-0.002620
20.9970,1586.718,34.578499,0.001306
20.9970,1783.587,34.602798,-0.000000
20.9970,1980.175,34.619701,0.000473
20.9970,2472.132,34.649200,0.001265
20.9970,2963.947,34.665001,-0.000124
20.9970,3452.402,34.673199,0.001755
20.9970,3941.529,34.682301,0.000021
20.9970,4429.482,34.688999,-0.000781
20.9970,4915.986,34.694099,-0.004000
20.9970,4916.083,34.694099,-0.004000
20.9970,5410.072,34.697201,-0.000313
20.9992,10.733,35.019699,-10000000000.000000
20.9992,20.969,35.108398,0.012306
20.9992,49.984,35.283901,-0.108368
20.9992,99.856,35.141899,0.005592
20.9992,199.862,34.818401,0.075500
20.9992,299.521,34.580799,0.014526
20.9992,399.133,34.324600,0.018362
20.9992,497.903,34.118500,0.044212
20.9992,597.418,34.105900,0.027343
20.9992,696.787,34.222500,-0.005767
20.9992,845.306,34.366600,-0.001412
20.9992,993.917,34.478600,-0.013276
20.9992,1192.033,34.532799,-0.005719
20.9992,1389.172,34.556801,-0.000233
20.9992,1587.014,34.584400,-0.004591
20.9992,1784.769,34.604801,-0.001955
20.9992,1981.159,34.623299,-0.003110
20.9992,2473.015,34.653599,-0.003128
20.9992,2963.848,34.667702,-0.002829
20.9992,3453.575,34.676399,-0.001441
20.9992,3942.016,34.683899,-0.001578
20.9992,4429.579,34.688599,-0.000377
20.9992,4915.014,34.695702,-0.005607
20.9992,4915.014,34.697201,-0.007106
21.0082,50.878,35.235600,-0.059640
21.0082,50.878,35.235199,-0.059240
21.0082,199.762,34.877201,0.016160
21.0082,199.762,34.870098,0.023263
21.0082,399.231,34.360600,-0.017721
21.0082,399.231,34.361000,-0.018122
21.0082,597.815,34.080502,0.052767
21.0082,597.815,34.082001,0.051268
21.0082,845.504,34.376301,-0.011055
21.0082,994.115,34.474098,-0.008965
21.0082,1191.538,34.524399,0.002490
21.0082,1389.961,34.556198,0.000344
21.0082,1586.914,34.578300,0.001473
21.0082,1586.914,34.578300,0.001473
21.0082,1981.158,34.619900,0.000273
21.0082,1981.158,34.621101,-0.000928
21.0082,2963.062,34.663601,0.001253
21.0082,2963.062,34.663601,0.001253
21.0082,3942.307,34.680500,0.001813
21.0082,3942.307,34.681702,0.000611
21.0082,4429.771,34.688301,-0.000063
21.0082,4916.663,34.666698,0.023379
21.0082,4990.475,34.691502,-0.000855
21.0082,4990.960,34.692299,-0.001648
21.3197,0.994,34.792000,-10000000000.000000
21.3197,24.844,35.169300,-0.058496
21.3197,27.825,35.163399,-0.048152
21.3197,69.555,35.143101,-0.011414
21.3197,92.404,35.109001,-0.000652
21.3197,117.236,35.073601,-0.011899
21.3197,143.059,34.940899,0.049552
21.3197,165.900,34.856800,0.073607
21.3197,193.702,34.799000,0.072409
21.3197,223.486,34.749500,0.063895
21.3197,290.981,34.565498,0.035455
21.3197,339.603,34.409500,0.052346
21.3197,391.189,34.285900,0.063066
21.3197,489.366,34.115700,0.057527
21.3197,591.461,34.113701,0.023786
21.3197,684.591,34.241901,-0.029356
21.3197,785.599,34.321899,-0.005442
21.3197,885.569,34.400600,-0.009391
21.3197,983.512,34.451500,-0.000507
21.3197,1183.215,34.510799,0.007906
21.3197,1373.842,34.544201,0.006960
21.3197,1574.160,34.573399,0.004109
21.3197,1776.260,34.597801,0.001978
21.3197,2069.700,34.621101,0.000027
21.3197,2361.756,34.639599,0.003542
21.3197,2657.339,34.652500,0.000933
21.3197,2949.579,34.662498,0.001498
21.3197,3252.192,34.669201,0.000670
21.3197,3544.614,34.674801,0.000369
21.3197,3839.575,34.679298,0.001519
21.3197,4133.169,34.685600,-0.000203
21.3197,4422.482,34.689701,-0.000936
21.3197,4717.255,34.693001,-0.000555
21.3197,5006.789,34.685600,0.003611
21.3197,5300.801,34.696701,-0.000329
21.3197,5577.001,34.697102,0.000010
21.9667,6.956,35.182800,-10000000000.000000
21.9667,46.702,35.151901,-0.036888
21.9667,70.546,35.128399,-0.013997
21.9667,96.373,35.091400,-0.007469
21.9667,121.204,34.880501,0.126460
21.9667,145.039,34.816002,0.117156
21.9667,171.851,34.770901,0.111776
21.9667,194.687,34.670898,0.201297
21.9667,293.946,34.527599,0.090470
21.9667,345.542,34.409801,0.062284
21.9667,393.157,34.313599,0.070191
21.9667,492.321,34.134998,0.047429
21.9667,591.437,34.121101,0.010665
21.9667,686.543,34.217098,-0.023885
21.9667,787.547,34.327000,-0.020603
21.9667,882.564,34.404301,-0.030319
21.9667,984.461,34.461601,-0.025247
21.9667,1182.178,34.517502,-0.004973
21.9667,1377.735,34.546600,0.000550
21.9667,1579.027,34.576302,0.008192
21.9667,1773.231,34.598999,-0.001031
21.9667,2070.600,34.624500,-0.002587
21.9667,2367.555,34.646500,-0.000115
21.9667,2658.212,34.654800,-0.000408
21.9667,2953.379,34.663601,0.000932
21.9667,3248.145,34.670601,0.000047
21.9667,3542.514,34.676601,-0.000317
21.9667,3839.418,34.684898,-0.000992
21.9667,4132.025,34.688702,-0.000917
21.9667,4426.195,34.690899,-0.003639
21.9667,4717.063,34.696098,-0.000895
21.9667,5007.555,34.692699,0.000137
21.9667,5202.626,34.693401,0.001912
21.9667,5254.035,34.696800,-0.000454
21.9928,10.236,34.934601,-10000000000.000000
21.9928,19.676,34.939301,0.133725
21.9928,49.782,35.273602,-0.154119
21.9928,99.750,35.310699,-0.231488
21.9928,199.353,35.140701,-0.268907
21.9928,298.709,34.766899,-0.156059
21.9928,398.215,34.442402,-0.062931
21.9928,497.574,34.184799,-0.004739
21.9928,596.886,34.099300,0.031478
21.9928,696.051,34.160500,0.037302
21.9928,844.759,34.308498,0.032802
21.9928,993.262,34.424000,0.012941
21.9928,1190.872,34.511600,0.001479
21.9928,1586.421,34.596100,-0.011056
21.9928,1783.574,34.597301,0.000903
21.9928,1980.740,34.615002,0.001021
21.9928,2472.174,34.649200,-0.000458
21.9928,2962.291,34.665798,-0.001192
21.9928,3453.750,34.675999,-0.000282
21.9928,3941.282,34.682701,0.000525
21.9928,4428.913,34.683102,0.004064
21.9928,4915.873,34.695301,-0.001315
21.9928,5257.033,34.698002,-0.001608
22.9990,7.552,34.835400,-10000000000.000000
22.9990,17.588,34.837700,0.108681
22.9990,47.394,35.100101,-0.058134
22.9990,97.559,35.269299,-0.133744
22.9990,196.461,34.987000,-0.043386
22.9990,296.407,34.633900,0.006975
22.9990,395.511,34.353298,0.041449
22.9990,544.821,34.120098,0.029949
22.9990,693.430,34.122398,0.011278
22.9990,842.130,34.242901,-0.000004
22.9990,990.724,34.389801,-0.013561
22.9990,1188.620,34.487202,-0.005226
22.9990,1386.032,34.532501,-0.001179
22.9990,1583.556,34.562302,0.001130
22.9990,1780.895,34.594601,-0.000945
22.9990,1977.756,34.616600,-0.002109
22.9990,2469.360,34.648899,-0.000676
22.9990,2959.354,34.664200,-0.000381
22.9990,3449.613,34.672501,0.000020
22.9990,3940.341,34.681900,-0.000174
22.9990,4427.942,34.688599,-0.000243
22.9990,4915.356,34.694500,-0.000334
22.9990,5400.851,34.697201,-0.000231
22.9990,5699.260,34.698799,-0.000242
23.9902,10.930,35.082001,-10000000000.000000
23.9902,20.766,35.102901,0.047455
23.9902,50.868,35.175400,-0.021064
23.9902,100.532,35.258202,-0.160019
23.9902,200.418,34.865700,-0.022059
23.9902,299.463,34.611500,0.024648
23.9902,398.956,34.339901,0.090077
23.9902,548.353,34.114201,0.053597
23.9902,696.751,34.076500,0.038672
23.9902,845.538,34.205601,0.014943
23.9902,994.020,34.352901,-0.001695
23.9902,1389.493,34.532501,-0.005990
23.9902,1586.606,34.568199,-0.005330
23.9902,1784.126,34.596100,-0.005947
23.9902,1980.773,34.614601,-0.002896
23.9902,2472.730,34.648102,-0.003372
23.9902,2963.369,34.664200,-0.002504
23.9902,3452.707,34.674400,-0.002422
23.9902,3941.151,34.681099,-0.001061
23.9902,4428.619,34.688202,-0.001908
23.9902,4916.485,34.694099,-0.002374
23.9902,5400.975,34.697201,-0.001846
23.9902,5931.917,34.697601,-0.001292
24.0425,7.949,35.154800,-10000000000.000000
24.0425,7.949,35.154301,-10000000000.000000
24.0425,20.865,35.154900,-0.003026
24.0425,43.715,35.154301,0.002180
24.0425,59.609,35.287899,-0.137383
24.0425,96.360,35.271500,-0.167536
24.0425,121.188,35.150902,-0.103154
24.0425,146.012,35.019402,-0.040656
24.0425,169.841,34.981201,-0.066040
24.0425,195.653,34.877701,-0.025486
24.0425,219.476,34.810699,-0.012884
24.0425,244.289,34.755100,-0.009469
24.0425,294.898,34.678501,-0.033219
24.0425,344.502,34.551998,-0.007425
24.0425,383.185,34.423500,0.039109
