age_ka,SL_m,V_LIS,V_EIS,V_AIS,V_GrIS,d18O_LIS,d18O_EIS,d18O_AIS,d18O_GrIS,Dd18O_ice,Dd18O_temp,SeaTemp
3093.00000,-5.20600,1.43900,3.88900,60.03200,7.52300,-17.50200,-19.26600,-52.25000,-24.97700,0.04500,0.06300,-0.25100
3092.00000,-4.12700,1.30000,3.67000,60.02800,7.50800,-17.50200,-19.26600,-52.25000,-24.97700,0.04300,0.04300,-0.17100
3091.00000,-3.05600,0.93200,3.01300,60.01800,7.46500,-17.50200,-19.26600,-52.25000,-24.97700,0.03700,0.02700,-0.10700
3090.00000,-1.99400,0.61300,2.31100,60.01000,7.42200,-17.50200,-19.26600,-52.25000,-24.97700,0.03100,0.01100,-0.04200
3089.00000,-1.12500,0.34700,1.56300,60.00400,7.38000,-17.50200,-19.26600,-52.25000,-24.97700,0.02500,-0.00163,0.00653
3088.00000,-0.46500,0.17000,0.90800,60.00100,7.34500,-17.50200,-19.26600,-52.25000,-24.97700,0.02000,-0.01100,0.04300
3087.00000,0.19200,0.06200,0.38400,60.00000,7.31900,-17.50200,-19.26600,-52.25000,-24.97700,0.01600,-0.02100,0.08300
3086.00000,1.33600,0.00000,0.00000,57.70400,7.20400,-17.50200,-19.26600,-52.25000,-24.97700,-0.02100,-0.00812,0.03200
3085.00000,2.78900,0.00000,0.00000,57.13200,6.63200,-15.00000,-15.00000,-52.25000,-24.97700,-0.03300,-0.02800,0.11000
3084.00000,4.22500,0.00000,0.00000,56.40600,5.90600,-15.00000,-15.00000,-52.25000,-24.97700,-0.04800,-0.04300,0.17300
3083.00000,5.41700,0.00000,0.00000,55.68700,5.18700,-15.00000,-15.00000,-52.25000,-24.97700,-0.06400,-0.05400,0.21700
3082.00000,6.51200,0.00000,0.00000,55.09200,4.59200,-15.00000,-15.00000,-52.25000,-24.97700,-0.07600,-0.06600,0.26300
3081.00000,7.59800,0.00000,0.00000,54.54400,4.04400,-15.00000,-15.00000,-52.25000,-24.97700,-0.08800,-0.07800,0.31300
3080.00000,7.48800,0.00000,0.00000,50.20200,3.50100,-15.00000,-15.00000,-52.25000,-24.97700,-0.15600,-0.00817,0.03300
3079.00000,7.17900,0.00000,0.00000,50.31200,3.55600,-15.00000,-15.00000,-51.89000,-23.35500,-0.16300,0.00635,-0.02500
3078.00000,6.86900,0.00000,0.00000,54.21100,3.71100,-15.00000,-15.00000,-51.72800,-22.34000,-0.10800,-0.04200,0.16800
3077.00000,5.32600,0.00000,0.00000,54.36600,3.86600,-15.00000,-15.00000,-51.59300,-21.72200,-0.10800,-0.00804,0.03200
3076.00000,3.74300,0.00000,0.00000,55.13700,4.63700,-15.00000,-15.00000,-51.50600,-21.61700,-0.09200,0.01100,-0.04500
3075.00000,2.31700,0.00000,0.00000,55.92900,5.42900,-15.00000,-15.00000,-51.45900,-21.82400,-0.07500,0.02500,-0.10200
3074.00000,2.31700,0.00000,0.00000,56.64100,6.14100,-15.00000,-15.00000,-51.44600,-22.20100,-0.05900,0.00940,-0.03800
3073.00000,2.31700,0.00000,0.00000,56.64100,6.14100,-15.00000,-15.00000,-51.43500,-22.47500,-0.05900,0.00897,-0.03600
3072.00000,3.23100,0.00000,0.00000,56.64100,6.14100,-15.00000,-15.00000,-51.42500,-22.67600,-0.05900,-0.01100,0.04400
3071.00000,7.01300,0.00000,0.00000,56.18400,5.68400,-15.00000,-15.00000,-51.42500,-22.67600,-0.06800,-0.08500,0.34000
3070.00000,10.67800,0.00000,0.00000,54.29400,3.79400,-15.00000,-15.00000,-51.42500,-22.67600,-0.10800,-0.12900,0.51600
3069.00000,12.14000,0.00000,0.00000,47.12200,1.96100,-15.00000,-15.00000,-51.42500,-22.67600,-0.22300,-0.04800,0.19000
3068.00000,9.89300,0.00000,0.00000,45.66000,1.23000,-15.00000,-15.00000,-51.42500,-22.67600,-0.24800,0.02900,-0.11800
3067.00000,7.60100,0.00000,0.00000,47.90700,2.35300,-15.00000,-15.00000,-51.07800,-21.07100,-0.21700,0.05000,-0.20100
3066.00000,6.34000,0.00000,0.00000,50.19900,3.50000,-15.00000,-15.00000,-50.87000,-20.69000,-0.17900,0.04100,-0.16400
3065.00000,6.18400,0.00000,0.00000,54.63000,4.13000,-15.00000,-15.00000,-50.85700,-20.70000,-0.11100,-0.02400,0.09500
3064.00000,6.02700,0.00000,0.00000,54.70800,4.20800,-15.00000,-15.00000,-50.84900,-20.73700,-0.11000,-0.02200,0.08700
3063.00000,6.06400,0.00000,0.00000,54.78600,4.28600,-15.00000,-15.00000,-50.84500,-20.79400,-0.10800,-0.02500,0.09800
3062.00000,6.22000,0.00000,0.00000,54.76800,4.26800,-15.00000,-15.00000,-50.84500,-20.79400,-0.10800,-0.02800,0.11100
3061.00000,6.37600,0.00000,0.00000,54.69000,4.19000,-15.00000,-15.00000,-50.84500,-20.79400,-0.11000,-0.03000,0.11800
3060.00000,6.88000,0.00000,0.00000,54.61200,4.11200,-15.00000,-15.00000,-50.84500,-20.79400,-0.11100,-0.03900,0.15700
3059.00000,7.49900,0.00000,0.00000,54.36000,3.86000,-15.00000,-15.00000,-50.84500,-20.79400,-0.11600,-0.04800,0.19200
3058.00000,8.11600,0.00000,0.00000,50.30100,3.55000,-15.00000,-15.00000,-50.84500,-20.79400,-0.17600,-0.00184,0.00735
3057.00000,9.52600,0.00000,0.00000,49.68400,3.24200,-15.00000,-15.00000,-50.84500,-20.79400,-0.18600,-0.02400,0.09600
3056.00000,11.03400,0.00000,0.00000,48.27400,2.53700,-15.00000,-15.00000,-50.84500,-20.79400,-0.21100,-0.03500,0.13800
3055.00000,12.52200,0.00000,0.00000,46.76600,1.78300,-15.00000,-15.00000,-50.84500,-20.79400,-0.23600,-0.04400,0.17400
3054.00000,9.68300,0.00000,0.00000,45.27800,1.03900,-15.00000,-15.00000,-50.84500,-20.79400,-0.26200,0.04800,-0.19200
3053.00000,6.76600,0.00000,0.00000,48.11700,2.45800,-15.00000,-15.00000,-50.58500,-19.95500,-0.21800,0.07000,-0.28100
3052.00000,3.89300,0.00000,0.00000,54.41700,3.91700,-15.00000,-15.00000,-50.60200,-20.10900,-0.11800,0.03400,-0.13400
3051.00000,1.78300,0.00000,0.00000,55.85300,5.35300,-15.00000,-15.00000,-50.67000,-20.71800,-0.08700,0.04800,-0.19300
3050.00000,-0.36300,0.00000,0.00000,56.90900,6.40900,-15.00000,-15.00000,-50.76900,-21.46900,-0.06100,0.06900,-0.27400
3049.00000,-2.54300,0.04700,0.30100,60.00000,7.31500,-15.04800,-15.17900,-50.97500,-22.26500,-0.00396,0.05700,-0.22800
3048.00000,-4.75800,0.47800,1.95700,60.00700,7.40200,-15.26200,-15.72000,-51.15600,-22.88100,0.00864,0.09000,-0.36100
3047.00000,-4.59300,1.14200,3.40300,60.02300,7.49000,-15.57000,-16.34600,-51.31400,-23.36400,0.02300,0.07200,-0.28900
3046.00000,-4.36500,1.08500,3.30200,60.02200,7.48400,-15.57000,-16.34600,-51.31400,-23.36400,0.02200,0.06900,-0.27400
3045.00000,-4.13700,1.00900,3.16200,60.02000,7.47500,-15.57000,-16.34600,-51.31400,-23.36400,0.02100,0.06500,-0.26000
3044.00000,-3.91000,0.93500,3.01900,60.01800,7.46500,-15.57000,-16.34600,-51.31400,-23.36400,0.02000,0.06100,-0.24500
3043.00000,-3.20900,0.86300,2.87500,60.01600,7.45600,-15.57000,-16.34600,-51.31400,-23.36400,0.01900,0.04800,-0.19100
3042.00000,-2.30900,0.65500,2.41400,60.01100,7.42800,-15.57000,-16.34600,-51.31400,-23.36400,0.01600,0.03200,-0.13000
3041.00000,-1.41400,0.42000,1.79000,60.00600,7.39200,-15.57000,-16.34600,-51.31400,-23.36400,0.01200,0.01800,-0.07100
3040.00000,-0.52600,0.22500,1.13100,60.00200,7.35700,-15.57000,-16.34600,-51.31400,-23.36400,0.00749,0.00326,-0.01300
3039.00000,0.63700,0.07100,0.43400,60.00000,7.32100,-15.57000,-16.34600,-51.31400,-23.36400,0.00342,-0.01700,0.06900
3038.00000,2.16400,0.00000,0.00000,57.48200,6.98200,-15.57000,-16.34600,-51.31400,-23.36400,-0.03800,-0.00892,0.03600
3037.00000,3.67300,0.00000,0.00000,56.71800,6.21800,-15.00000,-15.00000,-51.31400,-23.36400,-0.05400,-0.02600,0.10400
3036.00000,5.16400,0.00000,0.00000,55.96300,5.46300,-15.00000,-15.00000,-51.31400,-23.36400,-0.06900,-0.04300,0.17100
3035.00000,6.35300,0.00000,0.00000,55.21800,4.71800,-15.00000,-15.00000,-51.31400,-23.36400,-0.08500,-0.05300,0.21300
3034.00000,5.93300,0.00000,0.00000,54.62400,4.12400,-15.00000,-15.00000,-51.31400,-23.36400,-0.09800,-0.03100,0.12600
3033.00000,5.51100,0.00000,0.00000,54.83400,4.33400,-15.00000,-15.00000,-51.25100,-22.64100,-0.09800,-0.02200,0.08800
3032.00000,5.08800,0.00000,0.00000,55.04400,4.54400,-15.00000,-15.00000,-51.20400,-22.22600,-0.09500,-0.01600,0.06200
3031.00000,4.66400,0.00000,0.00000,55.25600,4.75600,-15.00000,-15.00000,-51.17200,-22.01700,-0.09100,-0.01000,0.04000
3030.00000,2.82700,0.00000,0.00000,55.46800,4.96800,-15.00000,-15.00000,-51.15100,-21.95000,-0.08700,0.02600,-0.10300
3029.00000,0.76100,0.00000,0.00000,56.38600,5.88600,-15.00000,-15.00000,-51.16800,-22.21300,-0.06700,0.05000,-0.20000
3028.00000,-1.33800,0.00000,0.00000,57.41900,6.91900,-15.00000,-15.00000,-51.22200,-22.71200,-0.04300,0.07000,-0.28200
3027.00000,-3.47000,0.21000,1.07200,60.00200,7.35400,-15.14000,-15.41500,-51.37200,-23.20200,0.00662,0.06600,-0.26300
3026.00000,-5.49700,0.73000,2.58800,60.01200,7.43900,-15.38600,-15.99500,-51.50200,-23.59000,0.01800,0.09600,-0.38500
3025.00000,-7.46000,1.40600,3.83900,60.03100,7.52000,-15.71100,-16.60900,-51.61700,-23.90200,0.03100,0.12300,-0.49100
3024.00000,-9.45000,2.20200,4.90200,60.05800,7.59800,-16.09900,-17.21300,-51.71900,-24.15700,0.04600,0.14700,-0.59000
3023.00000,-11.46600,3.12600,5.85300,60.09300,7.67800,-16.54700,-17.79300,-51.80900,-24.37000,0.06000,0.17300,-0.69200
3022.00000,-12.95500,4.16400,6.70700,60.13600,7.75900,-17.04600,-18.34200,-51.89000,-24.55200,0.07500,0.18700,-0.75000
3021.00000,-13.31700,4.98500,7.27900,60.17400,7.81800,-17.53600,-18.82900,-51.96200,-24.70400,0.08600,0.18300,-0.73200
3020.00000,-13.68000,5.19000,7.41100,60.18400,7.83300,-17.92000,-19.21100,-52.02500,-24.82300,0.09000,0.18600,-0.74500
3019.00000,-14.04400,5.39800,7.54000,60.19400,7.84700,-18.23100,-19.51500,-52.08100,-24.91600,0.09400,0.19000,-0.75900
3018.00000,-14.35000,5.60900,7.66800,60.20400,7.86200,-18.49100,-19.76100,-52.13000,-24.99000,0.09700,0.19200,-0.77000
3017.00000,-13.62200,5.78900,7.77400,60.21300,7.87400,-18.70900,-19.96000,-52.17300,-25.04900,0.10000,0.17600,-0.70300
3016.00000,-12.89800,5.36500,7.52000,60.19200,7.84500,-18.70900,-19.96000,-52.17300,-25.04900,0.09500,0.16600,-0.66400
3015.00000,-12.17700,4.95200,7.25700,60.17200,7.81600,-18.70900,-19.96000,-52.17300,-25.04900,0.09100,0.15600,-0.62600
3014.00000,-11.45900,4.55000,6.98600,60.15400,7.78700,-18.70900,-19.96000,-52.17300,-25.04900,0.08600,0.14700,-0.58700
3013.00000,-11.11500,4.16000,6.70400,60.13600,7.75800,-18.70900,-19.96000,-52.17300,-25.04900,0.08200,0.14400,-0.57800
3012.00000,-10.87700,3.97700,6.56500,60.12800,7.74500,-18.70900,-19.96000,-52.17300,-25.04900,0.08000,0.14200,-0.56700
3011.00000,-10.63900,3.85100,6.46800,60.12300,7.73500,-18.70900,-19.96000,-52.17300,-25.04900,0.07800,0.13900,-0.55400
3010.00000,-10.40200,3.72700,6.36900,60.11700,7.72600,-18.70900,-19.96000,-52.17300,-25.04900,0.07700,0.13500,-0.54100
3009.00000,-9.80700,3.60500,6.26900,60.11200,7.71600,-18.70900,-19.96000,-52.17300,-25.04900,0.07600,0.12500,-0.50000
3008.00000,-8.86600,3.30400,6.01200,60.10000,7.69200,-18.70900,-19.96000,-52.17300,-25.04900,0.07200,0.11000,-0.44000
3007.00000,-7.93000,2.84400,5.58600,60.08100,7.65500,-18.70900,-19.96000,-52.17300,-25.04900,0.06600,0.09700,-0.38700
3006.00000,-7.00000,2.41000,5.13700,60.06500,7.61700,-18.70900,-19.96000,-52.17300,-25.04900,0.06100,0.08400,-0.33500
3005.00000,-5.54800,2.00400,4.66500,60.05100,7.58000,-18.70900,-19.96000,-52.17300,-25.04900,0.05500,0.06000,-0.24000
3004.00000,-2.37100,1.42500,3.86900,60.03200,7.52200,-18.70900,-19.96000,-52.17300,-25.04900,0.04600,0.00310,-0.01200
3003.00000,0.49200,0.43500,1.83500,60.00600,7.39500,-18.70900,-19.96000,-52.17300,-25.04900,0.02700,-0.03800,0.15300
3002.00000,0.93100,0.00000,0.00000,57.55400,7.05400,-18.70900,-19.96000,-52.17300,-25.04900,-0.02400,0.00415,-0.01700
3001.00000,1.36800,0.00000,0.00000,57.33400,6.83400,-15.00000,-15.00000,-52.17300,-25.04900,-0.02900,-0.00102,0.00407
3000.00000,1.18000,0.00000,0.00000,57.11600,6.61600,-15.00000,-15.00000,-52.17300,-25.04900,-0.03300,0.00772,-0.03100
2999.00000,0.96100,0.00000,0.00000,57.21000,6.71000,-15.00000,-15.00000,-52.09000,-24.74500,-0.03400,0.01300,-0.05400
2998.00000,1.45700,0.00000,0.00000,57.32000,6.82000,-15.00000,-15.00000,-52.02200,-24.55500,-0.03400,0.00229,-0.00918
2997.00000,2.10900,0.00000,0.00000,57.07200,6.57200,-15.00000,-15.00000,-52.02200,-24.55500,-0.03900,-0.00650,0.02600
2996.00000,2.75800,0.00000,0.00000,56.74500,6.24500,-15.00000,-15.00000,-52.02200,-24.55500,-0.04600,-0.01400,0.05400
2995.00000,3.40400,0.00000,0.00000,56.42100,5.92100,-15.00000,-15.00000,-52.02200,-24.55500,-0.05300,-0.02100,0.08300
2994.00000,4.62600,0.00000,0.00000,56.09800,5.59800,-15.00000,-15.00000,-52.02200,-24.55500,-0.06000,-0.04100,0.16300
2993.00000,6.31600,0.00000,0.00000,55.48700,4.98700,-15.00000,-15.00000,-52.02200,-24.55500,-0.07300,-0.06500,0.26000
2992.00000,5.69500,0.00000,0.00000,54.64200,4.14200,-15.00000,-15.00000,-52.02200,-24.55500,-0.09100,-0.03300,0.13300
2991.00000,1.62300,0.00000,0.00000,54.95300,4.45300,-15.00000,-15.00000,-51.87100,-23.52600,-0.08900,0.05400,-0.21700
2990.00000,-2.58100,0.00000,0.00000,56.98900,6.48900,-15.00000,-15.00000,-51.81900,-23.55400,-0.04600,0.10000,-0.39900
2989.00000,-6.91700,0.48800,1.98300,60.00700,7.40300,-15.24700,-15.61700,-51.89300,-23.84300,0.01700,0.12600,-0.50300
2988.00000,-10.72900,1.96900,4.62100,60.05000,7.57700,-15.76400,-16.47000,-51.95900,-24.10700,0.03700,0.18200,-0.72700
2987.00000,-10.25500,3.77400,6.40700,60.11900,7.72900,-16.44000,-17.32800,-52.02000,-24.34600,0.06000,0.14900,-0.59700
2986.00000,-9.78200,3.52900,6.20600,60.10900,7.71000,-16.44000,-17.32800,-52.02000,-24.34600,0.05700,0.14300,-0.57100
2985.00000,-10.95700,3.29100,6.00000,60.09900,7.69100,-16.44000,-17.32800,-52.02000,-24.34600,0.05500,0.16800,-0.67200
2984.00000,-12.15100,3.89300,6.50100,60.12400,7.73800,-16.92300,-17.97100,-52.07400,-24.52800,0.07000,0.17700,-0.70900
2983.00000,-9.26900,4.53600,6.97600,60.15300,7.78600,-17.37300,-18.51100,-52.12100,-24.67800,0.08000,0.11000,-0.43800
2982.00000,-5.78000,3.03800,5.77100,60.08900,7.67100,-17.37300,-18.51100,-52.12100,-24.67800,0.06400,0.05600,-0.22500
2981.00000,-4.32300,1.51300,4.00100,60.03500,7.53100,-17.37300,-18.51100,-52.12100,-24.67800,0.04400,0.04600,-0.18500
2980.00000,-3.64200,0.99500,3.13600,60.01900,7.47300,-17.37300,-18.51100,-52.12100,-24.67800,0.03600,0.04000,-0.16100
2979.00000,-4.01800,0.78100,2.70100,60.01400,7.44600,-17.37300,-18.51100,-52.12100,-24.67800,0.03200,0.05200,-0.20700
2978.00000,-5.15800,0.89700,2.94300,60.01700,7.46100,-16.52500,-18.08900,-52.15800,-24.69800,0.03100,0.07600,-0.30400
2977.00000,-3.86500,1.28200,3.64200,60.02800,7.50600,-16.29700,-17.99400,-52.19000,-24.72700,0.03800,0.04200,-0.16800
2976.00000,0.37900,0.84900,2.84600,60.01500,7.45500,-16.29700,-17.99400,-52.19000,-24.72700,0.03200,-0.04000,0.16000
2975.00000,3.10800,0.00000,0.00000,57.61100,7.11100,-16.29700,-17.99400,-52.19000,-24.72700,-0.02500,-0.04300,0.17000
2974.00000,2.67600,0.00000,0.00000,56.24600,5.74600,-15.00000,-15.00000,-52.19000,-24.72700,-0.05300,-0.00428,0.01700
2973.00000,2.68500,0.00000,0.00000,56.46200,5.96200,-15.00000,-15.00000,-52.07500,-24.25600,-0.05300,-0.00546,0.02200
2972.00000,4.82700,0.00000,0.00000,56.45700,5.95700,-15.00000,-15.00000,-52.07500,-24.25600,-0.05200,-0.05200,0.20900
2971.00000,6.76000,0.00000,0.00000,55.38600,4.88600,-15.00000,-15.00000,-52.07500,-24.25600,-0.07500,-0.07200,0.29000
2970.00000,3.58400,0.00000,0.00000,54.42000,3.92000,-15.00000,-15.00000,-52.07500,-24.25600,-0.09600,0.01800,-0.07200
2969.00000,0.32600,0.00000,0.00000,56.00800,5.50800,-15.00000,-15.00000,-51.95800,-23.75000,-0.06500,0.05800,-0.23000
2968.00000,1.35700,0.00000,0.00000,57.63700,7.13700,-15.00000,-15.00000,-51.92000,-23.91400,-0.03000,0.00050,-0.00198
2967.00000,2.87600,0.00000,0.00000,57.12200,6.62200,-15.00000,-15.00000,-51.92000,-23.91400,-0.04100,-0.02100,0.08300
2966.00000,7.09300,0.00000,0.00000,56.36200,5.86200,-15.00000,-15.00000,-51.92000,-23.91400,-0.05700,-0.09800,0.39200
2965.00000,11.99000,0.00000,0.00000,54.25300,3.75300,-15.00000,-15.00000,-51.92000,-23.91400,-0.10200,-0.16600,0.66300
2964.00000,13.66800,0.00000,0.00000,45.81000,1.30500,-15.00000,-15.00000,-51.92000,-23.91400,-0.24100,-0.06600,0.26400
2963.00000,13.47100,0.00000,0.00000,44.13200,0.46600,-15.00000,-15.00000,-51.92000,-23.91400,-0.27000,-0.03300,0.13000
2962.00000,12.12300,0.00000,0.00000,44.32900,0.56400,-15.00000,-15.00000,-51.34600,-19.07400,-0.27600,0.00533,-0.02100
2961.00000,9.50000,0.00000,0.00000,45.67700,1.23900,-15.00000,-15.00000,-50.91400,-18.02800,-0.26000,0.05000,-0.19900
2960.00000,8.54000,0.00000,0.00000,48.30000,2.55000,-15.00000,-15.00000,-50.65300,-18.24700,-0.22000,0.03200,-0.12800
2959.00000,10.78200,0.00000,0.00000,49.26000,3.03000,-15.00000,-15.00000,-50.46500,-18.60000,-0.20700,-0.03300,0.13100
2958.00000,12.52400,0.00000,0.00000,47.01800,1.90900,-15.00000,-15.00000,-50.46500,-18.60000,-0.24300,-0.03700,0.14700
2957.00000,12.52400,0.00000,0.00000,45.27600,1.03800,-15.00000,-15.00000,-50.46500,-18.60000,-0.27100,-0.00887,0.03500
2956.00000,12.32300,0.00000,0.00000,45.27600,1.03800,-15.00000,-15.00000,-50.13800,-17.58200,-0.27400,-0.00154,0.00615
2955.00000,9.50100,0.00000,0.00000,45.47700,1.13800,-15.00000,-15.00000,-49.86500,-17.14600,-0.27500,0.06500,-0.25900
2954.00000,6.60800,0.00000,0.00000,48.29900,2.54900,-15.00000,-15.00000,-49.74600,-17.68400,-0.22600,0.08200,-0.32900
2953.00000,4.80200,0.00000,0.00000,54.49600,3.99600,-15.00000,-15.00000,-49.87500,-18.57700,-0.12700,0.02300,-0.09100
2952.00000,3.05200,0.00000,0.00000,55.39900,4.89900,-15.00000,-15.00000,-50.02000,-19.48600,-0.10600,0.04000,-0.15900
2951.00000,1.02000,0.00000,0.00000,56.27400,5.77400,-15.00000,-15.00000,-50.17900,-20.39300,-0.08300,0.06100,-0.24500
2950.00000,-1.23000,0.00000,0.00000,57.29000,6.79000,-15.00000,-15.00000,-50.35500,-21.33200,-0.05700,0.08300,-0.33200
2949.00000,-3.51700,0.18900,0.98900,60.00200,7.34900,-15.13000,-15.39400,-50.61400,-22.17200,-0.00409,0.07700,-0.31000
2948.00000,-6.93200,0.74400,2.61900,60.01300,7.44100,-15.38600,-15.98700,-50.84000,-22.82200,0.00963,0.13300,-0.53400
2947.00000,-10.61100,1.97500,4.62900,60.05000,7.57700,-15.84900,-16.73200,-51.04000,-23.34300,0.03100,0.18500,-0.74200
2946.00000,-13.66600,3.71300,6.35700,60.11700,7.72400,-16.48800,-17.51400,-51.21700,-23.77200,0.05900,0.21700,-0.86900
2945.00000,-12.15500,5.39000,7.53600,60.19400,7.84700,-17.20100,-18.24500,-51.37400,-24.12700,0.08300,0.16400,-0.65500
2944.00000,-10.65700,4.53800,6.97700,60.15300,7.78600,-17.20100,-18.24500,-51.37400,-24.12700,0.07400,0.14400,-0.57500
2943.00000,-9.02400,3.73700,6.37700,60.11800,7.72600,-17.20100,-18.24500,-51.37400,-24.12700,0.06500,0.12000,-0.48000
2942.00000,-7.19200,2.92000,5.65900,60.08400,7.66100,-17.20100,-18.24500,-51.37400,-24.12700,0.05600,0.09300,-0.37100
2941.00000,-5.38300,2.08600,4.76500,60.05400,7.58800,-17.20100,-18.24500,-51.37400,-24.12700,0.04500,0.06700,-0.26600
2940.00000,-6.91000,1.36400,3.77400,60.03000,7.51500,-17.20100,-18.24500,-51.37400,-24.12700,0.03500,0.10800,-0.43100
2939.00000,-10.03100,1.96600,4.61800,60.04900,7.57600,-16.94500,-18.31700,-51.50600,-24.31900,0.04200,0.16300,-0.65100
2938.00000,-13.21700,3.41600,6.11000,60.10400,7.70100,-17.17100,-18.63600,-51.62400,-24.49800,0.06300,0.20400,-0.81700
2937.00000,-13.35300,5.13300,7.37400,60.18100,7.82900,-17.65000,-19.06200,-51.73000,-24.66700,0.08600,0.18400,-0.73800
2936.00000,-13.35300,5.21000,7.42300,60.18500,7.83400,-18.00500,-19.38600,-51.82200,-24.79500,0.08900,0.18100,-0.72500
2935.00000,-13.39700,5.21000,7.42300,60.18500,7.83400,-18.25900,-19.62900,-51.90300,-24.89200,0.09000,0.18100,-0.72300
2934.00000,-13.58600,5.23600,7.43900,60.18600,7.83600,-18.44500,-19.81200,-51.97400,-24.96400,0.09100,0.18300,-0.73300
2933.00000,-13.77600,5.34400,7.50700,60.19100,7.84300,-18.59800,-19.95900,-52.03600,-25.02100,0.09300,0.18500,-0.74000
2932.00000,-12.90800,5.45400,7.57400,60.19700,7.85100,-18.72700,-20.07900,-52.09000,-25.06600,0.09500,0.16600,-0.66500
2931.00000,-11.03000,4.95800,7.26100,60.17300,7.81600,-18.72700,-20.07900,-52.09000,-25.06600,0.09000,0.13500,-0.54000
2930.00000,-9.17400,3.93200,6.53100,60.12600,7.74100,-18.72700,-20.07900,-52.09000,-25.06600,0.07800,0.11000,-0.43800
2929.00000,-9.92800,2.99200,5.72800,60.08700,7.66700,-18.72700,-20.07900,-52.09000,-25.06600,0.06700,0.13600,-0.54200
2928.00000,-11.41800,3.36400,6.06500,60.10200,7.69700,-18.35300,-19.91300,-52.13400,-25.05600,0.06900,0.16300,-0.65100
2927.00000,-12.63400,4.13800,6.68800,60.13500,7.75700,-18.29100,-19.90200,-52.17400,-25.06600,0.07900,0.17700,-0.70900
2926.00000,-9.09100,4.80400,7.15900,60.16500,7.80500,-18.38600,-19.97200,-52.20900,-25.08700,0.08700,0.09900,-0.39600
2925.00000,-5.62800,2.95200,5.69000,60.08600,7.66400,-18.38600,-19.97200,-52.20900,-25.08700,0.06600,0.05000,-0.20100
2924.00000,-3.18200,1.45600,3.91500,60.03300,7.52500,-18.38600,-19.97200,-52.20900,-25.08700,0.04600,0.02000,-0.08000
2923.00000,-2.65200,0.64800,2.39700,60.01000,7.42700,-18.38600,-19.97200,-52.20900,-25.08700,0.03200,0.02300,-0.09300
2922.00000,-2.12400,0.50600,2.03300,60.00700,7.40600,-18.38600,-19.97200,-52.20900,-25.08700,0.02900,0.01500,-0.06100
2921.00000,-2.02300,0.37700,1.65800,60.00500,7.38500,-18.38600,-19.97200,-52.20900,-25.08700,0.02600,0.01600,-0.06500
2920.00000,-2.19900,0.35400,1.58400,60.00400,7.38100,-18.38600,-19.97200,-52.20900,-25.08700,0.02500,0.02000,-0.08200
2919.00000,-2.37500,0.39400,1.71200,60.00500,7.38800,-16.31500,-18.47700,-52.23400,-24.98200,0.02300,0.02700,-0.10800
2918.00000,-3.01700,0.43600,1.83800,60.00600,7.39500,-15.68700,-17.66000,-52.25500,-24.90600,0.02500,0.03800,-0.15300
2917.00000,-3.72600,0.60200,2.28500,60.00900,7.42100,-15.56900,-17.33500,-52.27400,-24.85700,0.02800,0.05000,-0.20000
2916.00000,-4.02300,0.80700,2.75600,60.01400,7.44900,-15.61100,-17.26900,-52.29100,-24.82900,0.03200,0.05200,-0.20700
2915.00000,-2.07800,0.89900,2.94700,60.01700,7.46100,-15.66800,-17.27600,-52.30600,-24.81100,0.03300,0.01000,-0.04200
2914.00000,-0.16000,0.36600,1.62400,60.00400,7.38300,-15.66800,-17.27600,-52.30600,-24.81100,0.02400,-0.02100,0.08200
2913.00000,0.84700,0.02000,0.13400,60.00000,7.30600,-15.66800,-17.27600,-52.30600,-24.81100,0.01400,-0.03300,0.13000
2912.00000,0.67500,0.00000,0.00000,57.37600,6.87600,-15.66800,-17.27600,-52.30600,-24.81100,-0.02800,0.01300,-0.05400
2911.00000,0.50300,0.00000,0.00000,57.46200,6.96200,-15.00000,-15.00000,-52.21600,-24.64900,-0.02800,0.01700,-0.06800
2910.00000,1.42000,0.00000,0.00000,57.54900,7.04900,-15.00000,-15.00000,-52.14100,-24.55500,-0.02800,-0.00294,0.01200
2909.00000,2.78100,0.00000,0.00000,57.09000,6.59000,-15.00000,-15.00000,-52.14100,-24.55500,-0.03800,-0.02300,0.09000
2908.00000,4.12800,0.00000,0.00000,56.40900,5.90900,-15.00000,-15.00000,-52.14100,-24.55500,-0.05200,-0.03700,0.14900
2907.00000,1.67200,0.00000,0.00000,55.73600,5.23600,-15.00000,-15.00000,-52.14100,-24.55500,-0.06600,0.03000,-0.12100
2906.00000,-0.91400,0.00000,0.00000,56.96400,6.46400,-15.00000,-15.00000,-52.05200,-24.30200,-0.04200,0.06100,-0.24400
2905.00000,-3.10100,0.13300,0.74400,60.00100,7.33700,-15.10200,-15.32700,-52.09600,-24.38200,0.01300,0.05100,-0.20600
2904.00000,-3.98800,0.62500,2.34200,60.01000,7.42400,-15.33500,-15.89000,-52.13600,-24.46700,0.02300,0.06000,-0.24100
2903.00000,-4.88100,0.88800,2.92500,60.01600,7.46000,-15.52900,-16.36900,-52.17000,-24.54000,0.02900,0.07200,-0.28900
2902.00000,-6.73600,1.18400,3.47700,60.02500,7.49500,-15.72500,-16.79600,-52.20000,-24.60600,0.03500,0.10400,-0.41500
2901.00000,-9.48300,1.89400,4.52600,60.04700,7.56900,-16.03400,-17.28300,-52.22800,-24.67500,0.04800,0.14600,-0.58600
