age_ka,temp,temp_min1,temp_plus1,temp_min2,temp_plus2,d18O_sw,d18O_min1,d18O_plus1,d18O_min2,d18O_plus2
152.69851,NaN,-3.71841,2.91529,-5.40071,4.24646,NaN,-0.37375,1.37373,-0.78597,1.71267
153.49863,-0.65295,-1.96198,0.75379,-3.35179,2.14254,0.47338,0.11707,0.82931,-0.24067,1.20222
154.79853,NaN,-3.84595,2.76164,-5.06566,4.0189,NaN,-0.37329,1.32354,-0.71926,1.67633
155.29826,0.30145,-1.30328,1.90114,-2.75027,3.37052,0.71236,0.30649,1.12012,-0.09008,1.51326
157.19816,0.81901,-0.45835,2.19055,-1.70167,3.49394,0.85113,0.51946,1.22543,0.15867,1.54986
158.29836,0.06461,-1.3777,1.42972,-2.80433,3.00863,0.51309,0.09786,0.93647,-0.28106,1.39114
161.3981,NaN,-3.53645,2.91804,-4.7103,3.81558,NaN,-0.45822,1.16924,-0.74147,1.49367
161.99806,-0.34312,-1.6548,0.89843,-3.15614,2.03929,0.30748,-0.04569,0.65327,-0.43279,0.94824
164.49791,-0.41288,-1.63687,0.7649,-3.13306,2.15005,0.27716,-0.05511,0.61777,-0.44352,0.95678
167.39754,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
169.79739,NaN,-3.65405,2.36607,-5.79082,3.78685,NaN,-0.5016,1.1707,-1.02786,1.56502
171.49753,-0.47425,-1.77011,0.83865,-3.35648,2.11396,0.38727,0.02452,0.73297,-0.38899,1.0745
172.19742,-0.70901,-1.97049,0.74441,-3.37675,2.09593,0.38661,0.02982,0.73366,-0.33409,1.12019
173.59699,-0.80643,-2.06275,0.64026,-3.44429,1.99173,0.29964,-0.05664,0.65316,-0.39338,1.05588
174.49695,-0.84994,-2.27681,0.54558,-3.55547,2.0015,0.24544,-0.10766,0.61445,-0.44373,0.98419
176.69713,NaN,-3.28924,3.14453,-5.12675,3.85959,NaN,-0.25495,1.4299,-0.56069,1.63288
178.99718,NaN,-3.28924,3.14453,-5.12675,3.85959,NaN,-0.25495,1.4299,-0.56069,1.63288
179.49709,0.4473,-0.88775,1.84033,-2.37694,3.16016,0.58548,0.23934,0.93648,-0.11791,1.28772
183.09745,NaN,-2.53519,3.8609,-3.69596,5.17546,NaN,-0.25235,1.41124,-0.56797,1.65933
183.79718,1.48565,-0.04176,2.95443,-1.41594,4.35748,0.74331,0.34456,1.12788,0.00707,1.5274
187.59701,1.92248,0.54392,3.32976,-0.74649,4.56878,0.63941,0.26155,1.02797,-0.0714,1.38894
190.69685,1.99841,0.64279,3.39333,-0.66073,4.55984,0.60376,0.2363,0.97519,-0.06073,1.29819
191.49662,1.86941,0.46995,3.20274,-0.71906,4.49218,0.62046,0.26184,1.00407,-0.0468,1.29148
194.19619,NaN,-2.58548,4.20347,-3.86979,6.32932,NaN,-0.9704,0.67096,-1.26392,0.96081
197.19631,NaN,-2.7054,3.75391,-3.86979,5.3066,NaN,-0.9704,0.67096,-1.26392,0.96081
198.39606,1.81391,0.29324,3.19305,-1.37353,4.56176,0.11504,-0.26822,0.49549,-0.65545,0.89684
200.29603,2.09244,0.79545,3.405,-0.50318,4.68338,0.12568,-0.21692,0.48839,-0.56632,0.88763
200.996,2.19177,0.6986,3.48001,-0.40856,4.74007,0.07748,-0.31289,0.406,-0.61731,0.7316
203.29656,NaN,-2.01944,4.2764,-4.81235,5.29072,NaN,-0.69467,0.98706,-1.29272,1.38224
205.29614,NaN,-2.01944,4.2764,-4.81235,5.29072,NaN,-0.69467,0.98706,-1.29272,1.38224
205.79617,0.93845,-0.42067,2.37172,-1.61882,3.8215,-0.03582,-0.41486,0.35876,-0.73072,0.73794
207.19617,0.82599,-0.34692,2.35345,-1.60799,3.68923,-0.11928,-0.45461,0.27862,-0.74308,0.64936
208.99624,NaN,-2.58042,3.93821,-3.8011,4.48183,NaN,-1.06358,0.66079,-1.29994,0.91159
210.79602,NaN,-2.58042,3.93821,-3.8011,4.48183,NaN,-1.06358,0.66079,-1.29994,0.91159
211.29603,0.59172,-0.6556,1.98237,-1.96994,3.32697,-0.21724,-0.55554,0.14384,-0.86897,0.53125
213.39561,0.65038,-0.55086,1.91663,-1.60245,3.23781,-0.19044,-0.50024,0.17296,-0.81115,0.5051
217.19528,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
219.99568,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
222.79562,NaN,-1.42697,4.7181,-2.08696,6.1166,NaN,-0.02337,1.58526,-0.20432,2.1103
225.69555,NaN,-1.42697,4.7181,-2.08696,6.1166,NaN,-0.02337,1.58526,-0.20432,2.1103
226.29558,1.81638,0.5689,3.13608,-0.81525,4.31062,0.60885,0.22142,0.9795,-0.14246,1.32102
228.69557,1.78123,0.66217,3.2872,-0.86221,4.52882,0.49422,0.16675,0.85913,-0.28584,1.18646
231.59541,NaN,-0.97915,5.26737,-2.09121,6.49261,NaN,-0.59206,0.9993,-0.857,1.5439
234.49522,NaN,-0.97915,5.26737,-2.09121,6.49261,NaN,-0.59206,0.9993,-0.857,1.5439
235.09522,1.95853,0.55387,3.25218,-0.76872,4.58329,0.04395,-0.3352,0.41501,-0.70484,0.76635
237.49495,1.97129,0.58495,3.23907,-0.82059,4.45582,-0.00987,-0.38397,0.31607,-0.78865,0.70332
240.39558,NaN,-1.98609,4.51656,-2.90933,5.36885,NaN,-0.57451,1.05244,-0.79699,1.4003
242.99574,NaN,-1.98704,4.51793,-2.90933,5.36885,NaN,-0.57482,1.05258,-0.79699,1.4003
243.29574,2.35795,0.8646,3.70631,-0.60549,5.08633,0.97689,0.26563,1.41069,-0.18791,1.81469
248.49542,NaN,-0.68406,5.88693,-2.0822,7.12033,NaN,0.4025,2.03934,0.08153,2.39843
248.89539,3.09454,1.85592,4.28174,0.38044,5.60684,1.21628,0.88599,1.54164,0.51199,1.89445
252.3952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
255.19516,NaN,-1.07834,5.16474,-2.67961,6.85997,NaN,0.30641,1.93843,0.04543,2.16562
258.29511,NaN,-1.12359,5.04498,-2.41541,6.5534,NaN,0.30467,1.93775,0.04543,2.16562
258.49507,1.98723,0.64356,3.23837,-0.49923,4.71992,1.17196,0.8188,1.52155,0.44931,1.88215
261.19505,NaN,-4.63358,1.63869,-5.65223,3.50179,NaN,-0.77817,0.93016,-0.97073,1.52572
263.89473,-1.50754,-2.95986,-0.15553,-4.14374,1.17923,0.07318,-0.30475,0.43401,-0.66899,0.78609
264.09476,-1.55709,-3.06072,-0.15175,-4.28427,0.97548,0.04212,-0.36307,0.38858,-0.7132,0.74845
266.29511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
268.59539,NaN,-3.0916,3.30423,-4.71512,4.55925,NaN,-0.54201,1.23094,-0.96683,1.60547
270.19552,0.18026,-1.13299,1.54596,-2.57407,2.77428,0.38904,0.00603,0.77966,-0.3735,1.15813
270.59555,0.13309,-1.13736,1.54797,-2.35284,2.78043,0.49686,0.10632,0.84336,-0.19731,1.15938
271.39558,NaN,-2.01141,3.92795,-3.37526,4.84102,NaN,-0.95758,0.67091,-1.22776,0.87675
272.69562,0.82815,-0.45402,2.19541,-1.78962,3.46719,0.21532,-0.2347,0.6401,-0.67324,1.04349
273.79562,-0.12766,-1.64153,1.41647,-3.09344,3.01939,0.14275,-0.24167,0.52678,-0.62402,0.98346
274.49567,-0.61448,-1.88593,0.73529,-3.3222,1.99998,0.23489,-0.14717,0.60443,-0.5795,0.9514
275.59571,0.7279,-0.7757,2.1556,-2.08376,3.41251,0.58672,0.21384,0.97699,-0.11587,1.30696
277.29576,0.97259,-0.31189,2.36802,-1.5785,3.52624,0.62376,0.27292,1.01602,-0.05185,1.32429
277.6958,1.46456,0.11147,2.92863,-1.19531,4.19501,0.69988,0.35326,1.07753,-0.00277,1.42463
279.29593,1.70484,0.36222,3.12067,-0.76775,4.5284,0.58389,0.21709,0.97623,-0.11423,1.33627
280.39607,2.49634,1.01355,3.86377,-0.27934,5.10029,0.6697,0.27221,1.03498,-0.07689,1.36751
281.89619,2.75593,1.44949,4.07784,0.19115,5.28655,0.67327,0.28708,1.003,-0.08207,1.34875
282.69609,2.57568,1.23547,3.90525,-0.22252,5.23941,0.55384,0.18864,0.91557,-0.19865,1.24893
284.99607,2.4531,1.17331,3.85511,-0.27796,5.15246,0.51838,0.15918,0.88777,-0.20392,1.22589
286.19606,2.46192,1.15937,3.78968,-0.63504,5.02032,0.50628,0.16528,0.87372,-0.28543,1.18507
289.9963,NaN,-4.15981,2.22465,-4.82124,2.935,NaN,-1.05529,0.64865,-1.32736,0.87629
292.09623,-0.84662,-2.2299,0.52394,-3.72996,1.73372,-0.02548,-0.40016,0.35085,-0.79576,0.71756
293.59608,-1.385,-2.72963,-0.00298,-4.11338,1.31025,-0.07576,-0.43767,0.27981,-0.80019,0.63265
298.39601,NaN,-4.7137,1.71935,-5.8929,2.70258,NaN,-0.90882,0.71509,-1.22833,0.99943
298.89601,-1.46837,-2.7851,-0.18555,-4.1803,1.04126,-0.10544,-0.4613,0.22222,-0.81309,0.57782
300.29607,-0.85183,-2.23362,0.55149,-3.67279,1.90733,0.02411,-0.3202,0.37388,-0.70394,0.70779
301.49605,-0.44565,-1.82263,0.87207,-3.00269,2.14268,-0.07944,-0.44046,0.29788,-0.75238,0.67579
305.19584,-0.48129,-1.81736,0.82029,-2.83874,1.97734,-0.19176,-0.51975,0.14996,-0.77539,0.47883
309.29576,NaN,-3.7404,2.87861,-5.14574,4.27779,NaN,-1.29235,0.55943,-1.74633,0.85542
312.79556,-0.49283,-1.78922,0.75395,-3.23001,2.15682,-0.41652,-0.79045,-0.04815,-1.18412,0.35838
313.9955,0.60449,-0.80464,2.04222,-2.37093,3.25266,-0.25469,-0.6336,0.12173,-1.03017,0.45037
317.49532,0.83599,-0.46304,2.22051,-1.96126,3.38605,-0.21942,-0.58107,0.14441,-0.9423,0.46902
318.79544,0.8595,-0.47789,2.22465,-1.71479,3.25051,-0.24006,-0.59421,0.11781,-0.97575,0.46584
322.79548,NaN,-0.3093,5.97932,-2.86019,7.44097,NaN,-1.01326,0.67134,-1.26431,0.8897
325.39547,2.81289,1.54199,4.19869,0.20136,5.50364,-0.28069,-0.64077,0.1145,-0.9795,0.44511
326.69541,1.52806,-0.04484,3.2212,-1.41323,4.92074,-0.63183,-1.03718,-0.22847,-1.42277,0.2679
328.99521,0.9487,-0.34142,2.25139,-1.78813,3.57647,-0.58157,-0.9521,-0.20281,-1.38438,0.15767
330.39527,1.64629,0.25631,2.95628,-1.14109,4.53057,-0.30585,-0.6693,0.04809,-1.02451,0.4759
331.69534,2.00099,0.69595,3.41335,-0.54469,4.55426,-0.01318,-0.40285,0.39647,-0.76498,0.70309
333.59538,2.1259,0.6889,3.50121,-0.58174,4.75354,0.10953,-0.2691,0.49207,-0.61249,0.76736
338.09504,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
340.19488,NaN,-3.59517,2.99115,-4.6862,4.74435,NaN,-0.15058,1.61398,-0.50816,2.03781
342.89481,-0.17433,-1.48165,1.16321,-2.94918,2.48861,0.61581,0.24881,0.96553,-0.14664,1.32979
344.89488,-0.55672,-1.89911,0.81482,-3.27947,2.2503,0.43665,0.08426,0.7936,-0.32663,1.13088
346.59488,-0.71306,-1.93551,0.54991,-3.33133,1.96415,0.31093,-0.01604,0.64827,-0.37638,1.01892
348.09488,0.20535,-1.24869,1.70688,-2.57622,3.02901,0.59657,0.15696,1.0139,-0.19896,1.42929
349.99473,0.5323,-0.85939,1.82305,-2.12884,3.15438,0.77444,0.37722,1.14893,0.02117,1.53947
350.89464,0.78878,-0.59067,2.13616,-1.83984,3.40571,0.80379,0.42455,1.2076,0.04851,1.58909
352.8946,0.86081,-0.40651,2.14454,-1.69525,3.45811,0.7341,0.36242,1.13367,0.00346,1.53053
353.39464,0.86498,-0.40275,2.16386,-1.42699,3.61626,0.63268,0.28804,0.9511,0.00358,1.31998
355.89484,NaN,-0.98282,4.99495,-2.31352,6.11916,NaN,-0.10657,1.57561,-0.38796,1.76999
357.5949,1.90721,0.58628,3.29551,-0.70794,4.60501,0.8535,0.47228,1.25265,0.08872,1.60594
358.49492,-0.72066,-2.65193,2.03766,-3.98629,4.02247,0.30532,-0.18331,1.01119,-0.54113,1.51439
360.39497,-1.09166,-2.57295,0.41528,-3.88105,1.74884,0.17696,-0.21172,0.56795,-0.54069,0.89548
362.19501,-0.75667,-2.29171,0.72354,-3.65833,2.05868,0.24537,-0.15105,0.63691,-0.52241,0.95267
362.39501,-0.51937,-1.92297,0.79471,-3.26285,2.07771,0.30456,-0.06554,0.64956,-0.42027,0.99405
363.59501,-0.69764,-2.08785,0.58622,-3.42831,1.95788,0.25987,-0.09854,0.60476,-0.45114,0.96903
364.09501,-0.86878,-2.20649,0.48201,-3.50011,1.73955,0.152,-0.22102,0.50394,-0.56351,0.86604
364.89507,0.52759,-1.24271,2.13485,-2.8755,3.36775,0.49399,0.01749,0.91855,-0.42885,1.26724
367.495,NaN,-2.14218,4.31762,-2.70683,6.03174,NaN,-0.21307,1.46376,-0.51051,1.8814
368.4949,1.17822,-0.1654,2.48057,-1.69435,3.8331,0.59614,0.23203,0.9496,-0.14398,1.30573
369.09484,0.53854,-0.86927,1.94745,-2.25214,3.25717,0.39511,0.04704,0.77777,-0.33871,1.11079
371.69467,0.25894,-1.05498,1.51694,-2.4314,2.79138,0.35206,0.00896,0.70687,-0.35553,1.01786
373.09478,-0.50476,-1.907,0.8986,-3.25936,2.29894,0.16516,-0.18459,0.56105,-0.57658,0.93668
374.79472,-0.8516,-2.12961,0.58667,-3.50421,1.85109,0.04269,-0.28589,0.41659,-0.67707,0.78606
376.29476,0.38134,-1.31926,1.92782,-2.75455,3.38004,0.34457,-0.07417,0.72929,-0.49576,1.18084
378.69499,0.87555,-0.51105,2.16852,-1.96149,3.53855,0.2941,-0.08731,0.67268,-0.4997,1.05265
380.69506,0.53558,-0.89121,1.86053,-2.1333,3.26946,0.13788,-0.23859,0.4896,-0.56877,0.82117
383.09514,0.43669,-0.95837,1.73299,-2.06985,2.99143,0.0633,-0.29431,0.40572,-0.64077,0.74517
385.09503,1.14423,-0.28445,2.57284,-1.76102,3.80094,0.21085,-0.17093,0.60106,-0.56633,0.92376
386.39496,1.52121,0.26287,2.85867,-1.10423,4.1462,0.23586,-0.11384,0.62404,-0.49315,0.94151
388.99468,0.06417,-1.47394,1.60412,-2.79143,3.12435,-0.1794,-0.56023,0.23002,-0.91858,0.66346
391.59474,-0.22468,-1.6175,1.06866,-2.86653,2.17603,-0.26095,-0.63195,0.07955,-0.95467,0.38752
392.19475,0.68303,-0.75836,2.12116,-2.34298,3.48861,-0.04835,-0.43424,0.32076,-0.80492,0.72562
394.1948,1.16112,-0.12,2.44412,-1.45664,3.80168,-0.03594,-0.40223,0.30431,-0.77532,0.71254
395.39483,0.80305,-0.51358,2.0975,-1.98573,3.4479,-0.29725,-0.68083,0.079,-1.02384,0.44816
396.89477,NaN,-2.70263,3.55225,-4.08887,5.04481,NaN,-1.23633,0.39312,-1.59696,0.66727
397.09476,0.67834,-0.64782,1.91753,-2.0672,3.21658,-0.46413,-0.80996,-0.12332,-1.20303,0.23814
398.59467,0.93358,-0.41592,2.28159,-1.75194,3.5168,-0.422,-0.77241,-0.08965,-1.16342,0.2526
399.69453,1.33347,-0.02999,2.6439,-1.36731,3.92397,-0.48751,-0.85112,-0.14316,-1.2002,0.19744
402.19468,NaN,-1.7762,4.83214,-3.78802,6.09188,NaN,-1.36076,0.32238,-1.85557,0.61701
403.19457,1.55367,0.12763,2.89377,-1.10648,4.10975,-0.54044,-0.90205,-0.16488,-1.22764,0.18322
404.8945,NaN,-1.53683,5.08824,-3.78352,6.13478,NaN,-1.52353,0.10238,-2.14628,0.50999
405.99451,1.6812,0.22931,3.11458,-1.01005,4.46113,-0.47045,-0.90446,-0.04485,-1.26483,0.33744
409.29406,2.24097,0.76042,3.60747,-0.48882,4.93848,-0.22431,-0.59873,0.14684,-0.9457,0.49455
411.09394,2.49323,1.10008,3.83532,-0.19657,5.24021,-0.04695,-0.42519,0.31336,-0.80303,0.6871
412.69397,3.02343,1.63965,4.49015,0.20025,5.90609,0.3778,-0.06564,0.80547,-0.52659,1.17921
416.59408,NaN,0.28551,6.48232,-1.65276,7.8393,NaN,-0.28196,1.43113,-0.75943,1.8509
416.99406,3.35312,1.99068,4.67884,0.72825,6.05713,0.52156,0.17719,0.87086,-0.17762,1.23356
419.79403,3.41464,2.06413,4.73008,0.65652,6.01156,0.53193,0.18333,0.87608,-0.18816,1.21883
420.39406,3.04178,1.77101,4.43191,0.225,5.7193,0.43955,0.08567,0.7962,-0.29104,1.15503
422.49404,NaN,-0.33479,6.15505,-1.24745,8.09452,NaN,-0.44732,1.2178,-0.69411,1.65268
422.894,2.73851,1.46198,4.22433,0.1433,5.3929,0.39073,0.03658,0.75466,-0.29228,1.105
424.29386,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
425.79371,NaN,-2.72444,3.92919,-4.47986,5.43597,NaN,0.10749,1.79373,-0.28475,2.31686
427.89349,0.7035,-0.53921,2.0994,-1.99844,3.38981,0.97609,0.62153,1.33782,0.27438,1.68567
428.59343,0.78587,-0.54213,2.11405,-2.01827,3.24303,1.04464,0.65891,1.39817,0.31864,1.6827
429.99339,NaN,-2.67236,3.64754,-3.25564,5.61811,NaN,0.1336,1.82911,-0.09034,2.45548
430.4934,0.73932,-0.54866,2.03362,-1.81609,3.15733,1.14951,0.78648,1.48651,0.44433,1.80253
431.49346,0.13589,-1.2331,1.49795,-2.60655,2.81537,1.04139,0.66684,1.41059,0.31624,1.7471
433.39358,0.01781,-1.32537,1.46465,-2.65619,2.78349,0.85941,0.49442,1.22159,0.15962,1.54977
436.59404,NaN,-2.99024,3.2816,-3.75232,4.37682,NaN,-0.09384,1.57901,-0.32875,1.94824
437.09401,1.08576,-0.39224,2.46368,-1.75139,3.88133,0.90888,0.53011,1.28882,0.15951,1.67288
439.09404,1.32558,-0.07352,2.61952,-1.3281,3.95178,0.89924,0.53478,1.26901,0.12733,1.65714
439.89418,0.43803,-0.87283,1.87905,-2.2596,3.29504,0.74619,0.34331,1.11467,-0.00458,1.47655
441.79449,0.27743,-1.03404,1.58652,-2.47421,3.09597,0.77651,0.38043,1.15593,0.02545,1.51447
442.29457,0.66746,-0.70403,2.0268,-2.11148,3.44888,0.93894,0.58335,1.29475,0.23361,1.65154
444.89501,0.72469,-0.61197,2.15177,-1.92527,3.50912,0.94185,0.58292,1.31387,0.24248,1.66706
445.59513,0.00796,-1.46113,1.46001,-2.90182,2.91005,0.72615,0.32132,1.10631,-0.04098,1.46078
448.69559,-0.37524,-1.77496,0.9447,-3.10576,2.13292,0.62328,0.26659,0.98124,-0.061,1.29521
450.39568,-0.33106,-1.71359,0.92659,-2.93656,2.12398,0.63937,0.27085,0.97562,-0.05748,1.29463
453.89553,-0.34679,-1.66515,0.93052,-3.01766,2.21304,0.59803,0.24535,0.96076,-0.10462,1.29406
455.69569,0.08615,-1.3708,1.38208,-2.62934,2.78763,0.6973,0.32719,1.05149,0.00429,1.39053
458.69592,0.4083,-0.96431,1.7191,-2.26548,3.04118,0.7619,0.37889,1.10993,0.07312,1.47902
461.69606,NaN,-2.80108,3.52798,-4.97242,5.35505,NaN,-0.79155,1.1989,-1.32891,1.50869
465.69657,0.30027,-0.99671,1.67765,-2.33938,2.91733,0.44725,0.11222,0.75897,-0.25419,1.13473
466.19664,NaN,-3.16897,3.0623,-4.97242,5.35505,NaN,-0.89982,0.80511,-1.32891,1.13709
467.59682,-0.11962,-1.45209,1.27447,-2.86866,2.53343,-0.08907,-0.44545,0.27736,-0.80948,0.59595
470.19649,NaN,-4.13177,2.38734,-6.00004,3.40092,NaN,-0.92204,0.91449,-1.2914,1.42462
472.39617,-0.84724,-2.26576,0.54205,-3.74606,1.75826,0.09211,-0.30225,0.47606,-0.73677,0.83901
473.19624,0.20755,-1.27398,1.60246,-2.86719,2.90559,0.48456,0.09085,0.8539,-0.33096,1.22881
475.49591,0.47805,-0.86626,1.76512,-2.233,3.01116,0.56646,0.23103,0.92451,-0.1348,1.25153
476.19584,0.57581,-0.83651,1.92037,-2.22791,3.10053,0.61017,0.25478,0.95924,-0.13592,1.32763
476.6958,NaN,-2.60695,3.61792,-4.33403,6.46777,NaN,-0.60347,1.13411,-0.87264,1.80718
480.7954,0.5093,-0.87491,1.86797,-2.12362,3.18178,0.22826,-0.15121,0.60636,-0.50312,0.9642
482.29526,0.40128,-0.97084,1.67905,-2.34478,3.05839,0.04367,-0.34012,0.41464,-0.72372,0.7586
487.99505,0.36167,-1.0229,1.6041,-2.39483,3.0712,-0.03163,-0.3968,0.32931,-0.78162,0.69969
489.99521,0.52413,-0.84819,1.85533,-2.15655,3.13403,-0.16063,-0.54547,0.21875,-0.89284,0.58924
496.99536,0.57926,-0.76039,1.85466,-1.98914,3.08913,-0.2102,-0.58922,0.16033,-0.92028,0.52432
498.7954,0.75406,-0.59265,2.06972,-1.90241,3.48486,-0.11794,-0.52469,0.27814,-0.89928,0.64871
506.99531,0.81166,-0.48225,2.09612,-1.78918,3.44875,-0.01424,-0.40405,0.36044,-0.79703,0.71654
509.09553,1.40928,0.05808,2.70921,-1.16252,4.00095,0.27296,-0.08816,0.61584,-0.45208,0.98714
524.09712,NaN,-1.55123,4.47878,-2.86108,6.34091,NaN,-0.59937,1.11007,-0.90457,1.45788
527.39732,1.58132,0.18879,2.80442,-1.02327,4.00527,0.35352,-0.00963,0.68352,-0.35805,1.02418
529.49709,1.53922,0.10902,2.68324,-1.07226,3.83937,0.41018,0.04257,0.71347,-0.23811,1.01039
533.39741,NaN,-2.61731,3.50547,-4.69594,4.60757,NaN,-0.41499,1.24322,-0.7044,1.4845
536.09773,0.49917,-0.8821,1.80166,-2.07375,3.15616,0.64339,0.22724,1.01542,-0.10859,1.38141
538.89805,0.52743,-0.88303,1.93234,-2.04917,3.41414,0.73995,0.40629,1.12749,0.07913,1.48935
544.29853,NaN,-2.10498,4.03676,-3.73218,5.32732,NaN,-0.01205,1.664,-0.3556,1.99284
548.69894,1.00309,-0.37551,2.31589,-1.60957,3.69269,0.81477,0.46968,1.17914,0.13556,1.52574
549.89905,1.06919,-0.32776,2.37109,-1.59654,3.66877,0.82602,0.46969,1.19467,0.17366,1.49323
556.09857,NaN,-2.45741,3.87983,-3.57012,5.18806,NaN,-0.34879,1.33457,-0.62857,1.85446
561.29874,0.60774,-0.74195,2.00151,-1.91575,3.25768,0.46179,0.09841,0.82545,-0.24381,1.17075
563.09883,0.52612,-0.81069,1.88678,-2.07756,3.22029,0.22059,-0.24802,0.66766,-0.68948,1.05887
570.49845,0.51076,-0.84267,1.86299,-2.23529,3.12316,0.03135,-0.39001,0.51539,-0.77032,0.90578
573.19867,0.91768,-0.45024,2.25494,-1.71418,3.51739,-0.00709,-0.37456,0.37373,-0.69982,0.67968
578.39898,1.04025,-0.35804,2.33249,-1.61466,3.57453,0.02889,-0.33403,0.39394,-0.65186,0.69345
580.2993,1.84586,0.36216,3.17568,-1.09021,4.4793,0.27002,-0.12762,0.6484,-0.5134,1.01591
584.29929,1.97575,0.55146,3.325,-0.73666,4.64183,0.34805,-0.02544,0.70044,-0.39385,1.04314
585.79917,2.2388,0.8603,3.57587,-0.38705,4.92177,0.40893,0.05047,0.77895,-0.28306,1.1072
588.69932,2.37341,0.96119,3.68481,-0.21328,4.93419,0.43429,0.05879,0.80281,-0.26399,1.10084
589.59916,NaN,-0.51928,5.83201,-2.37648,7.17071,NaN,-0.27404,1.52251,-0.60444,2.02405
595.49983,2.62658,1.21189,3.97018,0.00998,5.36672,0.55369,0.19024,0.94788,-0.15268,1.32442
597.9997,NaN,-0.22174,6.12399,-1.02546,7.17071,NaN,-0.32353,1.32308,-0.60444,1.55616
598.19966,2.53353,1.13381,3.88938,-0.08641,5.21016,0.46859,0.11262,0.82734,-0.18704,1.20695
598.7996,NaN,-1.28494,5.19102,-2.80519,7.14218,NaN,-0.66779,1.05162,-0.99525,1.35796
600.49949,1.26637,-0.18078,2.7314,-1.63611,4.04572,-0.03877,-0.4112,0.37666,-0.79174,0.73801
601.89919,1.21417,-0.20105,2.59078,-1.6101,3.89445,-0.13721,-0.495,0.23727,-0.85798,0.55934
602.19912,NaN,-0.87153,5.64833,-3.07383,7.02201,NaN,-0.43871,1.24568,-0.82813,1.45293
602.99899,2.95905,1.58417,4.3602,0.29735,5.72927,0.47593,0.12092,0.84746,-0.23154,1.19497
603.49892,2.59842,1.17299,4.03054,-0.15086,5.26361,0.53462,0.19268,0.90058,-0.22021,1.19161
604.19886,NaN,-1.65455,4.62105,-2.92626,6.52232,NaN,-0.83006,0.80248,-1.11472,1.31
605.69884,1.35234,0.00381,2.6101,-1.27236,3.80254,-0.00838,-0.36127,0.33775,-0.70459,0.66488
606.1988,1.30449,0.06718,2.63029,-1.2975,3.86751,0.14319,-0.21581,0.50927,-0.59537,0.85667
606.59877,1.72836,0.40781,3.18813,-0.82348,4.57519,0.23067,-0.12959,0.59112,-0.47037,0.94516
607.3987,NaN,-1.28839,5.27198,-2.22674,6.51395,NaN,-0.70732,1.08479,-1.03581,1.24517
607.59868,1.97206,0.67819,3.3163,-0.62283,4.71497,0.16441,-0.1858,0.52061,-0.51523,0.89086
608.09864,1.95653,0.6367,3.21245,-0.41798,4.5059,0.12098,-0.22126,0.45896,-0.52159,0.83544
609.19854,NaN,0.88902,6.96702,-0.15433,7.64809,NaN,-0.26143,1.41438,-0.5722,1.61109
609.79856,NaN,0.91145,6.95191,-0.39948,7.69077,NaN,-0.25225,1.41266,-0.5722,1.61109
610.09857,3.16292,1.70459,4.61831,0.2171,6.08559,0.1257,-0.33429,0.63935,-0.76204,1.0972
611.49867,NaN,-0.4602,6.00181,-1.58624,7.76064,NaN,-0.92414,0.75147,-1.26374,1.26931
611.69869,2.12397,0.60773,3.50556,-0.74427,5.05388,-0.19729,-0.60449,0.15758,-0.96559,0.54259
612.69878,2.01385,0.6709,3.35775,-0.73652,4.67428,-0.2579,-0.64775,0.08391,-1.00811,0.36027
613.99879,NaN,-0.8777,5.4018,-2.12687,6.29514,NaN,-0.53219,1.09137,-0.8747,1.42105
615.0987,NaN,-0.84473,5.37947,-1.86219,6.08609,NaN,-0.53203,1.09349,-0.8747,1.42105
615.39867,1.19528,-0.21588,2.68608,-1.47493,4.18965,-0.13204,-0.56445,0.32328,-0.94185,0.75435
616.39858,0.93113,-0.48482,2.27234,-1.62603,3.58954,-0.29443,-0.68422,0.09965,-1.009,0.49949
616.69856,4.10537,1.64447,5.68715,-0.5952,6.92997,0.59536,-0.19094,1.01331,-0.82049,1.41115
618.49874,NaN,1.50965,7.73101,0.60567,8.79651,NaN,-0.19408,1.49005,-0.43751,1.8365
618.89882,4.58565,3.17608,5.87761,1.85065,7.06018,0.75194,0.39,1.10915,0.02982,1.45695
619.19887,3.53529,2.11952,5.14553,0.78081,6.48758,0.57362,0.19079,0.97079,-0.14824,1.34658
620.0989,3.16375,1.82794,4.47236,0.5078,5.7739,0.71451,0.3153,1.09291,-0.0702,1.45948
620.79886,3.09398,1.81179,4.46397,0.46145,5.76944,0.80508,0.46241,1.17651,0.07971,1.52002
622.19878,NaN,-0.17464,6.17072,-2.39372,7.38502,NaN,0.19434,1.77453,-0.32007,2.01431
625.39913,1.91597,0.36201,3.55399,-1.17405,5.03119,1.20445,0.80424,1.58451,0.443,1.96457
627.09935,NaN,-2.00866,4.89676,-3.11502,6.4248,NaN,0.44004,2.13464,0.12611,2.52823
