age_ka,SST,temp_min2,temp_min1,temp,temp_plus1,temp_plus2
453.5,12.7,9.960496,10.90049,12.30906,13.72238,14.6656
455.41,12.3,9.549504,10.48091,11.89366,13.30219,14.24027
456.95,12.7,9.936863,10.87051,12.28155,13.71416,14.63879
458.72,13.2,10.44964,11.37246,12.78359,14.22565,15.15716
462.32,13.2,10.41532,11.36459,12.80247,14.23587,15.18363
464.12,13.1,10.34615,11.26653,12.70301,14.11437,15.04729
466.01,13.3,10.56717,11.49939,12.91802,14.32353,15.26732
467.82,14.9,12.13811,13.08017,14.52377,15.93613,16.87471
469.62,14.4,11.66501,12.59276,14.00953,15.44693,16.38928
471.6,13.8,11.02725,11.96904,13.38033,14.82469,15.75358
473.51,14.1,11.36062,12.29014,13.71555,15.14449,16.06189
475.41,14.8,12.06102,12.99365,14.41339,15.84939,16.79787
477.31,15,12.27143,13.21577,14.61154,16.02909,16.95061
479.3,14.2,11.46343,12.3913,13.83674,15.23657,16.18919
481.21,14.6,11.85544,12.78024,14.19913,15.63332,16.55088
483.11,15.4,12.66164,13.59344,15.01435,16.45059,17.4025
485.1,14.6,11.87894,12.78765,14.22519,15.64586,16.57411
487.01,15.4,12.69059,13.60759,15.02915,16.44788,17.36957
488.55,16.3,13.60984,14.52036,15.93873,17.35987,18.30201
489.42,16.9,14.18514,15.10863,16.54355,17.98987,18.94035
490.31,17.4,14.66668,15.60662,17.0553,18.49082,19.43394
491.21,17.4,14.67052,15.63307,17.05942,18.48395,19.42235
492.29,17.4,14.72333,15.64969,17.0743,18.49064,19.41873
493,16.9,14.19926,15.1185,16.54017,17.9846,18.92109
494.114,17.5,14.78855,15.71616,17.15819,18.59973,19.51595
494.9,16.5,13.78898,14.70336,16.13655,17.56343,18.51295
496.1,16.9,14.18829,15.13484,16.53702,17.96946,18.91704
496.84,16.6,13.88999,14.81161,16.23838,17.68303,18.62501
497.92,16.5,13.77021,14.70515,16.14674,17.57966,18.51128
499.72,16.7,13.99611,14.92552,16.35101,17.77276,18.72805
500.26,16.2,13.49271,14.42448,15.84868,17.26405,18.18601
500.44,16.3,13.58948,14.52166,15.93737,17.34939,18.29542
501.52,16.5,13.80473,14.72968,16.13136,17.56251,18.5281
502.21,16.1,13.37532,14.29502,15.73888,17.16627,18.09735
503.23,16.2,13.47775,14.40593,15.82701,17.27082,18.20229
503.82,15.9,13.1574,14.08719,15.5182,16.95609,17.90933
504.66,15.9,13.1721,14.10305,15.55082,16.96686,17.90597
505.1,16.1,13.39423,14.3172,15.72894,17.14614,18.0924
505.25,15.8,13.0919,14.03461,15.44841,16.85886,17.80906
506.15,16.1,13.34119,14.29629,15.73073,17.14852,18.07476
506.72,15.8,13.04878,13.98551,15.43462,16.86296,17.81516
507.56,16.4,13.69147,14.61026,16.03512,17.45965,18.39247
507.98,16.1,13.35857,14.30781,15.72517,17.1552,18.09863
508.12,15.7,12.98011,13.90463,15.32107,16.7576,17.706
508.96,16.2,13.46961,14.41049,15.84172,17.26019,18.21695
509.46,16,13.26714,14.20234,15.63308,17.05537,17.99094
510.18,16.6,13.90169,14.81232,16.2515,17.69293,18.62243
510.5,16.3,13.52959,14.48715,15.92949,17.37446,18.33579
511.286,16.3,13.60186,14.52126,15.92353,17.36861,18.3132
512.86,16.4,13.68699,14.60861,16.0412,17.47877,18.42121
515.16,16.8,14.09334,15.03155,16.44955,17.8938,18.82568
517.46,16.9,14.16754,15.1265,16.5505,17.98292,18.92245
520.1,16.7,13.99377,14.93094,16.33496,17.75192,18.6734
523,15.9,13.16232,14.10242,15.50497,16.95625,17.91876
526.54,13.1,10.36888,11.29462,12.69076,14.10545,15.03735
528.34,14.4,11.64846,12.58381,14.00065,15.4175,16.33026
532.111,12.7,9.97532,10.90149,12.30678,13.71143,14.62941
536.42,11.7,8.97382,9.874953,11.29224,12.70061,13.6395
541.22,13.3,10.57532,11.48207,12.89923,14.33382,15.29497
546.02,13.9,11.1523,12.07547,13.51751,14.94571,15.85818
550.92,12.2,9.443231,10.35258,11.78358,13.1909,14.127
555.02,12.8,10.05614,10.99379,12.39455,13.81462,14.74233
559.92,12.6,9.855576,10.78672,12.20701,13.6189,14.54473
562.46,13.2,10.44843,11.3926,12.79621,14.22559,15.15226
564.76,14.6,11.85051,12.78581,14.21529,15.6337,16.58283
566.72,15.8,13.0989,13.99932,15.41412,16.85745,17.80421
568.42,15.3,12.54795,13.49586,14.92431,16.35775,17.29209
570.8,16.9,14.20326,15.13089,16.55731,17.9833,18.90858
573.54,16.9,14.19365,15.11029,16.53866,17.99199,18.93822
575.86,18.3,15.58844,16.53976,17.97347,19.41814,20.3607
578.24,17.6,14.87255,15.81945,17.27416,18.69637,19.62621
579.8,17.7,15.01447,15.94059,17.36593,18.8069,19.75672
580.56,17.3,14.57443,15.51947,16.96605,18.41002,19.33988
581.2,14.7,11.95158,12.87131,14.30693,15.72849,16.68645
581.691,15.9,13.17572,14.10339,15.55737,16.97095,17.90038
582.4,15.7,12.97605,13.88534,15.31391,16.74628,17.67531
583.627,15.2,12.47762,13.4012,14.83469,16.26706,17.2312
585.5,15.1,12.37988,13.30549,14.72902,16.16834,17.10085
587.14,15.5,12.76355,13.70971,15.13525,16.57466,17.49925
588.9,16.8,14.06003,15.00494,16.43567,17.87476,18.82834
589.96,17.3,14.61757,15.54438,16.96136,18.40435,19.35404
591.2,18,15.32142,16.26176,17.69151,19.12308,20.04932
592.28,16.7,13.99198,14.91615,16.32644,17.76754,18.74175
593.6,17.4,14.70458,15.63127,17.05203,18.49181,19.44194
594.9,17.9,15.17716,16.13187,17.57345,19.03078,19.9917
596.7,17.4,14.65421,15.60727,17.03764,18.50611,19.41129
598.42,16.7,14.00557,14.92087,16.34073,17.74337,18.66905
600.6,18.1,15.4098,16.35042,17.78254,19.21743,20.1631
602.174,17.3,14.58028,15.52305,16.95511,18.38181,19.31422
604.2,18.5,15.82785,16.75569,18.1807,19.60109,20.55052
607.6,18.4,15.6971,16.6427,18.08516,19.53249,20.47888
610,18.9,16.20684,17.13105,18.57801,19.99976,20.95627
612.3,18.7,16.00329,16.94241,18.38653,19.82747,20.76132
614.9,18.7,15.99923,16.96212,18.3836,19.82227,20.76154
617.2,18.1,15.40467,16.32927,17.76039,19.19511,20.11909
619.4,17.2,14.49781,15.42339,16.83863,18.27756,19.24084
621.6,16.9,14.17248,15.11123,16.54709,17.98242,18.91833
623.8,17.7,15.02459,15.93965,17.36607,18.77423,19.71243
626,18.3,15.60902,16.52744,17.97553,19.38501,20.31798
630.6,17.1,14.37414,15.31835,16.75174,18.15674,19.10366
630.6,20,17.33699,18.2913,19.7202,21.1566,22.12564
635.5,18,15.28549,16.23826,17.67458,19.10502,20.04086
635.5,18.6,15.88378,16.83101,18.2739,19.71965,20.6828
640.333,18.1,15.3998,16.34674,17.78289,19.19818,20.16901
641.3,17.1,14.36554,15.31204,16.74375,18.18092,19.11193
644.843,18.5,15.80266,16.74135,18.16849,19.63473,20.55963
645.7,15.6,12.8603,13.8093,15.22495,16.66023,17.61669
647.271,17.4,14.68799,15.62622,17.05076,18.48691,19.42731
649.5,16.2,13.48342,14.40754,15.83643,17.2592,18.17276
650.6,15.8,13.06542,14.00578,15.43459,16.85691,17.80548
653.2,15.7,12.97891,13.90089,15.34707,16.78529,17.70752
656.2,15.1,12.38748,13.30673,14.72615,16.15291,17.10425
658.5,15,12.2587,13.19975,14.61979,16.03083,16.96679
661,15.7,12.98676,13.90221,15.32059,16.75108,17.66615
663.8,16.1,13.39109,14.31425,15.73789,17.17715,18.10949
666.5,17.3,14.56263,15.50414,16.94984,18.38134,19.33813
668.8,16.5,13.8023,14.71675,16.14805,17.56546,18.5086
671.1,16.8,14.08998,15.01543,16.45404,17.89672,18.8057
673.4,15.1,12.37757,13.2981,14.71635,16.15285,17.08003
675.1,15.1,12.36097,13.29406,14.72513,16.15072,17.09309
676.9,14.7,11.95157,12.8926,14.30497,15.74566,16.67414
679.2,15.1,12.34592,13.28854,14.70679,16.13088,17.07668
681.5,15.7,12.97226,13.91669,15.33548,16.7629,17.69267
683.3,16.5,13.75516,14.70377,16.14196,17.57833,18.51824
685,15.9,13.157,14.09252,15.52069,16.94281,17.89038
686.8,15.4,12.65794,13.60861,15.02001,16.45845,17.40832
688.5,16.6,13.89203,14.814,16.258,17.66356,18.60107
690.6,18.8,16.1263,17.04881,18.47153,19.90774,20.86052
692.7,19,16.29246,17.24552,18.6785,20.12428,21.07408
694.9,19.5,16.84938,17.77483,19.19611,20.62676,21.56624
697.3,18.1,15.40812,16.33973,17.76927,19.20454,20.13205
699.1,18.2,15.49884,16.42826,17.86099,19.30933,20.24346
701.1,18.2,15.49574,16.43619,17.87124,19.29787,20.26359
703.5,18.3,15.60738,16.53484,17.97845,19.41912,20.37341
706.1,18,15.31949,16.25705,17.66726,19.09745,20.01738
706.8,17.5,14.78771,15.74719,17.16701,18.59804,19.52923
709,17.6,14.86984,15.81441,17.26594,18.71621,19.64275
709.7,17.9,15.17599,16.12139,17.55701,19.01239,19.95751
711.9,16.5,13.7896,14.71133,16.11921,17.56449,18.52007
712.4,15.4,12.67315,13.60428,15.0165,16.45202,17.39086
714.8,14.7,11.97163,12.89722,14.32475,15.73344,16.67359
714.8,14.6,11.87858,12.78006,14.20086,15.64644,16.56617
717.2,14.8,12.0363,12.99322,14.42696,15.85739,16.79377
717.2,15.4,12.65864,13.60036,15.02442,16.46932,17.38602
720.1,15.4,12.64292,13.59136,15.02754,16.45941,17.38695
720.1,15.3,12.5618,13.4776,14.91562,16.35703,17.30283
723,15,12.26076,13.19329,14.61453,16.05712,16.98081
723,14.9,12.16917,13.0968,14.49392,15.94908,16.88392
725.8,14.8,12.07574,12.98407,14.39276,15.83361,16.78301
725.8,15.4,12.65436,13.58541,15.00215,16.44629,17.39338
728.7,15,12.26185,13.1868,14.61159,16.035,16.97565
728.7,16.4,13.68008,14.61414,16.04612,17.46842,18.41876
731.7,16.2,13.45603,14.39547,15.82272,17.26225,18.19868
731.7,16.7,13.96619,14.92455,16.35895,17.77521,18.72426
735.4,16.5,13.80757,14.72325,16.13592,17.5646,18.51231
735.4,16.2,13.482,14.42196,15.82854,17.24799,18.20485
738.7,16.3,13.55845,14.50073,15.93337,17.36462,18.28519
739.5,15.3,12.60463,13.51002,14.92713,16.35024,17.2912
743.6,16.3,13.58896,14.50846,15.94638,17.37687,18.30904
744.3,15.7,12.98032,13.88464,15.31752,16.75856,17.69094
748.4,14.4,11.6667,12.59216,14.01446,15.42214,16.35678
751.8,14.7,11.95885,12.90908,14.32505,15.741,16.67128
753.9,14.5,11.77188,12.69633,14.11672,15.54701,16.46247
756.7,15.4,12.66559,13.59555,15.0314,16.43613,17.38322
758.4,16.6,13.89418,14.81853,16.25191,17.66627,18.6153
759.1,15,12.26056,13.19615,14.6135,16.05116,16.98954
760.2,16.4,13.69137,14.61534,16.03959,17.49443,18.41719
761.3,15.4,12.67011,13.6154,15.03077,16.45759,17.38652
762.7,18.6,15.91975,16.85918,18.29232,19.6975,20.64572
763.6,16,13.27518,14.20571,15.6385,17.08271,18.02966
765,17.6,14.90261,15.83196,17.27466,18.69271,19.62232
765.9,16.8,14.07887,15.01652,16.44977,17.87152,18.78973
767.1,16.7,13.98014,14.91173,16.3462,17.77426,18.72397
767.8,16.8,14.10173,15.01302,16.45131,17.88831,18.8131
768.8,17.3,14.57455,15.53499,16.95734,18.38802,19.31832
769.5,16.6,13.88053,14.8046,16.24561,17.67259,18.61867
770.5,16.6,13.87198,14.79958,16.24838,17.67929,18.63308
771.2,17.2,14.46277,15.38193,16.83112,18.28059,19.21928
772.3,18.1,15.41523,16.34368,17.77485,19.2122,20.16445
773,16.7,14.01189,14.92809,16.33593,17.78517,18.74895
774.7,17.1,14.40551,15.34294,16.76301,18.19572,19.12764
776.5,17.5,14.78394,15.73245,17.16903,18.61332,19.5487
778.4,18,15.30616,16.23535,17.66844,19.10574,20.05642
780.6,18,15.2892,16.24262,17.66771,19.09664,20.04867
782.4,17.9,15.22084,16.14803,17.58083,19.01431,19.93369
784.1,17.9,15.19502,16.12825,17.55032,18.9909,19.94818
786.2,17.6,14.88038,15.79482,17.24143,18.67775,19.64492
788.4,15.1,12.38564,13.31117,14.72044,16.1448,17.08697
790.7,14.3,11.53736,12.48451,13.92006,15.33507,16.25845
793.1,14.1,11.33538,12.27599,13.69915,15.14538,16.06162
796.2,13.9,11.1867,12.09882,13.52049,14.94044,15.85669
799.8,13.6,10.86091,11.79685,13.2254,14.64656,15.56522
803,13.4,10.67894,11.59888,13.00256,14.42804,15.37113
805.5,13.3,10.55476,11.48309,12.88265,14.3149,15.24361
807.8,12.9,10.15331,11.07685,12.50396,13.9242,14.8571
809.7,13.8,11.05702,11.99369,13.41014,14.81546,15.77361
811.5,14,11.2594,12.18222,13.6134,15.03604,15.99043
813.8,14.6,11.84263,12.7808,14.21651,15.63865,16.57668
816.7,15.3,12.54262,13.50386,14.9209,16.34491,17.28915
819.6,15.9,13.16079,14.10555,15.54657,16.94945,17.90954
821.9,16.2,13.49737,14.41826,15.84797,17.28032,18.2098
824.2,15.3,12.55781,13.49837,14.91467,16.3445,17.28671
827.5,14.1,11.37401,12.29763,13.6945,15.13016,16.06093
831.1,15.6,12.87819,13.80293,15.23627,16.66724,17.6031
833.8,16.1,13.39224,14.31695,15.73485,17.19174,18.12743
836.2,15.3,12.58517,13.50323,14.92294,16.35594,17.29898
838.5,14.5,11.76303,12.69501,14.12023,15.5325,16.46475
840.8,16.2,13.48569,14.42793,15.84372,17.27833,18.22148
843.1,15.4,12.64811,13.59055,15.00819,16.45559,17.39016
844.9,16.5,13.79661,14.73906,16.16899,17.58401,18.50818
845.2,16.9,14.1599,15.11023,16.55196,17.96568,18.89347
847.1,17.8,15.12161,16.03626,17.46523,18.89151,19.84948
847.4,18.1,15.39556,16.34477,17.78669,19.21613,20.16636
849.3,18.9,16.17735,17.14859,18.56983,20.02262,20.96059
849.6,18.7,15.99499,16.92256,18.3832,19.84236,20.76018
851.1,16.6,13.87957,14.81418,16.24068,17.66626,18.6168
851.3,16.5,13.7873,14.72756,16.13816,17.57103,18.50997
852.8,17.4,14.69815,15.62023,17.04821,18.48188,19.42684
853.1,17.6,14.8976,15.84325,17.26261,18.68872,19.6454
854.6,17.8,15.0943,16.03046,17.46009,18.89188,19.83266
854.8,18.2,15.50136,16.448,17.87526,19.32296,20.25369
856.3,18,15.30898,16.2433,17.66346,19.08461,20.046
856.6,18.7,16.01641,16.95432,18.37616,19.81461,20.74177
858.3,19.1,16.41461,17.35679,18.80015,20.24783,21.18255
858.6,18.8,16.10138,17.05699,18.47606,19.92339,20.86602
860.5,19,16.3113,17.25577,18.6911,20.15991,21.10585
860.9,19.1,16.41309,17.3339,18.77469,20.22622,21.18426
863.9,18.4,15.69532,16.64782,18.06917,19.49821,20.41313
864.4,17.4,14.69312,15.62466,17.05152,18.49567,19.42796
867.4,14.5,11.77671,12.69362,14.1106,15.52153,16.43511
867.9,15.6,12.87833,13.7966,15.2193,16.64779,17.57964
872,16.3,13.56142,14.4818,15.92119,17.35514,18.30705
875.8,15.5,12.76588,13.71119,15.14364,16.5769,17.5244
877.4,13.1,10.37591,11.26804,12.68017,14.09972,15.02433
879.7,15.4,12.68698,13.60618,15.02028,16.44452,17.36631
881.2,13.6,10.87085,11.79445,13.22126,14.62759,15.58011
883.3,13,10.25781,11.16818,12.58476,14.01425,14.95993
884.8,12.9,10.15087,11.07517,12.49464,13.92128,14.84397
886.8,14,11.24971,12.18581,13.59212,15.03566,15.97896
888.1,14.2,11.46456,12.39821,13.81878,15.23511,16.16685
890.3,14.2,11.45907,12.40228,13.81845,15.24181,16.18175
891.7,14.4,11.63395,12.57123,14.00669,15.42526,16.35364
893.9,14.9,12.16496,13.10062,14.53348,15.95376,16.91017
895.3,14.8,12.09283,12.99542,14.41705,15.83189,16.77328
899,15.8,13.0733,14.01048,15.42275,16.84101,17.78572
901.9,16,13.2859,14.19727,15.63132,17.07522,17.98493
904.8,16,13.24376,14.19684,15.62393,17.05013,18.00773
907.7,16.3,13.56714,14.51426,15.92514,17.3569,18.27977
911.3,17,14.28746,15.20674,16.63615,18.07442,19.03604
914.7,17.2,14.49789,15.43812,16.86865,18.28437,19.22821
917.6,17.2,14.47891,15.41901,16.84681,18.28966,19.2333
920.1,16.3,13.59402,14.53581,15.94692,17.37877,18.33261
922.4,15.4,12.67167,13.6192,15.02387,16.43718,17.37017
924.7,15.7,12.99884,13.91319,15.31574,16.75093,17.69352
927.1,16.3,13.58633,14.51383,15.94222,17.36902,18.30813
929.4,16.7,13.98055,14.91674,16.33794,17.77965,18.71303
931.7,15.7,12.99911,13.91789,15.33699,16.75556,17.68767
934,15.4,12.66619,13.5837,15.01704,16.44394,17.40203
936.3,16.5,13.77456,14.69547,16.13446,17.55927,18.49012
938.8,17.3,14.5873,15.52298,16.95322,18.39396,19.33491
941.4,18.2,15.49989,16.44398,17.86747,19.29799,20.25939
943.5,17.9,15.1969,16.12735,17.56238,19.00797,19.95833
945.7,18.4,15.70928,16.64553,18.07343,19.49676,20.44224
947.9,19.3,16.61331,17.54085,18.99372,20.42598,21.39086
950.1,19.4,16.70693,17.64753,19.0868,20.53318,21.46807
952.2,19.3,16.64026,17.56612,19.00369,20.42453,21.36378
954.4,19.4,16.74152,17.66711,19.09991,20.52823,21.44709
956.2,20.2,17.51406,18.467,19.91668,21.34591,22.29758
958,18.3,15.59095,16.53514,17.97062,19.40039,20.34794
961.9,17.4,14.68229,15.61994,17.03839,18.49039,19.44863
966.2,16.4,13.63579,14.58883,16.04099,17.47588,18.4151
969.8,16.5,13.79919,14.71769,16.15279,17.57759,18.53883
972.8,17.1,14.37556,15.32748,16.75028,18.18892,19.127
975.2,18.1,15.40281,16.33137,17.77804,19.22757,20.1471
977.5,18.6,15.90054,16.84577,18.2778,19.70915,20.65757
980.3,16.4,13.7097,14.61957,16.02731,17.47003,18.39927
984.4,16.3,13.55438,14.48045,15.91239,17.34879,18.28882
988.9,16,13.30692,14.22489,15.64516,17.08127,17.99548
992.4,16.8,14.085,15.01198,16.44409,17.85954,18.78588
992.5,16.3,13.56408,14.49853,15.9395,17.36214,18.28217
994.6,17.5,14.82302,15.74448,17.17399,18.60022,19.54761
994.7,17.3,14.59498,15.51802,16.95264,18.38921,19.31744
996.6,17.1,14.38572,15.32669,16.7518,18.18101,19.10865
996.7,17.5,14.80616,15.7485,17.16095,18.60497,19.53993
998.4,16.9,14.16551,15.11014,16.57116,17.98974,18.92755
998.5,17.7,14.97087,15.90562,17.35709,18.79545,19.73705
1000.4,15.3,12.5489,13.47834,14.9102,16.33341,17.25671
1000.6,17.4,14.67974,15.62731,17.07088,18.51069,19.44623
1004.2,16.5,13.78898,14.70834,16.16302,17.58079,18.53053
1004.5,15.8,13.06819,13.98006,15.43527,16.87887,17.80996
1009.1,16.9,14.18772,15.11656,16.55084,18.00108,18.93296
1013.9,17.6,14.89192,15.8122,17.24674,18.69409,19.62158
1016.5,17.4,14.69348,15.62068,17.05576,18.49845,19.43982
1018.9,17.7,14.99878,15.92232,17.36936,18.80125,19.73862
1021.2,18.9,16.19503,17.13645,18.57529,20.00741,20.95446
1023.5,17.8,15.0853,16.02423,17.46028,18.90315,19.85905
1024.5,18.1,15.42831,16.33463,17.7694,19.20707,20.15519
1026,18.4,15.71335,16.65093,18.06737,19.51131,20.4549
1027.6,18.1,15.4285,16.36494,17.78127,19.21556,20.1508
1029.6,16.7,14.00135,14.92741,16.34031,17.76407,18.69512
1031.2,16.9,14.18512,15.11991,16.53948,17.98799,18.92781
1033,16.8,14.05749,15.0128,16.45991,17.90413,18.85317
1034.3,16.9,14.1842,15.1173,16.54079,17.99424,18.90747
1035.9,15.7,12.97342,13.88815,15.3292,16.74976,17.69683
1037.3,16.6,13.90509,14.80929,16.22836,17.6786,18.62243
1042.2,15.8,13.06461,13.98134,15.41727,16.84893,17.78801
1046,14.9,12.16083,13.08885,14.50877,15.95606,16.8951
1049.6,14.1,11.36909,12.29892,13.71138,15.13839,16.0702
1053.3,14.5,11.78606,12.70145,14.14105,15.53632,16.47782
1056.5,14.4,11.69733,12.60147,14.00789,15.43579,16.35414
1059.3,15.3,12.52336,13.48463,14.91197,16.34363,17.29061
1061.4,16,13.28936,14.19988,15.66088,17.10012,18.04638
1063.4,17.5,14.78798,15.72127,17.15398,18.56878,19.51575
1065.1,18.6,15.90427,16.84472,18.28513,19.74108,20.69547
1067.1,19.4,16.70251,17.67114,19.09035,20.53349,21.47482
1069.4,20.3,17.60948,18.55496,20.03792,21.48423,22.43862
1071.7,20.9,18.24979,19.18293,20.62978,22.09785,23.05428
1073.9,20.3,17.6464,18.57175,20.00712,21.45318,22.39456
1076.8,19.8,17.135,18.05172,19.4932,20.92327,21.8744
1080.7,19.2,16.50589,17.45067,18.89174,20.33215,21.27703
1083.5,19.1,16.41497,17.34861,18.77682,20.22457,21.15942
1086.4,18.5,15.77715,16.73436,18.16985,19.6019,20.55762
1089.3,18,15.30291,16.2404,17.67056,19.09807,20.04711
1092.2,17.2,14.46038,15.4149,16.86059,18.30223,19.25155
1095.4,15,12.2563,13.20545,14.61558,16.04172,17.00536
1099.1,17.2,14.5037,15.43782,16.8669,18.26348,19.19722
1102.1,17.6,14.86475,15.83935,17.2836,18.68518,19.60792
1105,17.8,15.08864,16.01777,17.46287,18.89143,19.845
1107.1,18.7,16.01159,16.94864,18.38258,19.83369,20.80251
1108.9,18.4,15.69754,16.63167,18.07521,19.52194,20.47703
1110.9,18,15.28163,16.24265,17.68017,19.11237,20.07615
1113,17.1,14.35074,15.30568,16.74993,18.19536,19.12398
1116.8,17.2,14.47468,15.40818,16.8505,18.2812,19.22487
1121.3,15.4,12.65192,13.58342,15.01759,16.43682,17.37599
1121.3,15.8,13.08791,14.01848,15.42856,16.85942,17.78811
1126.1,15.8,13.07429,14.00782,15.44053,16.85077,17.79262
1126.1,14.9,12.14443,13.09079,14.52711,15.95864,16.90684
1130.9,15.1,12.36874,13.31708,14.7258,16.14356,17.07246
1130.9,16,13.2822,14.2151,15.65221,17.05645,17.98034
1135.8,14.4,11.64913,12.59233,14.01501,15.4359,16.36287
1135.8,16.1,13.34084,14.30211,15.71877,17.15881,18.11528
1140.6,15.8,13.078,14.01194,15.44287,16.86859,17.80754
1140.6,15.7,13.01173,13.92171,15.34288,16.74994,17.70247
1144.8,16.3,13.61677,14.53325,15.94838,17.37539,18.30777
1144.8,16.5,13.78746,14.72099,16.13471,17.56353,18.50858
1148.5,16.9,14.19378,15.11336,16.5355,17.98766,18.92472
1148.5,18,15.25698,16.2129,17.66913,19.10554,20.03683
1152.1,17.4,14.66537,15.60942,17.0666,18.49898,19.4519
1152.1,17.7,14.99791,15.92994,17.35194,18.80413,19.73607
1155.2,18.2,15.51507,16.4481,17.87375,19.33945,20.28046
1155.2,19.3,16.62177,17.56505,19.00864,20.44008,21.38962
1158.1,18.9,16.23937,17.15215,18.5858,20.01462,20.95596
1158.1,19.7,17.03988,17.96023,19.39884,20.85049,21.79042
1160.4,19,16.30469,17.26694,18.69613,20.13382,21.0858
1160.4,19.9,17.2308,18.17495,19.61333,21.05086,21.98543
1162.7,19.5,16.81533,17.74887,19.19839,20.65701,21.56686
1162.7,20.1,17.45891,18.4,19.82443,21.25246,22.18814
1165.3,19.8,17.11349,18.06083,19.51252,20.97468,21.89376
1167.6,20,17.32327,18.25661,19.69685,21.15594,22.08998
1170.2,20.3,17.5963,18.54741,20.00489,21.46371,22.41729
1172.7,19.9,17.23156,18.15425,19.61391,21.05451,21.98488
1175,19.6,16.92813,17.8571,19.29206,20.72968,21.67541
1178.1,19.7,17.02855,17.96687,19.40289,20.84482,21.81
1180.2,18.6,15.91258,16.84946,18.2849,19.73828,20.68153
1181.7,19,16.31752,17.26041,18.70183,20.14121,21.06348
1183.9,18.5,15.80251,16.75265,18.17917,19.62698,20.566
1185.3,18.9,16.21979,17.15821,18.58387,20.02945,20.9624
1187.5,17.6,14.87123,15.83079,17.26252,18.70299,19.65872
1188.6,17.4,14.69663,15.62078,17.0499,18.49979,19.45041
1190,15.8,13.07498,14.00603,15.42817,16.84437,17.77535
1192.3,15.3,12.58344,13.48614,14.91299,16.35184,17.28217
1195.1,14.8,12.06558,12.99821,14.43025,15.83903,16.78892
1197.565,15.4,12.68994,13.60657,15.0439,16.43077,17.37817
1198,14.8,12.1013,13.00596,14.41901,15.85102,16.7698
1200.62,15.3,12.55226,13.48478,14.91053,16.33661,17.27705
1201.5,14.8,12.05784,12.99308,14.4158,15.84839,16.75253
1204.73,13.2,10.4735,11.384,12.79554,14.21091,15.15882
1209.5,14.1,11.35876,12.28195,13.72503,15.13761,16.06525
1214.765,17.1,14.40879,15.32269,16.75442,18.19474,19.13397
1220,15,12.2468,13.18906,14.63266,16.04481,16.97917
1224.775,16.3,13.57814,14.50332,15.93335,17.36915,18.30502
1227.51,17.6,14.93659,15.85118,17.26813,18.70357,19.6385
1230.39,20,17.33751,18.26889,19.71701,21.16042,22.10373
1232.7,20.1,17.45392,18.39044,19.79727,21.23444,22.19001
1235.635,20.3,17.66114,18.59113,20.02786,21.47084,22.41605
1238.32,20.1,17.43582,18.37587,19.81674,21.26258,22.19866
1241.07,19.8,17.14427,18.06917,19.48621,20.94441,21.8865
1244.43,18.9,16.20368,17.15422,18.59605,20.01613,20.95341
1247.58,15.6,12.90385,13.81772,15.23768,16.65183,17.60504
1250.43,13.8,11.06395,11.97946,13.4096,14.81367,15.73369
1253.375,15,12.29166,13.20097,14.6148,16.04768,16.98656
1257.34,15.3,12.55068,13.50551,14.92241,16.34057,17.28134
1262.895,15.9,13.1698,14.11765,15.54758,16.97645,17.90362
1268.85,17.1,14.4104,15.34665,16.7513,18.18756,19.13186
1274.61,19.1,16.40666,17.34376,18.79085,20.23568,21.19885
1278.7,18.9,16.18966,17.14294,18.58257,20.0038,20.96203
1283.76,18.5,15.80945,16.74974,18.19571,19.61701,20.53368
1288.38,17.4,14.7369,15.64688,17.07896,18.51464,19.4436
1292.79,17.3,14.58607,15.51723,16.94674,18.39378,19.35154
1296.2,17.2,14.47955,15.40768,16.85584,18.29331,19.25898
1300.405,16.7,13.99231,14.9125,16.34941,17.77436,18.69375
1303.4,15.5,12.74907,13.68496,15.10556,16.53562,17.4864
1307.35,17.2,14.4816,15.40204,16.86099,18.28055,19.2007
1311.64,18.3,15.5825,16.52961,17.96646,19.38702,20.34573
1316.43,19,16.32603,17.25176,18.69392,20.12619,21.08744
1321.5,18.1,15.41166,16.31924,17.7611,19.18585,20.12207
1328.415,17,14.28724,15.22892,16.66305,18.08461,19.01054
1331.4,14.7,11.96798,12.89764,14.3074,15.73934,16.68949
1336.145,16.2,13.4572,14.41208,15.86411,17.26405,18.19207
1341.4,17.2,14.47878,15.42334,16.84007,18.26895,19.22765
1347.02,18.4,15.69435,16.63379,18.06962,19.51495,20.47035
1354.83,20.4,17.75586,18.68944,20.1134,21.56035,22.52638
1357.88,19.7,17.00471,17.96106,19.41156,20.82435,21.75386
1359.7,19.3,16.60378,17.54166,18.99031,20.42635,21.37279
1362.5,18.2,15.50319,16.44283,17.87484,19.30872,20.24546
1364.8,17.6,14.90435,15.82523,17.25656,18.66412,19.5949
1367.1,16.5,13.82704,14.73547,16.16614,17.59558,18.52072
1368.8,16,13.27451,14.18753,15.62359,17.06846,18.01438
1370.6,14.5,11.74806,12.69273,14.13636,15.55605,16.46436
1372.9,13.9,11.15483,12.0915,13.50879,14.93374,15.86186
1375.2,14.4,11.7001,12.59065,14.00538,15.42848,16.38156
1378.3,15.1,12.39158,13.31421,14.74547,16.1434,17.06939
1382,17,14.30121,15.22267,16.65745,18.07976,19.00442
