
Leg,Site,H,Core,T,Sec,Top (cm),Depth (mbsf),Magnetic Suscept.,Corrected Suscept.
198,1209,A,  3,H,  4,    60.0,      22.800,            7.800,              8.02,
198,1209,A,  3,H,  4,    63.0,      22.830,            7.200,              7.44,
198,1209,A,  3,H,  4,    66.0,      22.860,            7.200,              7.46,
198,1209,A,  3,H,  4,    69.0,      22.890,            8.200,              8.49,
198,1209,A,  3,H,  4,    72.0,      22.920,            9.600,              9.91,
198,1209,A,  3,H,  4,    75.0,      22.950,            7.600,              7.94,
198,1209,A,  3,H,  4,    78.0,      22.980,            5.600,              5.96,
198,1209,A,  3,H,  4,    81.0,      23.010,            5.400,              5.79,
198,1209,A,  3,H,  4,    84.0,      23.040,            6.400,              6.82,
198,1209,A,  3,H,  4,    87.0,      23.070,            8.400,              8.84,
198,1209,A,  3,H,  4,    90.0,      23.100,            9.800,             10.27,
198,1209,A,  3,H,  4,    93.0,      23.130,           12.800,             13.29,
198,1209,A,  3,H,  4,    96.0,      23.160,           13.600,             14.11,
198,1209,A,  3,H,  4,    99.0,      23.190,           15.000,             15.54,
198,1209,A,  3,H,  4,   102.0,      23.220,           17.400,             17.97,
198,1209,A,  3,H,  4,   105.0,      23.250,           17.000,             17.59,
198,1209,A,  3,H,  4,   108.0,      23.280,           14.000,             14.62,
198,1209,A,  3,H,  4,   111.0,      23.310,           14.800,             15.44,
198,1209,A,  3,H,  4,   114.0,      23.340,           15.200,             15.87,
198,1209,A,  3,H,  4,   117.0,      23.370,           11.400,             12.09,
198,1209,A,  3,H,  4,   120.0,      23.400,           12.000,             12.71,
198,1209,A,  3,H,  4,   123.0,      23.430,           10.200,             10.94,
198,1209,A,  3,H,  4,   126.0,      23.460,           10.200,             10.96,
198,1209,A,  3,H,  4,   129.0,      23.490,           12.000,             12.79,
198,1209,A,  3,H,  4,   132.0,      23.520,           14.000,             14.82,
198,1209,A,  3,H,  4,   135.0,      23.550,           12.400,             13.24,
198,1209,A,  3,H,  4,   138.0,      23.580,           10.200,             11.06,
198,1209,A,  3,H,  5,     6.0,      23.760,           10.000,             10.00,
198,1209,A,  3,H,  5,     9.0,      23.790,           10.200,             10.20,
198,1209,A,  3,H,  5,    12.0,      23.820,           11.600,             11.60,
198,1209,A,  3,H,  5,    15.0,      23.850,           13.200,             13.20,
198,1209,A,  3,H,  5,    18.0,      23.880,           11.000,             11.00,
198,1209,A,  3,H,  5,    21.0,      23.910,            9.200,              9.20,
198,1209,A,  3,H,  5,    24.0,      23.940,            9.400,              9.40,
198,1209,A,  3,H,  5,    27.0,      23.970,           10.200,             10.20,
198,1209,A,  3,H,  5,    30.0,      24.000,            9.600,              9.60,
198,1209,A,  3,H,  5,    33.0,      24.030,            9.000,              9.00,
198,1209,A,  3,H,  5,    36.0,      24.060,            8.800,              8.80,
198,1209,A,  3,H,  5,    39.0,      24.090,            9.000,              9.00,
198,1209,A,  3,H,  5,    42.0,      24.120,            9.000,              9.00,
198,1209,A,  3,H,  5,    45.0,      24.150,            9.000,              9.00,
198,1209,A,  3,H,  5,    48.0,      24.180,            9.000,              9.00,
198,1209,A,  3,H,  5,    51.0,      24.210,           10.000,             10.00,
198,1209,A,  3,H,  5,    54.0,      24.240,           11.800,             11.80,
198,1209,A,  3,H,  5,    57.0,      24.270,           11.800,             11.80,
198,1209,A,  3,H,  5,    60.0,      24.300,           11.000,             11.00,
198,1209,A,  3,H,  5,    63.0,      24.330,           11.000,             11.00,
198,1209,A,  3,H,  5,    66.0,      24.360,           11.800,             11.80,
198,1209,A,  3,H,  5,    69.0,      24.390,           13.200,             13.20,
198,1209,A,  3,H,  5,    72.0,      24.420,           13.800,             13.80,
198,1209,A,  3,H,  5,    75.0,      24.450,           14.800,             14.80,
198,1209,A,  3,H,  5,    78.0,      24.480,           16.400,             16.40,
198,1209,A,  3,H,  5,    81.0,      24.510,           18.400,             18.40,
198,1209,A,  3,H,  5,    84.0,      24.540,           16.800,             16.80,
198,1209,A,  3,H,  5,    87.0,      24.570,           12.800,             12.80,
198,1209,A,  3,H,  5,    90.0,      24.600,           11.600,             11.60,
198,1209,A,  3,H,  5,    93.0,      24.630,            9.400,              9.40,
198,1209,A,  3,H,  5,    96.0,      24.660,            8.000,              8.00,
198,1209,A,  3,H,  5,    99.0,      24.690,            7.400,              7.40,
198,1209,A,  3,H,  5,   102.0,      24.720,            6.400,              6.40,
198,1209,A,  3,H,  5,   105.0,      24.750,            6.400,              6.40,
198,1209,A,  3,H,  5,   108.0,      24.780,            6.800,              6.80,
198,1209,A,  3,H,  5,   111.0,      24.810,            8.800,              8.80,
198,1209,A,  3,H,  5,   114.0,      24.840,           10.400,             10.40,
198,1209,A,  3,H,  5,   117.0,      24.870,           11.600,             11.60,
198,1209,A,  3,H,  5,   120.0,      24.900,           15.400,             15.40,
198,1209,A,  3,H,  5,   123.0,      24.930,           16.800,             16.80,
198,1209,A,  3,H,  5,   126.0,      24.960,           16.200,             16.20,
198,1209,A,  3,H,  5,   129.0,      24.990,           16.000,             16.00,
198,1209,A,  3,H,  5,   132.0,      25.020,           18.000,             18.00,
198,1209,A,  3,H,  5,   135.0,      25.050,           18.000,             18.00,
198,1209,A,  3,H,  5,   138.0,      25.080,           14.600,             14.60,
198,1209,A,  3,H,  5,   141.0,      25.110,           12.000,             12.00,
198,1209,A,  3,H,  5,   144.0,      25.140,           10.400,             10.40,
198,1209,A,  3,H,  6,     6.0,      25.260,            4.600,              4.60,
198,1209,A,  3,H,  6,     9.0,      25.290,            4.800,              4.80,
198,1209,A,  3,H,  6,    12.0,      25.320,            4.600,              4.60,
198,1209,A,  3,H,  6,    15.0,      25.350,            4.400,              4.41,
198,1209,A,  3,H,  6,    18.0,      25.380,            4.600,              4.61,
198,1209,A,  3,H,  6,    21.0,      25.410,            5.400,              5.41,
198,1209,A,  3,H,  6,    24.0,      25.440,            6.800,              6.81,
198,1209,A,  3,H,  6,    27.0,      25.470,            7.000,              7.01,
198,1209,A,  3,H,  6,    30.0,      25.500,            5.800,              5.81,
198,1209,A,  3,H,  6,    33.0,      25.530,            4.200,              4.22,
198,1209,A,  3,H,  6,    36.0,      25.560,            3.400,              3.42,
198,1209,A,  3,H,  6,    39.0,      25.590,            3.800,              3.82,
198,1209,A,  3,H,  6,    42.0,      25.620,            4.800,              4.82,
198,1209,A,  3,H,  6,    45.0,      25.650,            4.200,              4.22,
198,1209,A,  3,H,  6,    48.0,      25.680,            4.200,              4.22,
198,1209,A,  3,H,  6,    51.0,      25.710,            4.400,              4.43,
198,1209,A,  3,H,  6,    54.0,      25.740,            5.200,              5.23,
198,1209,A,  3,H,  6,    57.0,      25.770,            4.200,              4.23,
198,1209,A,  3,H,  6,    60.0,      25.800,            3.800,              3.83,
198,1209,A,  3,H,  6,    63.0,      25.830,            2.000,              2.04,
198,1209,A,  3,H,  6,    66.0,      25.860,            1.400,              1.44,
198,1209,A,  3,H,  6,    69.0,      25.890,            2.200,              2.25,
198,1209,A,  3,H,  6,    72.0,      25.920,            2.800,              2.85,
198,1209,A,  3,H,  6,    75.0,      25.950,            3.400,              3.45,
198,1209,A,  3,H,  6,    78.0,      25.980,            3.800,              3.86,
198,1209,A,  3,H,  6,    81.0,      26.010,            4.600,              4.66,
198,1209,A,  3,H,  6,    84.0,      26.040,            5.600,              5.67,
198,1209,A,  3,H,  6,    87.0,      26.070,            6.600,              6.67,
198,1209,A,  3,H,  6,    90.0,      26.100,            5.600,              5.67,
198,1209,A,  3,H,  6,    93.0,      26.130,            9.800,              9.88,
198,1209,A,  3,H,  6,    96.0,      26.160,           12.200,             12.28,
198,1209,A,  3,H,  6,    99.0,      26.190,           16.000,             16.09,
198,1209,A,  3,H,  6,   102.0,      26.220,           22.400,             22.49,
198,1209,A,  3,H,  6,   105.0,      26.250,           32.200,             32.29,
198,1209,A,  3,H,  6,   108.0,      26.280,           30.000,             30.10,
198,1209,A,  3,H,  6,   111.0,      26.310,           16.600,             16.70,
198,1209,A,  3,H,  6,   114.0,      26.340,            9.800,              9.91,
198,1209,A,  3,H,  6,   117.0,      26.370,            6.800,              6.91,
198,1209,A,  3,H,  6,   120.0,      26.400,            6.600,              6.71,
198,1209,A,  3,H,  6,   123.0,      26.430,            5.600,              5.72,
198,1209,A,  3,H,  6,   126.0,      26.460,            5.400,              5.52,
198,1209,A,  3,H,  6,   129.0,      26.490,            5.400,              5.53,
198,1209,A,  3,H,  6,   132.0,      26.520,            5.800,              5.93,
198,1209,A,  3,H,  6,   135.0,      26.550,            6.000,              6.13,
198,1209,A,  3,H,  6,   138.0,      26.580,            5.200,              5.34,
198,1209,A,  3,H,  6,   141.0,      26.610,            8.400,              8.54,
198,1209,A,  3,H,  6,   144.0,      26.640,            9.800,              9.95,
198,1209,A,  3,H,  7,     6.0,      26.760,            3.600,              3.64,
198,1209,A,  3,H,  7,     9.0,      26.790,            3.600,              3.67,
198,1209,A,  3,H,  7,    12.0,      26.820,            4.600,              4.69,
198,1209,A,  3,H,  7,    15.0,      26.850,            4.000,              4.12,
198,1209,A,  3,H,  7,    18.0,      26.880,            4.000,              4.14,
198,1209,A,  3,H,  7,    21.0,      26.910,            4.200,              4.36,
198,1209,A,  3,H,  7,    24.0,      26.940,            4.800,              4.99,
198,1209,A,  3,H,  7,    27.0,      26.970,            6.600,              6.81,
198,1209,A,  3,H,  7,    30.0,      27.000,            7.800,              8.04,
198,1209,A,  3,H,  7,    33.0,      27.030,            8.800,              9.06,
198,1209,A,  3,H,  7,    36.0,      27.060,            7.600,              7.88,
198,1209,A,  3,H,  7,    39.0,      27.090,            7.000,              7.31,
198,1209,A,  3,H,  7,    42.0,      27.120,            6.400,              6.73,
198,1209,A,  3,H, CC,     6.0,      27.230,            2.400,              2.47,
198,1209,A,  3,H, CC,     9.0,      27.260,            1.800,              1.91,
198,1209,A,  3,H, CC,    12.0,      27.290,            4.200,              4.35,
198,1209,A,  3,H, CC,    15.0,      27.320,            3.600,              3.79,
198,1209,A,  3,H, CC,    18.0,      27.350,            3.600,              3.83,
198,1209,A,  3,H, CC,    21.0,      27.380,            3.800,              4.06,
198,1209,A,  3,H, CC,    24.0,      27.410,            2.200,              2.50,
198,1209,A,  4,H,  1,     6.0,      27.260,            2.000,              2.01,
198,1209,A,  4,H,  1,     9.0,      27.290,            1.400,              1.42,
198,1209,A,  4,H,  1,    12.0,      27.320,            1.400,              1.43,
198,1209,A,  4,H,  1,    15.0,      27.350,            0.800,              0.85,
198,1209,A,  4,H,  1,    18.0,      27.380,            1.000,              1.06,
198,1209,A,  4,H,  1,    21.0,      27.410,            1.800,              1.87,
198,1209,A,  4,H,  1,    24.0,      27.440,            1.200,              1.28,
198,1209,A,  4,H,  1,    27.0,      27.470,            1.200,              1.29,
198,1209,A,  4,H,  1,    30.0,      27.500,            0.800,              0.90,
198,1209,A,  4,H,  1,    33.0,      27.530,            1.000,              1.11,
198,1209,A,  4,H,  1,    36.0,      27.560,            1.200,              1.32,
198,1209,A,  4,H,  1,    39.0,      27.590,            1.600,              1.73,
198,1209,A,  4,H,  1,    42.0,      27.620,            2.000,              2.14,
198,1209,A,  4,H,  1,    45.0,      27.650,            0.800,              0.95,
198,1209,A,  4,H,  1,    48.0,      27.680,            0.000,              0.17,
198,1209,A,  4,H,  1,    51.0,      27.710,            0.000,              0.18,
198,1209,A,  4,H,  1,    54.0,      27.740,            0.400,              0.59,
198,1209,A,  4,H,  1,    57.0,      27.770,            0.400,              0.61,
198,1209,A,  4,H,  1,    60.0,      27.800,            1.000,              1.24,
198,1209,A,  4,H,  1,    63.0,      27.830,            1.400,              1.67,
198,1209,A,  4,H,  1,    66.0,      27.860,            1.200,              1.50,
198,1209,A,  4,H,  1,    69.0,      27.890,            1.600,              1.93,
198,1209,A,  4,H,  1,    72.0,      27.920,            2.200,              2.55,
198,1209,A,  4,H,  1,    75.0,      27.950,            2.800,              3.18,
198,1209,A,  4,H,  1,    78.0,      27.980,            3.000,              3.41,
198,1209,A,  4,H,  1,    81.0,      28.010,            4.000,              4.44,
198,1209,A,  4,H,  1,    84.0,      28.040,            4.600,              5.07,
198,1209,A,  4,H,  1,    87.0,      28.070,            5.600,              6.09,
198,1209,A,  4,H,  1,    90.0,      28.100,            7.400,              7.92,
198,1209,A,  4,H,  1,    93.0,      28.130,            4.800,              5.35,
198,1209,A,  4,H,  1,    96.0,      28.160,            2.800,              3.38,
198,1209,A,  4,H,  1,    99.0,      28.190,            1.600,              2.20,
198,1209,A,  4,H,  1,   102.0,      28.220,            0.600,              1.24,
198,1209,A,  4,H,  1,   105.0,      28.250,            0.000,              0.66,
198,1209,A,  4,H,  1,   108.0,      28.280,           -0.200,              0.49,
198,1209,A,  4,H,  1,   111.0,      28.310,            0.000,              0.72,
198,1209,A,  4,H,  1,   114.0,      28.340,            0.200,              0.95,
198,1209,A,  4,H,  1,   117.0,      28.370,            0.200,              0.97,
198,1209,A,  4,H,  1,   120.0,      28.400,            0.000,              0.80,
198,1209,A,  4,H,  1,   123.0,      28.430,            2.400,              3.23,
198,1209,A,  4,H,  1,   126.0,      28.460,            3.000,              3.86,
198,1209,A,  4,H,  1,   129.0,      28.490,            3.400,              4.28,
198,1209,A,  4,H,  1,   132.0,      28.520,            3.400,              4.32,
198,1209,A,  4,H,  1,   135.0,      28.550,            2.400,              3.34,
198,1209,A,  4,H,  1,   138.0,      28.580,            2.000,              2.97,
198,1209,A,  4,H,  1,   141.0,      28.610,            2.800,              3.80,
198,1209,A,  4,H,  1,   144.0,      28.640,            3.600,              4.63,
198,1209,A,  4,H,  2,     6.0,      28.760,            4.000,              4.01,
198,1209,A,  4,H,  2,     9.0,      28.790,            4.800,              4.81,
198,1209,A,  4,H,  2,    12.0,      28.820,            4.800,              4.81,
198,1209,A,  4,H,  2,    15.0,      28.850,            5.200,              5.22,
198,1209,A,  4,H,  2,    18.0,      28.880,            4.600,              4.62,
198,1209,A,  4,H,  2,    21.0,      28.910,            3.400,              3.43,
198,1209,A,  4,H,  2,    24.0,      28.940,            3.800,              3.83,
198,1209,A,  4,H,  2,    27.0,      28.970,            4.600,              4.64,
198,1209,A,  4,H,  2,    30.0,      29.000,            5.400,              5.44,
198,1209,A,  4,H,  2,    33.0,      29.030,            6.000,              6.05,
198,1209,A,  4,H,  2,    36.0,      29.060,            5.200,              5.25,
198,1209,A,  4,H,  2,    39.0,      29.090,            3.000,              3.06,
198,1209,A,  4,H,  2,    42.0,      29.120,            2.000,              2.06,
198,1209,A,  4,H,  2,    45.0,      29.150,            1.800,              1.87,
198,1209,A,  4,H,  2,    48.0,      29.180,            1.800,              1.87,
198,1209,A,  4,H,  2,    51.0,      29.210,            1.800,              1.87,
198,1209,A,  4,H,  2,    54.0,      29.240,            2.200,              2.28,
198,1209,A,  4,H,  2,    57.0,      29.270,            2.600,              2.69,
198,1209,A,  4,H,  2,    60.0,      29.300,            2.200,              2.30,
198,1209,A,  4,H,  2,    63.0,      29.330,            1.400,              1.51,
198,1209,A,  4,H,  2,    66.0,      29.360,            1.200,              1.33,
198,1209,A,  4,H,  2,    69.0,      29.390,            2.000,              2.14,
198,1209,A,  4,H,  2,    72.0,      29.420,            1.800,              1.95,
198,1209,A,  4,H,  2,    75.0,      29.450,            2.000,              2.16,
198,1209,A,  4,H,  2,    78.0,      29.480,            2.800,              2.97,
198,1209,A,  4,H,  2,    81.0,      29.510,            3.800,              3.99,
198,1209,A,  4,H,  2,    84.0,      29.540,            4.200,              4.40,
198,1209,A,  4,H,  2,    87.0,      29.570,            2.000,              2.21,
198,1209,A,  4,H,  2,    90.0,      29.600,            0.400,              0.62,
198,1209,A,  4,H,  2,    93.0,      29.630,            0.800,              1.03,
198,1209,A,  4,H,  2,    96.0,      29.660,            1.200,              1.45,
198,1209,A,  4,H,  2,    99.0,      29.690,            1.600,              1.86,
198,1209,A,  4,H,  2,   102.0,      29.720,            1.400,              1.67,
198,1209,A,  4,H,  2,   105.0,      29.750,            1.800,              2.08,
198,1209,A,  4,H,  2,   108.0,      29.780,            1.800,              2.10,
198,1209,A,  4,H,  2,   111.0,      29.810,            2.000,              2.31,
198,1209,A,  4,H,  2,   114.0,      29.840,            1.600,              1.92,
198,1209,A,  4,H,  2,   117.0,      29.870,            1.800,              2.13,
198,1209,A,  4,H,  2,   120.0,      29.900,            4.200,              4.54,
198,1209,A,  4,H,  2,   123.0,      29.930,            2.000,              2.35,
198,1209,A,  4,H,  2,   126.0,      29.960,            2.200,              2.57,
198,1209,A,  4,H,  2,   129.0,      29.990,            2.400,              2.78,
198,1209,A,  4,H,  2,   132.0,      30.020,            2.600,              2.99,
198,1209,A,  4,H,  2,   135.0,      30.050,            3.400,              3.80,
198,1209,A,  4,H,  2,   138.0,      30.080,            3.800,              4.22,
198,1209,A,  4,H,  2,   141.0,      30.110,            3.200,              3.63,
198,1209,A,  4,H,  2,   144.0,      30.140,            2.000,              2.44,
198,1209,A,  4,H,  3,     6.0,      30.260,            4.200,              4.20,
198,1209,A,  4,H,  3,     9.0,      30.290,            5.000,              5.00,
198,1209,A,  4,H,  3,    12.0,      30.320,            5.400,              5.40,
198,1209,A,  4,H,  3,    15.0,      30.350,            4.800,              4.81,
198,1209,A,  4,H,  3,    18.0,      30.380,            4.800,              4.81,
198,1209,A,  4,H,  3,    21.0,      30.410,            5.400,              5.41,
198,1209,A,  4,H,  3,    24.0,      30.440,            4.400,              4.41,
198,1209,A,  4,H,  3,    27.0,      30.470,            4.000,              4.01,
198,1209,A,  4,H,  3,    30.0,      30.500,            2.800,              2.81,
198,1209,A,  4,H,  3,    33.0,      30.530,            2.000,              2.02,
198,1209,A,  4,H,  3,    36.0,      30.560,            2.200,              2.22,
198,1209,A,  4,H,  3,    39.0,      30.590,            1.600,              1.62,
198,1209,A,  4,H,  3,    42.0,      30.620,            1.600,              1.62,
198,1209,A,  4,H,  3,    45.0,      30.650,            2.000,              2.02,
198,1209,A,  4,H,  3,    48.0,      30.680,            2.000,              2.02,
198,1209,A,  4,H,  3,    51.0,      30.710,            2.200,              2.22,
198,1209,A,  4,H,  3,    54.0,      30.740,            2.800,              2.83,
198,1209,A,  4,H,  3,    57.0,      30.770,            3.000,              3.03,
198,1209,A,  4,H,  3,    60.0,      30.800,            3.000,              3.03,
198,1209,A,  4,H,  3,    63.0,      30.830,            3.000,              3.04,
198,1209,A,  4,H,  3,    66.0,      30.860,            2.600,              2.64,
198,1209,A,  4,H,  3,    69.0,      30.890,            2.200,              2.25,
198,1209,A,  4,H,  3,    72.0,      30.920,            2.000,              2.05,
198,1209,A,  4,H,  3,    75.0,      30.950,            1.800,              1.85,
198,1209,A,  4,H,  3,    78.0,      30.980,            2.000,              2.06,
198,1209,A,  4,H,  3,    81.0,      31.010,            2.000,              2.06,
198,1209,A,  4,H,  3,    84.0,      31.040,            2.000,              2.07,
198,1209,A,  4,H,  3,    87.0,      31.070,            2.000,              2.07,
198,1209,A,  4,H,  3,    90.0,      31.100,            0.200,              0.27,
198,1209,A,  4,H,  3,    93.0,      31.130,            2.800,              2.88,
198,1209,A,  4,H,  3,    96.0,      31.160,            2.000,              2.08,
198,1209,A,  4,H,  3,    99.0,      31.190,            2.200,              2.29,
198,1209,A,  4,H,  3,   102.0,      31.220,            2.800,              2.89,
198,1209,A,  4,H,  3,   105.0,      31.250,            3.800,              3.89,
198,1209,A,  4,H,  3,   108.0,      31.280,            5.200,              5.30,
198,1209,A,  4,H,  3,   111.0,      31.310,            4.800,              4.90,
198,1209,A,  4,H,  3,   114.0,      31.340,            4.000,              4.11,
198,1209,A,  4,H,  3,   117.0,      31.370,            4.600,              4.71,
198,1209,A,  4,H,  3,   120.0,      31.400,            5.800,              5.91,
198,1209,A,  4,H,  3,   123.0,      31.430,            7.200,              7.32,
198,1209,A,  4,H,  3,   126.0,      31.460,            7.400,              7.52,
198,1209,A,  4,H,  3,   129.0,      31.490,            8.200,              8.33,
198,1209,A,  4,H,  3,   132.0,      31.520,            8.400,              8.53,
198,1209,A,  4,H,  3,   135.0,      31.550,            8.800,              8.93,
198,1209,A,  4,H,  3,   138.0,      31.580,            8.400,              8.54,
198,1209,A,  4,H,  3,   141.0,      31.610,            8.000,              8.14,
198,1209,A,  4,H,  3,   144.0,      31.640,            8.400,              8.55,
198,1209,A,  4,H,  4,     6.0,      31.760,           14.600,             14.61,
198,1209,A,  4,H,  4,     9.0,      31.790,           18.600,             18.61,
198,1209,A,  4,H,  4,    12.0,      31.820,           18.600,             18.62,
198,1209,A,  4,H,  4,    15.0,      31.850,           10.800,             10.83,
198,1209,A,  4,H,  4,    18.0,      31.880,            8.000,              8.03,
198,1209,A,  4,H,  4,    21.0,      31.910,            6.600,              6.64,
198,1209,A,  4,H,  4,    24.0,      31.940,            6.000,              6.05,
198,1209,A,  4,H,  4,    27.0,      31.970,            5.600,              5.65,
198,1209,A,  4,H,  4,    30.0,      32.000,            6.400,              6.46,
198,1209,A,  4,H,  4,    33.0,      32.030,            6.000,              6.07,
198,1209,A,  4,H,  4,    36.0,      32.060,            6.400,              6.47,
198,1209,A,  4,H,  4,    39.0,      32.090,            7.400,              7.48,
198,1209,A,  4,H,  4,    42.0,      32.120,            6.600,              6.69,
198,1209,A,  4,H,  4,    45.0,      32.150,            3.600,              3.69,
198,1209,A,  4,H,  4,    48.0,      32.180,            2.800,              2.90,
198,1209,A,  4,H,  4,    51.0,      32.210,            2.400,              2.50,
198,1209,A,  4,H,  4,    54.0,      32.240,            2.800,              2.91,
198,1209,A,  4,H,  4,    57.0,      32.270,            3.000,              3.13,
198,1209,A,  4,H,  4,    60.0,      32.300,            3.600,              3.74,
198,1209,A,  4,H,  4,    63.0,      32.330,            3.200,              3.36,
198,1209,A,  4,H,  4,    66.0,      32.360,            2.800,              2.98,
198,1209,A,  4,H,  4,    69.0,      32.390,            2.400,              2.59,
198,1209,A,  4,H,  4,    72.0,      32.420,            2.800,              3.01,
198,1209,A,  4,H,  4,    75.0,      32.450,            2.400,              2.63,
198,1209,A,  4,H,  4,    78.0,      32.480,            2.200,              2.44,
198,1209,A,  4,H,  4,    81.0,      32.510,            2.400,              2.66,
198,1209,A,  4,H,  4,    84.0,      32.540,            2.600,              2.88,
198,1209,A,  4,H,  4,    87.0,      32.570,            3.600,              3.89,
198,1209,A,  4,H,  4,    90.0,      32.600,            4.400,              4.71,
198,1209,A,  4,H,  4,    93.0,      32.630,            5.200,              5.53,
198,1209,A,  4,H,  4,    96.0,      32.660,            4.600,              4.94,
198,1209,A,  4,H,  4,    99.0,      32.690,            2.400,              2.76,
198,1209,A,  4,H,  4,   102.0,      32.720,            2.200,              2.58,
198,1209,A,  4,H,  4,   105.0,      32.750,            2.400,              2.79,
198,1209,A,  4,H,  4,   108.0,      32.780,            4.000,              4.41,
198,1209,A,  4,H,  4,   111.0,      32.810,            5.600,              6.03,
198,1209,A,  4,H,  4,   114.0,      32.840,            4.400,              4.84,
198,1209,A,  4,H,  4,   117.0,      32.870,            5.200,              5.66,
198,1209,A,  4,H,  4,   120.0,      32.900,            8.800,              9.28,
198,1209,A,  4,H,  4,   123.0,      32.930,            9.400,              9.89,
198,1209,A,  4,H,  4,   126.0,      32.960,            8.000,              8.51,
198,1209,A,  4,H,  4,   129.0,      32.990,            6.000,              6.53,
198,1209,A,  4,H,  4,   132.0,      33.020,            2.800,              3.34,
198,1209,A,  4,H,  4,   135.0,      33.050,            1.200,              1.76,
198,1209,A,  4,H,  4,   138.0,      33.080,            1.000,              1.58,
198,1209,A,  4,H,  5,     6.0,      33.260,            1.800,              1.80,
198,1209,A,  4,H,  5,     9.0,      33.290,            2.000,              2.00,
198,1209,A,  4,H,  5,    12.0,      33.320,            1.800,              1.80,
198,1209,A,  4,H,  5,    15.0,      33.350,            2.400,              2.41,
198,1209,A,  4,H,  5,    18.0,      33.380,            2.400,              2.41,
198,1209,A,  4,H,  5,    21.0,      33.410,            2.800,              2.81,
198,1209,A,  4,H,  5,    24.0,      33.440,            2.400,              2.41,
198,1209,A,  4,H,  5,    27.0,      33.470,            1.800,              1.81,
198,1209,A,  4,H,  5,    30.0,      33.500,            2.200,              2.21,
198,1209,A,  4,H,  5,    33.0,      33.530,            1.800,              1.82,
198,1209,A,  4,H,  5,    36.0,      33.560,            2.600,              2.62,
198,1209,A,  4,H,  5,    39.0,      33.590,            3.400,              3.42,
198,1209,A,  4,H,  5,    42.0,      33.620,            4.600,              4.62,
198,1209,A,  4,H,  5,    45.0,      33.650,            6.200,              6.22,
198,1209,A,  4,H,  5,    48.0,      33.680,           11.000,             11.02,
198,1209,A,  4,H,  5,    51.0,      33.710,           18.000,             18.03,
198,1209,A,  4,H,  5,    54.0,      33.740,           32.600,             32.63,
198,1209,A,  4,H,  5,    57.0,      33.770,           39.400,             39.43,
198,1209,A,  4,H,  5,    60.0,      33.800,           23.000,             23.03,
198,1209,A,  4,H,  5,    63.0,      33.830,            8.400,              8.44,
198,1209,A,  4,H,  5,    66.0,      33.860,            4.400,              4.44,
198,1209,A,  4,H,  5,    69.0,      33.890,            3.200,              3.25,
198,1209,A,  4,H,  5,    72.0,      33.920,            3.200,              3.25,
198,1209,A,  4,H,  5,    75.0,      33.950,            2.600,              2.65,
198,1209,A,  4,H,  5,    78.0,      33.980,            2.000,              2.06,
198,1209,A,  4,H,  5,    81.0,      34.010,            2.000,              2.06,
198,1209,A,  4,H,  5,    84.0,      34.040,            1.800,              1.87,
198,1209,A,  4,H,  5,    87.0,      34.070,            1.000,              1.07,
198,1209,A,  4,H,  5,    90.0,      34.100,            1.600,              1.67,
198,1209,A,  4,H,  5,    93.0,      34.130,            1.600,              1.68,
198,1209,A,  4,H,  5,    96.0,      34.160,            1.800,              1.88,
198,1209,A,  4,H,  5,    99.0,      34.190,            2.600,              2.69,
198,1209,A,  4,H,  5,   102.0,      34.220,            2.800,              2.89,
198,1209,A,  4,H,  5,   105.0,      34.250,            3.800,              3.89,
198,1209,A,  4,H,  5,   108.0,      34.280,            5.000,              5.10,
198,1209,A,  4,H,  5,   111.0,      34.310,            7.000,              7.10,
198,1209,A,  4,H,  5,   114.0,      34.340,            8.400,              8.51,
198,1209,A,  4,H,  5,   117.0,      34.370,            9.600,              9.71,
198,1209,A,  4,H,  5,   120.0,      34.400,            7.600,              7.71,
198,1209,A,  4,H,  5,   123.0,      34.430,            7.000,              7.12,
198,1209,A,  4,H,  5,   126.0,      34.460,            5.400,              5.52,
198,1209,A,  4,H,  5,   129.0,      34.490,            5.000,              5.13,
198,1209,A,  4,H,  5,   132.0,      34.520,            6.200,              6.33,
198,1209,A,  4,H,  5,   135.0,      34.550,            9.000,              9.13,
198,1209,A,  4,H,  5,   138.0,      34.580,           12.800,             12.94,
198,1209,A,  4,H,  5,   141.0,      34.610,           15.000,             15.14,
198,1209,A,  4,H,  5,   144.0,      34.640,           16.400,             16.55,
198,1209,A,  4,H,  6,     6.0,      34.760,            2.400,              2.41,
198,1209,A,  4,H,  6,     9.0,      34.790,            3.000,              3.02,
198,1209,A,  4,H,  6,    12.0,      34.820,            5.000,              5.03,
198,1209,A,  4,H,  6,    15.0,      34.850,            8.600,              8.64,
198,1209,A,  4,H,  6,    18.0,      34.880,           14.400,             14.45,
198,1209,A,  4,H,  6,    21.0,      34.910,           23.200,             23.26,
198,1209,A,  4,H,  6,    24.0,      34.940,           24.400,             24.47,
198,1209,A,  4,H,  6,    27.0,      34.970,           12.200,             12.28,
198,1209,A,  4,H,  6,    30.0,      35.000,            5.400,              5.49,
198,1209,A,  4,H,  6,    33.0,      35.030,            4.600,              4.69,
198,1209,A,  4,H,  6,    36.0,      35.060,            5.000,              5.10,
198,1209,A,  4,H,  6,    39.0,      35.090,            5.200,              5.31,
198,1209,A,  4,H,  6,    42.0,      35.120,            5.200,              5.32,
