,age_ka,d18O,MgCa
735,3277.6666666666665,2.65,0.8200000000000001
736,3279.6666666666665,2.65,0.8033333333333333
737,3281.6666666666665,2.6550000000000002,0.785
738,3283.0,2.765,0.8049999999999999
739,3284.3333333333335,2.765,0.8049999999999999
740,3285.6666666666665,2.865,0.8049999999999999
741,3287.0,2.88,0.8200000000000001
742,3288.0,2.965,0.87
743,3289.3333333333335,3.12,0.815
744,3291.3333333333335,3.126666666666667,0.76
745,3294.0,3.1933333333333334,0.76
746,3297.3333333333335,3.1333333333333333,
747,3300.3333333333335,3.13,0.89
748,3303.3333333333335,2.99,0.89
749,3305.3333333333335,2.9400000000000004,0.89
750,3307.6666666666665,2.926666666666667,0.71
751,3309.6666666666665,2.876666666666667,0.71
752,3312.0,2.796666666666667,0.78
753,3313.6666666666665,2.745,0.8300000000000001
754,3314.6666666666665,2.67,0.8166666666666668
755,3315.3333333333335,2.6,0.8
756,3316.3333333333335,2.66,0.79
757,3318.0,2.6733333333333333,
758,3320.0,2.7133333333333334,
759,3322.0,2.7133333333333334,
760,3324.0,2.7100000000000004,
761,3326.0,2.6566666666666667,
762,3328.0,2.6733333333333333,
763,3330.3333333333335,2.6666666666666665,
764,3332.6666666666665,2.766666666666666,
765,3336.0,2.763333333333333,
766,3339.0,2.8466666666666662,
767,3342.6666666666665,2.8066666666666666,
768,3346.0,2.7866666666666666,
769,3350.0,2.7133333333333334,
770,3353.6666666666665,2.686666666666667,
771,3357.6666666666665,2.6733333333333333,
772,3361.3333333333335,2.6333333333333333,
773,3365.6666666666665,2.6333333333333333,
774,3369.0,2.6533333333333338,
775,3372.6666666666665,2.723333333333334,
776,3375.3333333333335,2.7733333333333334,
777,3378.3333333333335,2.7866666666666666,
778,3381.0,2.796666666666667,
779,3383.6666666666665,2.776666666666667,
780,3386.3333333333335,2.7433333333333336,
781,3389.0,2.65,
782,3392.0,2.5733333333333337,
783,3394.6666666666665,2.56,
784,3397.0,2.5633333333333335,
785,3399.0,2.5733333333333333,
786,3401.0,2.5733333333333333,
787,3403.0,2.6,
788,3404.6666666666665,2.5733333333333337,
789,3406.6666666666665,2.51,
790,3408.6666666666665,2.47,
791,3411.0,2.4266666666666663,
792,3413.3333333333335,2.4666666666666663,
793,3415.6666666666665,2.4666666666666663,
794,3417.6666666666665,2.493333333333333,
795,3419.6666666666665,2.4866666666666664,
796,3421.3333333333335,2.5199999999999996,
797,3423.6666666666665,2.5433333333333334,
798,3425.6666666666665,2.526666666666667,
799,3428.0,2.516666666666667,
800,3430.0,2.5133333333333336,
801,3432.0,2.5500000000000003,
802,3434.0,2.535,
803,3436.0,2.545,
804,3438.0,2.48,
805,3440.0,2.4899999999999998,
806,3442.0,2.485,
807,3444.0,2.4699999999999998,
808,3446.3333333333335,2.395,
809,3448.3333333333335,2.4499999999999997,
810,3451.0,2.4899999999999998,
811,3453.3333333333335,2.5366666666666666,
812,3456.6666666666665,2.53,
813,3459.6666666666665,2.566666666666667,
814,3463.3333333333335,2.6133333333333333,
815,3466.6666666666665,2.5833333333333335,
816,3470.6666666666665,2.52,
817,3475.0,2.44,
818,3480.6666666666665,2.4033333333333333,
819,3486.0,2.4266666666666667,
820,3492.0,2.43,
821,3497.0,2.475,
822,3503.0,2.41,
823,3508.6666666666665,2.4450000000000003,
824,3513.6666666666665,2.4966666666666666,
825,3517.0,2.58,
826,3519.0,2.6266666666666665,
827,3521.3333333333335,2.61,
828,3523.6666666666665,2.5666666666666664,
829,3526.3333333333335,2.5500000000000003,
830,3528.3333333333335,2.53,
831,3530.6666666666665,2.5133333333333336,
832,3532.6666666666665,2.4933333333333336,
833,3535.0,2.4266666666666667,
834,3536.6666666666665,2.3833333333333333,
835,3538.3333333333335,2.3333333333333335,
836,3540.0,2.35,
837,3542.0,2.353333333333333,
838,3544.0,2.3766666666666665,
839,3545.6666666666665,2.42,
840,3547.3333333333335,2.45,
841,3548.6666666666665,2.486666666666667,
842,3551.6666666666665,2.533333333333333,
843,3555.3333333333335,2.5766666666666667,
844,3560.3333333333335,2.5799999999999996,
845,3564.0,2.5166666666666666,
846,3567.0,2.4299999999999997,
847,3569.3333333333335,2.36,
848,3572.0,2.3366666666666664,
849,3576.3333333333335,2.453333333333333,
850,3580.6666666666665,2.5066666666666664,
851,3586.3333333333335,2.546666666666667,
852,3590.6666666666665,2.4533333333333336,
853,3595.6666666666665,2.4133333333333336,
854,3599.6666666666665,2.3499999999999996,
855,3604.3333333333335,2.3266666666666667,
856,3608.3333333333335,2.3,
857,3612.6666666666665,2.3766666666666665,
858,3616.3333333333335,2.44,
859,3620.3333333333335,2.526666666666667,
860,3623.3333333333335,2.535,
861,3626.3333333333335,2.56,
862,3629.0,2.64,
863,3632.0,2.59,
864,3635.3333333333335,2.493333333333333,
865,3638.6666666666665,2.42,
866,3642.6666666666665,2.275,
867,3646.6666666666665,2.25,
868,3651.3333333333335,2.355,
869,3655.6666666666665,2.49,
870,3659.6666666666665,2.53,
871,3663.0,2.5966666666666667,
872,3666.3333333333335,2.5933333333333333,
873,3669.6666666666665,2.606666666666667,
874,3673.3333333333335,2.52,
875,3676.6666666666665,2.47,
876,3681.3333333333335,2.31,
877,3686.3333333333335,2.2399999999999998,
878,3693.0,2.263333333333333,
879,3696.0,2.31,
