age_ka,d18O_sw,d18O_min1,d18O_plus1,d18O_min2,d18O_plus2,salinity,sal_min1,sal_plus1,sal_min2,sal_plus2,temp,temp_min1,temp_plus1,temp_min2,temp_plus2
3002.100239,0.301510191,-0.118668684,0.730318039,-0.531023314,1.119959411,34.0055933,32.44937524,35.59377052,30.92213587,37.03688671,0.661777551,-1.331012639,2.597791763,-3.360999299,4.711969295
3004.200304,0.372411377,-0.059219704,0.816733283,-0.481664185,1.236333536,34.26819029,32.66955665,35.91382697,31.10494746,37.46790198,1.028791165,-1.007584579,3.180297787,-3.199833667,5.26156307
3006.300336,0.13973624,-0.303173917,0.628108571,-0.695977539,1.049172627,33.40643052,31.76602253,35.21521693,30.3111943,36.77471344,0.32013227,-1.777885566,2.533665329,-3.664356094,4.410146886
3008.400281,0.157832154,-0.275211453,0.591674127,-0.662766891,1.003869227,33.47345242,31.86958721,35.08027454,30.4341967,36.60692306,-0.00120141,-2.00082512,2.09396372,-3.852317963,3.689240466
3011.100303,0.027097242,-0.398226065,0.478061851,-0.829312949,0.942817717,32.98924904,31.41397754,34.65948834,29.81735945,36.38080636,-0.469815378,-2.423780866,1.558284227,-4.468195822,3.546530547
3012.600292,-0.093959313,-0.534075963,0.336365437,-0.972217292,0.731251941,32.54089143,30.91082976,34.1346868,29.2880841,35.59722941,-1.042319137,-3.027058016,0.892280961,-5.08408214,2.922036317
3014.600393,0.149876671,-0.316014677,0.601330129,-0.790526483,1.052650838,33.44398767,31.71846416,35.11603752,29.96101303,36.7875957,-0.316460354,-2.334056273,1.830172951,-4.438717145,3.775575669
3016.700484,0.064655166,-0.381994743,0.501293588,-0.781817293,0.918029805,33.12835247,31.47409354,34.74553181,29.99326929,36.28899928,-0.105154088,-2.037520275,1.969436499,-3.84149222,3.822519921
3025.000543,-0.008332225,-0.425160699,0.409313478,-0.820524543,0.815496422,32.8580288,31.31421963,34.40486473,29.8499091,35.90924601,-0.219255273,-2.107430718,1.848239077,-4.037133712,3.480100147
3027.900619,-0.183666254,-0.639953264,0.282713004,-1.056445827,0.65627442,32.2086435,30.51869161,33.93597409,28.97612657,35.31953489,-0.730205781,-2.795485208,1.433122813,-4.695961487,3.126263945
3030.600641,-0.523582455,-0.969755955,-0.062713264,-1.423336217,0.463368127,30.94969461,29.29720017,32.65661754,27.61727327,34.60506714,-1.057230146,-2.940233387,1.054449985,-4.77356956,2.78100685
3034.400688,-0.427738386,-0.885360434,0.020714928,-1.351281242,0.496226527,31.30467265,29.60977617,32.96561085,27.88414355,34.72676491,-0.847783202,-2.762326198,1.188282223,-4.782962405,3.252593664
3037.100579,-0.148777759,-0.572882088,0.277044639,-1.04316396,0.719556426,32.33786015,30.76710338,33.91498015,29.02531867,35.55391269,-0.468289493,-2.312512686,1.497802947,-4.369386292,3.612829082
3040.000507,0.198019789,-0.273472195,0.696114587,-0.737076892,1.128468752,33.62229551,31.87602891,35.46709106,30.15897447,37.06840279,0.633710271,-1.468780398,2.768590479,-3.475336485,4.703337019
3045.70058,0.209517107,-0.240888705,0.668765103,-0.726163487,1.0674021,33.66487817,31.9967085,35.36579668,30.19939449,36.84223,0.676091854,-1.394061538,2.691824274,-3.475336485,4.452939934
3047.900496,0.060567432,-0.378726183,0.4886976,-0.831763809,0.908040034,33.11321271,31.48619932,34.69888,29.80828219,36.25200013,0.435986743,-1.575905971,2.343026391,-3.850035411,4.334120752
3049.400435,-0.244947099,-0.698845372,0.246667748,-1.171592063,0.706185711,31.98167741,30.3005727,33.80247314,28.54965903,35.50439152,-0.528295993,-2.631488976,1.629796228,-4.731621858,3.722044111
3052.900397,-0.41339882,-0.82603505,0.020860929,-1.246440911,0.465600891,31.35778215,29.82949981,32.96615159,28.27244107,34.61333663,-0.735818465,-2.724236341,1.243251411,-4.635810535,3.403431765
3055.000411,-0.199821674,-0.665801187,0.251410763,-1.082349535,0.729973319,32.14880861,30.42295857,33.82003986,28.88018691,35.59249377,-0.005765539,-2.04887527,2.025156704,-4.003084229,4.056567728
3056.400413,-0.238771703,-0.68188585,0.167672883,-1.056083798,0.627052387,32.00454925,30.36338574,33.50989957,28.97746741,35.21130514,-0.01458079,-1.988044635,1.917201357,-3.864364006,3.839303197
3058.000414,-0.265585765,-0.681471938,0.17676212,-1.113469045,0.586720118,31.90523791,30.36491875,33.54356341,28.76492946,35.06192636,-0.120108465,-2.054423246,1.893615631,-3.996519748,3.818983225
3061.500417,-0.271201828,-0.689105384,0.191192251,-1.127568598,0.592692979,31.88443767,30.33664672,33.59700834,28.7127089,35.08404807,-0.174961719,-2.185543237,1.838381142,-4.157374952,3.838446297
3063.200481,-0.066568895,-0.505787734,0.375585639,-0.963645374,0.737513242,32.64233743,31.01560099,34.27994681,29.31983195,35.62041942,0.987824442,-1.181194994,3.031236751,-3.21659732,4.787019675
3065.100416,0.088296101,-0.332678088,0.503070617,-0.731890426,0.998055591,33.21591149,31.65674782,34.7521134,30.17818361,36.58539108,1.982529621,0.046952891,3.797439236,-1.813483611,6.053966795
3067.10039,-0.188587463,-0.682561541,0.308045888,-1.156560651,0.844312945,32.1904168,30.36088318,34.02979959,28.60533092,36.01597387,0.643632016,-1.619822905,2.965375614,-3.76477761,5.619788293
3070.500306,-0.176293144,-0.59267885,0.289945292,-1.024660069,0.741678267,32.23595132,30.69378204,33.96276034,29.0938516,35.63584543,0.685919808,-1.298796095,2.860276423,-3.303307658,5.092845808
3072.900294,0.039447897,-0.372856277,0.514962891,-0.782299992,0.992474318,33.03499221,31.50793971,34.79615885,29.99148151,36.5647197,1.30612552,-0.59754695,3.512990471,-2.396418132,5.731180586
3075.40027,-0.0068328,-0.454528434,0.455656547,-0.839211953,0.893134482,32.86358222,31.20545024,34.57650573,29.78069647,36.19679438,0.976664758,-1.076499508,3.119398761,-2.940909137,5.209795869
3077.800292,-0.032304735,-0.488206065,0.410026986,-0.845889947,0.83134718,32.76924172,31.08071828,34.40750736,29.75596316,35.96795252,1.106619857,-0.991244773,3.158745266,-2.634214044,5.019563879
3080.300255,0.062754064,-0.342367774,0.512154274,-0.764413633,0.951537068,33.12131135,31.6208601,34.78575657,30.05772729,36.41310025,1.630839279,-0.433698997,3.753345738,-2.403914386,5.656346115
3082.700277,-0.008125234,-0.44078665,0.44340064,-0.859192899,0.890661622,32.85879543,31.25634574,34.53111348,29.70669297,36.18763564,0.901637743,-1.167269403,3.153170111,-3.28011022,5.339812143
3084.700282,0.158009405,-0.299390397,0.602955613,-0.742008905,1.05322645,33.47410891,31.78003557,35.12205783,30.14070776,36.78972759,1.22225442,-0.890194934,3.296831279,-2.948309518,5.369635841
3087.60026,0.088471693,-0.35263688,0.548060371,-0.775959839,1.009347444,33.21656183,31.58282637,34.91874211,30.01496356,36.62721276,0.718567399,-1.321909717,2.847703897,-3.245168624,4.952495082
3090.000167,-0.092816277,-0.518522242,0.362775511,-0.919439143,0.756956301,32.5451249,30.96843614,34.23250189,29.48355873,35.69243074,0.347943005,-1.633217509,2.461900145,-3.520017669,4.202755005
3095.000091,-0.110918099,-0.536007026,0.334537802,-0.945323408,0.733808,32.47808112,30.90367768,34.12791778,29.38769108,35.6066963,0.402277882,-1.608518961,2.514040881,-3.49862906,4.256969213
3097.500072,-0.105343787,-0.550636946,0.338349306,-0.936981997,0.758394553,32.49872672,30.84949279,34.14203447,29.4185852,35.6977576,0.30149228,-1.711369909,2.34997521,-3.621389372,4.233116364
3100.000104,-0.059151269,-0.482707976,0.345516418,-0.852498738,0.746037197,32.66981011,31.10108157,34.16857933,29.73148615,35.65198962,0.57028401,-1.366660773,2.424461673,-3.278362468,4.413892723
3102.100172,-0.190565113,-0.617879069,0.228012712,-1.054127998,0.678640832,32.18309218,30.60044789,33.73338042,28.98471112,35.40237345,0.095349355,-1.962855092,2.034243114,-3.923388115,4.09606381
3108.700141,-0.159812579,-0.601074469,0.26702378,-1.016558716,0.685081546,32.29699045,30.66268715,33.87786585,29.12385661,35.42622795,-0.68001184,-2.716712788,1.319074094,-4.618920321,3.255121465
3119.999959,-0.119806904,-0.56265669,0.286327461,-0.958883161,0.685514431,32.44515962,30.80497522,33.94936097,29.33746978,35.42783123,-0.81394228,-2.824973892,1.161880245,-4.531193472,3.126047381
3122.099967,-0.167928928,-0.592475409,0.260230302,-1.019221329,0.676913548,32.2669299,30.69453552,33.85270482,29.11399508,35.3959761,-0.863909506,-2.859297599,1.277875334,-4.780715631,3.171598467
3125.20012,-0.186817271,-0.659287694,0.228649605,-1.082388134,0.607466436,32.19697307,30.44708262,33.73573928,28.88004395,35.13876458,-1.019389884,-3.09099,0.941708418,-5.100214034,2.794712122
3127.200156,-0.36608718,-0.796597259,0.080399455,-1.233389743,0.467544572,31.53301044,29.93852867,33.18666465,28.32077873,34.62053545,-1.863864813,-3.912731434,0.183096796,-5.94438299,1.92824758
3129.800156,-0.43235667,-0.865107774,-0.009072974,-1.298891455,0.407097329,31.28756789,29.68478602,32.85528528,28.0781798,34.39665678,-0.828908644,-2.958936834,1.35491988,-5.160989967,3.394137258
3145.10025,-0.49477953,-0.911146083,-0.035597483,-1.335501964,0.399672294,31.05637211,29.51427377,32.75704636,27.94258532,34.36915665,-0.365876377,-2.327234622,1.690227006,-4.184148889,3.657305256
3152.700305,-0.538406464,-0.951673777,-0.077128412,-1.354650819,0.360939176,30.89479087,29.3641712,32.6032281,27.87166363,34.22570065,-0.329424997,-2.258911551,1.685973764,-4.033732184,3.736238743
3154.900315,-0.520455456,-0.952038565,-0.078508241,-1.37918498,0.366407348,30.96127609,29.36282013,32.59811762,27.78079637,34.24595314,0.085033642,-1.935505086,2.160445191,-4.003179721,4.232679303
3161.100396,-0.18990691,-0.67418764,0.267733787,-1.181577791,0.706223993,32.18552996,30.39189763,33.88049551,28.51267485,35.50453331,0.553822642,-1.291858944,2.707427126,-3.637795407,4.488766454
3164.800513,-0.294264284,-0.745381681,0.15756738,-1.163936579,0.580117962,31.79902117,30.128216,33.47247178,28.57801267,35.03747394,-0.212667035,-2.232188967,1.906171834,-4.302532783,3.869001675
3199.300572,-0.229144248,-0.7164526,0.274581793,-1.187159365,0.747088112,32.04020649,30.23536074,33.90585849,28.49200235,35.6558819,0.028438162,-2.018589223,2.090971219,-4.038189208,4.07414666
3217.500574,-0.220077139,-0.690990399,0.246001073,-1.165548874,0.649540479,32.07378837,30.32966519,33.80000397,28.57204121,35.29459437,-0.027806092,-2.004736291,1.944021219,-3.962607398,3.889834197
3218.200629,-0.320795752,-0.782486338,0.140962952,-1.213748884,0.548649397,31.70075647,29.99079134,33.4109739,28.39352265,34.92092369,-0.44918136,-2.466092242,1.561238458,-4.468465011,3.428309386
3221.500614,-0.020215637,-0.542653349,0.484251155,-1.088435226,0.950263641,32.81401616,30.87906167,34.68241168,28.85764731,36.40838386,0.53125196,-1.622235305,2.615355513,-3.701047789,4.724058266
3224.900709,-0.021811609,-0.467343793,0.443098637,-0.899850031,0.873092825,32.80810515,31.15798595,34.52999495,29.55611099,36.12256602,-0.43780449,-2.561277821,1.973175808,-4.522466584,3.970245759
3231.600656,-0.181640205,-0.597076573,0.246763128,-1.009956244,0.700762247,32.21614739,30.67749417,33.8028264,29.14831021,35.48430462,-1.317059871,-3.180035802,0.766817351,-5.196086329,2.776370913
3265.000572,-0.196459913,-0.639238347,0.243421289,-1.040718276,0.665710027,32.16125958,30.52133945,33.79044922,29.03437675,35.35448158,-1.131250014,-3.103969554,0.934840362,-4.96290684,2.934268611
3280.000508,-0.270047906,-0.70031182,0.16670573,-1.119225401,0.599405194,31.88871146,30.29514141,33.50631752,28.74360963,35.10890813,-1.194066921,-3.246655196,0.80737481,-5.146735409,2.865163335
3282.600287,-0.162814652,-0.606203098,0.308717249,-1.015071874,0.697644446,32.28587166,30.64369223,34.03228611,29.12936343,35.47275721,-0.837597395,-2.913473871,1.302159241,-4.814864793,3.277338121
3284.400281,-0.154933719,-0.621773649,0.288878918,-1.005884788,0.738959138,32.3150603,30.58602352,33.95881081,29.16338967,35.62577458,-1.022062526,-3.091115049,1.047211012,-4.932273696,3.124956695
3286.700349,0.193302048,-0.348497883,0.681207443,-0.849125805,1.144433452,33.6048224,31.59815599,35.41187942,29.7439785,37.12753131,-0.481958179,-2.643599374,1.635123197,-4.776839895,3.448701376
3288.900361,0.151502862,-0.294298949,0.588252194,-0.737980506,1.035958548,33.4500106,31.79889278,35.06760072,30.15562776,36.7257724,-1.041814973,-3.136495742,0.98676098,-5.135346285,2.986296358
3291.100405,0.016536351,-0.412739495,0.43545765,-0.809278332,0.876092529,32.95013463,31.36022409,34.501695,29.89156173,36.13367603,-0.642418767,-2.607051234,1.466770751,-4.651048445,3.4542498
3303.400051,-0.061529692,-0.492502822,0.388183874,-0.935949626,0.794416593,32.66100114,31.06480436,34.32660694,29.42240879,35.83117257,-1.277199623,-3.534773419,0.777109077,-5.642629388,2.940417753
3310.000076,-0.220746881,-0.652318507,0.223061923,-1.10842808,0.665433675,32.07130785,30.47289442,33.71504416,28.7835997,35.35345806,-0.931786001,-3.082694259,1.075578919,-5.104746153,3.134300712
3314.199804,-0.251531186,-0.695195513,0.181399733,-1.151910094,0.593125398,31.9572919,30.31409069,33.56073975,28.62255521,35.08564962,-0.828131563,-2.835305852,1.147744236,-5.061202767,3.034775541
3315.89973,-0.251743858,-0.703861074,0.174574626,-1.151249112,0.568514437,31.95650423,30.28199602,33.53546158,28.62500329,34.99449792,-0.947609615,-3.085825514,0.975753487,-5.103854505,2.637557827
