d13C,d13C_corr,d18O,d18O_corr,type,mcd,age_ka,Comment
0.52,0.52,3.63,4.27,CWUE,57.7751,1842.05,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.72,0.72,3.23,3.87,CKULL,57.8581,1844.73,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.81,0.81,3.26,3.9,CKULL,57.9411,1847.19,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.83,0.83,3.15,3.79,CKULL,58.024,1849.66,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.86,0.86,3.14,3.78,CWUE,58.107,1852.13,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.92,0.92,3.07,3.71,CKULL,58.19,1854.74,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.9,0.9,2.91,3.55,CKULL,58.2727,1857.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.81,0.81,3.05,3.69,CKULL,58.3554,1860.87,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.82,0.82,3.3,3.94,CKULL,58.438,1863.93,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.93,0.93,2.92,3.56,CKULL,58.5207,1867.51,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.11,1.11,3,3.64,CKULL,58.6034,1871.1,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.04,1.04,2.9,3.54,CKULL,58.6835,1874.45,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.06,1.06,2.78,3.42,CKULL,58.7621,1877.07,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.05,1.05,2.78,3.42,CKULL,58.8408,1879.69,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1,1,2.84,3.48,CKULL,58.9195,1882.32,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.86,0.86,2.59,3.23,CWUE,59.3165,1893.79,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.76,0.76,2.75,3.39,CKULL,59.4043,1896.23,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.56,0.56,3.09,3.73,CKULL,59.4922,1898.67,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.58,0.58,3.78,4.42,CWUE,59.8438,1908.44,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.45,0.45,3.2,3.84,CKULL,59.9317,1910.88,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.77,0.77,3.32,3.96,CWUE,60.1953,1919.09,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.26,0.26,2.61,3.25,CWUE,60.2832,1922.21,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.05,1.05,3.12,3.76,CWUE,60.3711,1925.33,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.22,0.22,3.07,3.71,CWUE,60.4637,1928.46,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.08,0.08,3.07,3.71,CWUE,60.8368,1940.55,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.33,0.33,3.28,3.92,CWUE,61.0162,1946.11,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.7,0.7,3.07,3.71,CWUE,61.1059,1948.89,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.66,0.66,3.83,4.47,CKULL,61.1956,1951.67,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.5,0.5,3.05,3.69,CWUE,61.4557,1959.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.07,1.07,2.94,3.58,CKULL,61.6965,1967.57,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.88,0.88,2.59,3.23,CWUE,61.8524,1973.34,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.05,1.05,2.33,2.97,CWUE,61.9304,1976.26,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.26,-0.26,3.82,4.46,CWUE,62.2422,1987.96,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.52,0.52,3.4,4.04,CKULL,62.3981,1993.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.76,0.76,3.31,3.95,CKULL,62.476,1997.45,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.78,0.78,3.16,3.8,CKULL,62.5641,2002.15,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.77,0.77,3.03,3.67,CWUE,62.6624,2007.39,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.95,0.95,3.01,3.65,CKULL,62.7606,2012.05,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.02,1.02,2.65,3.29,CKULL,62.8589,2015.42,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.12,1.12,2.45,3.09,CWUE,63.0553,2022.15,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.01,1.01,2.47,3.11,CWUE,63.1379,2024.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.62,0.62,2.24,2.88,CWUE,63.2166,2027.67,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.06,1.06,2.95,3.59,CKULL,63.374,2033.06,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.28,1.28,2.93,3.57,CWUE,63.4526,2035.75,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.14,1.14,3.01,3.65,CWUE,63.5313,2038.44,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.18,1.18,3.06,3.7,CWUE,63.61,2041.13,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.15,1.15,2.78,3.42,CWUE,63.6873,2043.78,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.71,0.71,2.7,3.34,CWUE,63.8419,2049.07,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.12,1.12,2.67,3.31,CWUE,63.9192,2051.71,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,2.56,3.2,CWUE,63.9965,2054.35,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.78,0.78,2.39,3.03,CWUE,64.0738,2057,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.01,-0.01,3.02,3.66,CWUE,64.1511,2059.64,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.21,0.21,3.47,4.11,CWUE,64.2284,2062.32,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.5,0.5,3.24,3.88,CWUE,64.3057,2065.26,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.43,0.43,3.4,4.04,CWUE,64.3831,2068.2,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.35,0.35,3.51,4.15,CWUE,64.4604,2071.14,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.29,0.29,3.57,4.21,CWUE,64.5377,2074.08,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.51,0.51,3.11,3.75,CWUE,64.615,2077.03,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.22,0.22,3.56,4.2,CWUE,64.6923,2079.97,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.28,0.28,3.36,4,CWUE,64.7616,2082.6,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.12,-0.12,3.12,3.76,CWUE,64.8301,2085.21,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.09,0.09,3.24,3.88,CWUE,64.8985,2087.81,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.7,0.7,3.02,3.66,CWUE,65.0355,2093.02,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.88,0.88,2.8,3.44,CWUE,65.1039,2095.63,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.9,0.9,2.72,3.36,CWUE,65.1793,2098.39,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.79,0.79,2.57,3.21,CWUE,65.2651,2101.44,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.83,0.83,2.9,3.54,CWUE,65.4367,2107.53,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.66,0.66,2.75,3.39,CWUE,65.5225,2110.34,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.28,0.28,2.78,3.42,CWUE,65.6082,2113.1,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.91,0.91,2.74,3.38,CWUE,65.694,2115.87,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.81,0.81,2.69,3.33,CWUE,65.7798,2118.64,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.59,0.59,2.77,3.41,CWUE,65.8656,2121.41,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.6,0.6,2.38,3.02,CWUE,65.9514,2124.17,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.8,0.8,3.16,3.8,CWUE,66.1142,2129.04,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.72,0.72,3.01,3.65,CWUE,66.1926,2130.89,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.83,0.83,2.92,3.56,CWUE,66.2711,2132.73,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.79,0.79,2.48,3.12,CWUE,66.3496,2134.58,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.76,0.76,2.54,3.18,CWUE,66.4281,2136.42,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.84,0.84,2.22,2.86,CWUE,66.5065,2138.27,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.76,0.76,2.11,2.75,CWUE,66.585,2140.16,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.83,0.83,2.48,3.12,CWUE,66.6548,2142.43,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.75,0.75,2.87,3.51,CWUE,66.7246,2144.69,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.21,-0.21,2.89,3.53,CWUE,66.7944,2146.95,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.42,0.42,3.42,4.06,CWUE,66.8642,2149.22,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.37,-0.37,3.67,4.31,CWUE,66.934,2151.48,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.47,0.47,3.4,4.04,CWUE,67.0037,2153.74,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.38,0.38,3.27,3.91,CWUE,67.0742,2156.03,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.35,0.35,3.38,4.02,CWUE,67.1741,2159.27,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.29,-0.29,3.51,4.15,CWUE,67.1741,2159.27,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.58,0.58,3.39,4.03,CWUE,67.2345,2161.23,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.36,0.36,3.15,3.79,CWUE,67.2811,2162.74,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.84,0.84,3.29,3.93,CWUE,67.3616,2165.35,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.38,0.38,3.19,3.83,CWUE,67.4427,2167.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.77,0.77,3.13,3.77,CWUE,67.5238,2170.61,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.56,0.56,3.01,3.65,CWUE,67.6049,2173.24,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.88,0.88,2.91,3.55,CWUE,67.6731,2175.45,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.04,1.04,2.84,3.48,CWUE,67.8043,2179.71,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.89,0.89,2.69,3.33,CWUE,67.9457,2184.29,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.86,0.86,2.32,2.96,CWUE,68.0221,2186.77,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.03,1.03,2.78,3.42,CWUE,68.0987,2189.13,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.2,0.2,3.2,3.84,CWUE,68.411,2198.27,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.03,-0.03,3.21,3.85,CWUE,68.4929,2200.51,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.49,0.49,3.3,3.94,CWUE,68.5787,2202.44,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.72,0.72,2.85,3.49,CWUE,68.6644,2204.37,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.9,0.9,3.13,3.77,CWUE,68.7502,2206.29,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.57,0.57,3.07,3.71,CKULL,68.836,2208.22,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.78,0.78,2.78,3.42,CWUE,69.0076,2213.26,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.66,0.66,3.06,3.7,CWUE,69.179,2221.18,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.97,0.97,2.85,3.49,CWUE,69.3287,2224.23,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.46,0.46,2.6,3.24,CWUE,69.4784,2227.27,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.81,0.81,2.67,3.31,CWUE,69.5533,2228.8,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.64,0.64,2.59,3.23,CKULL,69.703,2231.84,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.79,0.79,2.72,3.36,CWUE,69.7479,2232.75,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.64,0.64,2.72,3.36,CWUE,69.8227,2234.52,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.32,0.32,2.95,3.59,CWUE,69.8976,2236.33,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.08,-0.08,3.13,3.77,CWUE,70.0166,2239.2,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.64,-0.64,3.45,4.09,CWUE,70.1665,2242.83,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.47,0.47,3,3.64,CWUE,70.333,2246.85,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.6,0.6,2.88,3.52,CWUE,70.4995,2250.88,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.8,0.8,2.85,3.49,CWUE,70.666,2254.9,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.77,0.77,2.32,2.96,CWUE,70.7362,2257.32,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.02,1.02,2.22,2.86,CWUE,70.8064,2259.78,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.57,0.57,2.79,3.43,CWUE,70.9468,2264.7,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.41,0.41,2.37,3.01,CWUE,70.996,2266.42,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.49,0.49,2.89,3.53,CWUE,71.1575,2272.08,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.54,0.54,2.82,3.46,CWUE,71.2277,2274.54,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.36,0.36,3.3,3.94,CWUE,71.3681,2279.46,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.54,0.54,3.2,3.84,CWUE,71.4453,2282.17,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.01,0.01,3.39,4.03,CWUE,71.5787,2286.84,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.48,0.48,3.03,3.67,CWUE,71.6489,2289.3,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.83,0.83,2.7,3.34,CWUE,71.7192,2291.76,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.87,0.87,2.3,2.94,CWUE,71.8596,2296.68,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.89,0.89,2.47,3.11,CWUE,71.9438,2299.63,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.95,0.95,2.52,3.16,CWUE,72,2301.6,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.71,0.71,2.68,3.32,CWUE,72.3981,2315.38,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.38,0.38,2.96,3.6,CWUE,72.8759,2336.88,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.39,0.39,3.06,3.7,CWUE,72.9556,2338.82,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.3,0.3,3,3.64,CWUE,73.0272,2340.58,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.01,0.01,3.05,3.69,CWUE,73.0352,2340.77,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.01,-0.01,2.94,3.58,CWUE,73.1069,2342.52,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.74,0.74,2.7,3.34,CWUE,73.1148,2342.72,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.57,0.57,2.69,3.33,CWUE,73.1865,2344.47,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.91,0.91,2.59,3.23,CWUE,73.2661,2346.42,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.07,1.07,2.42,3.06,CWUE,73.3705,2349.89,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.9,0.9,2.31,2.95,CWUE,73.4854,2354.01,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.86,0.86,2.34,2.98,CWUE,74.1752,2378.76,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.1,1.1,2.46,3.1,CWUE,74.5201,2391.14,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.65,0.65,1.99,2.63,CWUE,74.635,2395.26,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.15,1.15,2.65,3.29,CKULL,74.75,2399.39,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.17,1.17,2.68,3.32,CKULL,74.85,2402.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.14,1.14,2.58,3.22,CKULL,75.05,2409.63,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.12,1.12,2.32,2.96,CKULL,75.25,2415.07,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.22,1.22,2.64,3.28,CKULL,75.4442,2420.36,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.78,0.78,2.85,3.49,CKULL,75.7269,2428.05,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.84,0.84,2.24,2.88,CWUE,75.8212,2430.62,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.49,0.49,3.38,4.02,CWUE,75.9033,2432.85,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.34,0.34,3.39,4.03,CWUE,75.9825,2435.01,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.38,0.38,3.65,4.29,CWUE,76.0537,2436.95,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.54,0.54,3.42,4.06,CWUE,76.1329,2439.1,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.53,0.53,3.01,3.65,CWUE,76.3704,2445.56,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.8,0.8,3.01,3.65,CWUE,76.4496,2447.72,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.69,0.69,3.11,3.75,CWUE,76.5287,2450.6,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.05,1.05,2.74,3.38,CWUE,76.6079,2453.6,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.09,1.09,2.38,3.02,CWUE,76.6871,2456.6,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
1.2,1.2,2.63,3.27,CKULL,76.7662,2459.6,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
1.1,1.1,2.72,3.36,CKULL,76.8454,2462.59,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.89,0.89,2.83,3.47,CWUE,77.1117,2472.68,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.75,0.75,2.88,3.52,CWUE,77.2024,2476.11,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.13,0.13,3.26,3.9,CWUE,77.2931,2479.55,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.28,-0.28,3.45,4.09,CWUE,77.3838,2482.98,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.1,0.1,3.77,4.41,CWUE,77.4745,2486.41,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.42,0.42,3.52,4.16,CWUE,77.5652,2489.31,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.62,0.62,3.14,3.78,CWUE,77.6559,2492.09,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.77,0.77,2.91,3.55,CWUE,77.7466,2494.88,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
0.9,0.9,2.6,3.24,CKULL,77.928,2500.44,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.82,0.82,2.7,3.34,CKULL,78.0187,2503.23,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1995)
0.46,0.46,2.91,3.55,CWUE,78.1984,2508.74,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.17,-0.17,3.65,4.29,CWUE,78.3776,2514.24,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
-0.42,-0.42,3.62,4.26,CWUE,78.4672,2516.99,d18O adjusted by +0.64 per mil ; d13C adjusted by 0.00 per mil (Shackleton et al 1984)
